,fid,tf,nuk1,nuk2,nuk3,nuk4,A1,A2,A3,A4,B1,B2,B3,B4,y0,y1
0,0.8104507487672419,0.1,0.0973995704390519,0.09841563258070507,-0.21388075219993297,-0.15729258084966236,-199.99999856359787,-199.99999226989934,-199.9999862636836,-199.99996598914507,-199.9616780672043,199.99999084208844,199.99998988133677,199.99999911655686,1.9999968822857572,-1.3530456688730261
1,0.8113113170308086,0.1191919191919192,-0.4277522323339573,0.030051093557908137,0.35763820032127114,-0.0689634563489101,-199.99999945918574,-199.99999499218583,-199.999924368689,-199.99976112804845,-199.9999997997398,199.99999877101996,199.99999952358885,199.99999584657485,1.9999808926589258,-1.3801172887842663
2,0.81231792084263,0.1383838383838384,-0.13391312299472335,0.3068475989754289,-0.06374724107319729,-0.04064169519250693,-199.99999979076978,-199.9995401258687,-199.9999807703997,-199.99994542510808,-199.9999999347484,199.99999960414212,199.9999992401921,199.99999625631256,1.999994163430321,-1.3871395107871638
3,0.8136028249495204,0.1575757575757576,0.4655166873744526,-0.18348283362287365,-0.24485400385055012,-0.3355803646041726,-199.99999996871065,-199.9998451574896,-199.99999902816248,-199.99998767817337,199.99999966133575,199.99999981489276,199.99999955796542,199.99999945683368,1.9999961466278866,-1.3941331074635097
4,0.8145374469414471,0.17676767676767677,-0.3286335618902868,0.10432876826485582,-0.24337855716148615,-0.26405912222632266,-199.99999980819527,-199.9999993268195,-199.99999689058063,-199.9999862296153,-199.9999998749731,199.99999801390797,199.9999923048081,199.99999671648504,1.8734199636107758,-1.3419921646963422
5,0.8164211540687372,0.19595959595959594,-0.3989268105296584,-0.17332577458754717,0.3908559159971785,0.11224396361663003,-199.999999880869,-199.9999992446377,199.99999868259385,-199.9999997085055,-199.99999989344303,199.99999993508888,199.99999870189166,199.99999457097798,1.9364627729802781,-1.411722785709926
6,0.817029285786691,0.21515151515151515,-0.13565470934899282,0.3289547739198535,-0.4162618498434727,-0.3520723162084254,-199.99999985033315,-199.99999906948858,-199.99999915435853,-199.9999999284593,-199.99999980607504,199.9999994068229,199.9999999481081,199.9999999705055,1.643967749426534,-1.1178353944635502
7,0.818042543528753,0.23434343434343433,-0.2039684353615776,0.17763871123199138,-0.008063513293802282,0.07196685407394432,-199.9999999947594,-199.9999998199994,-199.99999887216214,-199.99987082407193,-199.99999969418351,199.99999988174127,199.9999989871705,199.9999964538868,1.5976212528693154,-1.0871774784461665
8,0.8198509133172475,0.2535353535353535,0.35028935458884003,0.12418941781499448,-0.42454719264199925,0.3962193679443935,-199.99999986136646,-199.99999976942254,-199.99999993303757,-199.99999980090237,199.9999999270854,199.99999914111922,199.99999984010742,199.9999997328295,1.5449563930212886,-1.0117010372820756
9,0.8198716368859568,0.2727272727272727,-0.0651828582584213,0.40185760491368017,0.1181358404937235,-0.315241369117092,-199.9999999710095,-199.99999870819786,-199.99999406635328,-199.99999814126016,-199.99999901996875,199.9999987567948,199.99999977385067,199.99999940114802,1.2992796691447477,-0.743309562631983
10,0.8216553037721742,0.2919191919191919,-0.4916333305623374,0.4732585715121619,0.380205625852146,0.046206886383876045,-199.99962748914797,-199.9999945061372,195.5624508182969,49.628334905248344,-199.99999930861748,199.99952007831956,199.99993816318832,199.99890093943182,1.2645534718853486,-0.7531738767949675
11,0.8231108860842341,0.3111111111111111,-0.30058949563284854,0.32762402753595965,0.45377466266539557,-0.17244268174328814,-199.9999995811723,-199.9999986285313,-199.99997836472886,-199.99999904437055,-199.99999979517935,199.9999993882872,199.99999493834414,199.99999729085263,1.2289167745984984,-0.7326261078219867
12,0.826179536149381,0.3303030303030303,0.1802571034814655,-0.08677328275684915,-0.30289376210414864,-0.07106992476264518,-199.99999994882384,-199.99999981445188,-199.9999998300881,-199.99999986936876,45.26601847569733,199.99996869403964,199.99995609958992,199.99999909904545,1.281079627345008,-0.8083212573528661
13,0.8289412723579322,0.3494949494949495,0.3480894508577622,-0.3124235051287153,-0.284620893117394,0.12726333432327008,-199.99999986932642,-199.99999991730442,-199.99999932926661,-199.9999980735473,199.99999949049237,199.9999993459174,199.99999981289298,199.999998653592,1.2538483955969744,-0.8672828657037752
14,0.8272728950536334,0.3686868686868686,-0.08922485466785324,0.25812362582928616,0.3785618046561635,0.16266444721070172,-199.99999996806665,-199.9999985331768,-199.99996210818279,-199.99999918630172,-199.99999992244295,199.9999997543214,199.99999828255548,199.99999922171162,1.051500282448409,-0.4703094108558601
15,0.8264383596347005,0.3878787878787878,-0.214156429242089,-0.4063834876004261,-0.06015381497530081,-0.44588143606188746,-199.99999911930797,-199.9930701002072,199.98739158247216,-199.99998524688684,-199.96545128588366,199.99727065093037,-199.99706388685996,199.9938981534942,0.5502942839935921,0.7497522377511598
16,0.8194325295671692,0.407070707070707,-0.16474892287137766,-0.33833597571602936,0.20180298133466412,0.2690809783623822,-197.3911620914336,198.07936366970563,198.37071641958923,-196.54740600010885,-187.34240042302477,197.83073902076674,198.72509315972994,-197.45633714967596,0.06267246163836965,1.0004182082636954
17,0.8230629690903335,0.42626262626262623,-0.18047303282915805,-0.3522475097373725,0.41810607237862163,-0.22453859365072126,-197.5202547243884,7.868376290375668,-199.99999870558102,-199.99999972277942,-199.9999988982807,199.9999998721425,199.99999999469222,-199.9999994412364,0.1582743035173347,1.0008196511112046
