,fid,tf,nuk1,nuk2,A1,A2,B1,B2,y0,y1
0,0.812099604992216,0.1,0.12281036383562671,0.225338477873248,-199.99999999770125,-199.9999999982834,-199.99999956090164,199.9999998688042,3.9999899498062605,-3.3551354259450834
1,0.8136507589887441,0.1191919191919192,-0.31305900838552236,0.4164517126679689,-199.99999998747342,-199.99999922010298,-199.9999997429309,199.99999973250593,3.999976778756857,-3.433056225291744
2,0.8156111460159612,0.1383838383838384,-0.03902070400212532,-0.2075508531795328,-199.99999973678646,-199.99999997800396,-199.9999997564441,199.99999991478913,3.9999971351059993,-3.460929365038352
3,0.8176419903458254,0.1575757575757576,-0.212247514258451,-0.008824001198379339,-199.99999986374357,-199.99999913697417,-199.9999996919507,199.99999998941777,3.9999834275212307,-3.548545936231412
4,0.8201561252204853,0.17676767676767677,-0.4199512375956943,0.39807733665180733,-199.9999999156309,-199.99999997477966,-199.99999990146387,199.9999987808252,3.9999932079194163,-3.5242746439077854
5,0.8230761555448336,0.19595959595959594,-0.11818326401215451,-0.07256744346110866,-199.9999998577417,-199.9999997835883,-199.99999978601164,199.99999967166514,3.9999957622613547,-3.604601844370282
6,0.8259010951474097,0.21515151515151515,0.1306982630604968,0.44762452714849166,-199.99999998777156,-199.9999985509282,-199.99999927508557,199.99999997435603,3.999999478528237,-3.363772357521456
7,0.8291242368222494,0.23434343434343433,-0.20234168819936715,0.19257364784909015,-199.99999999035748,-199.99999999662117,-199.99999986877515,199.99999921641026,3.999993912354243,-3.87232043042448
8,0.8330686005325747,0.2535353535353535,0.3586141723981715,0.36303999896388106,-199.99999991479197,-199.99999887781132,199.99999964025724,199.99999992944674,3.999999856851259,-3.5466052321094343
9,0.8367168469428234,0.2727272727272727,-0.2961103963287437,-0.4782898757739872,-199.9999999946387,-199.9999998667721,-196.91914861862398,-199.9999999899375,3.6919001565350684,-3.913142803326727
10,0.8375960635713177,0.2919191919191919,0.025231181138217984,0.4649876735143268,-199.99999981638942,-199.99999597655795,-199.99999982804243,199.99999987324696,3.4305858397390048,-3.053505545645971
11,0.8462244171420215,0.3111111111111111,0.23508663204576397,-0.19855302448448142,-199.9999995438606,-199.99999996320352,-87.40022949163941,199.99999981537186,3.6395525320778805,-3.1041063986159565
12,0.8514014068666808,0.3303030303030303,-0.06137223103881906,-0.25547496686181015,-199.99999998572463,-199.9999999552293,-199.99999995637572,199.99999990701613,3.554422331544874,-3.824954525260364
13,0.8482835031705245,0.3494949494949495,0.2845221989816008,0.21017790457615804,-199.99999988610892,-199.99999993581508,12.954993530130603,199.99999914316652,3.2249682682952767,-2.8342263543582136
14,0.8585107974529667,0.3686868686868686,0.1836410223240328,-0.26149596556343013,-199.99999994164884,-199.99999987954575,-199.99999981558472,199.99999990693019,3.1406582575229103,-2.749575922670735
15,0.8561577613349335,0.3878787878787878,0.469364641376525,0.2448452585738775,-199.99999989574263,-199.9999994945101,199.99999989226845,199.9999998236823,2.927980170789176,-2.511186249226726
16,0.856586280096121,0.407070707070707,-0.13920606357269216,0.41661363058380874,-199.99999966664657,-199.9999997294972,-199.999999959104,199.99999962074318,2.664664728158982,-2.9211356956249652
17,0.8715231714878839,0.42626262626262623,-0.364104029026304,-0.27348860287064625,-199.99999974706736,-199.9999997939028,-173.11511026350664,123.71913054592574,2.8988771699939204,-3.3848952073032055
18,0.8665331568067982,0.44545454545454544,-0.09830731409924542,0.18971398120457172,-199.99122812350598,-199.99999974821716,-199.99999999374714,-93.46235551741286,2.7517072842793078,-3.3088581048037176
19,0.8714110544722463,0.46464646464646464,-0.24994054120414644,0.10002138440434105,-199.9999985594103,199.99999950433977,-159.9247468246799,199.99999993570432,2.883363521786749,-3.371753212629798
20,0.8841692464833676,0.48383838383838385,-0.1832860162837121,-0.17746023016633072,-191.3498765158467,-199.99999970071676,-199.9999999231104,199.99999999654113,2.4771086722749405,-3.359811550527954
21,0.8721614787337032,0.503030303030303,-0.2722247315925679,0.28015400942425905,-199.99999804234682,-199.9999999170302,-110.66931145865955,199.9999916934489,2.2530399889525077,-2.50314226661106
22,0.8807638060190282,0.5222222222222221,-0.06994522203019127,0.15599012077232122,-167.61837665694145,-199.99999310549666,-199.99999983819788,-101.68344999813553,2.4124358798193803,-3.171175046985222
23,0.8794113635126033,0.5414141414141413,0.30155297658468116,0.017029551433018097,-199.9999998087284,-199.9999975315541,77.42056409609822,199.99999947663343,1.9575146717430008,-1.70706997813279
24,0.8841975216168888,0.5606060606060606,0.19911054872851985,0.4291530266744076,-199.99999994654695,-199.999999561763,-13.087078621490283,199.99999991722956,1.95201414888325,-1.600966135540063
25,0.863238323942521,0.5797979797979798,0.20984021395247798,-0.3327584239002426,-199.98296457301552,-197.01498419927583,199.9974702694163,199.98918080049722,0.5973942396012711,1.2125601614666999
