,fid,tf,nuk1,nuk2,A1,A2,B1,B2,y0,y1
0,0.81041173839642,0.1,-0.2560533066546742,0.15407947140044853,-9.12812321950593,-2.364109697828728,-6.209414858116908,0.012396760495582982,1.9999999999693703,-1.3213292671671297
1,0.8112083959188597,0.1191919191919192,-0.1880524615711745,-0.4817791326145153,-4.364021929968561,-8.789675613296232,10.855357549576276,5.819900114736035,1.9999999936526935,-1.3157869489112026
2,0.8121415766527336,0.1383838383838384,0.20590494579824836,-0.42422739942080046,-7.581006495854676,5.24721133536625,13.7016238894583,0.1523258676205846,1.9999999962422894,-1.309685949246373
3,0.8133017756496598,0.1575757575757576,-0.05326274430544853,0.24058902222380374,-199.99999611358834,161.18360925259748,-3.561467556107633,-70.82062873996236,1.9975245944401694,-1.364064223955786
4,0.8144165073828569,0.17676767676767677,0.1476351450296366,-0.16786445152597085,-11.0495049390172,1.1031666516906307,1.3599052511776115,-1.6284112227950809,1.9999999987487842,-1.3082005061277378
5,0.8157516938953187,0.19595959595959594,-0.0346199527734905,0.3079427839718737,-0.3784414481267857,10.976492979921218,-26.99458547671626,1.2592170082428957,1.9999999989203174,-1.2985367455690682
6,0.8172308398071729,0.21515151515151515,-0.08738945350695004,-0.11683319772652889,-4.509972922257136,-37.19178577753401,11.501198735094647,-7.228491702538465,1.9999999755614866,-1.292252472055517
7,0.8188450123419241,0.23434343434343433,-0.36998110947222196,0.04890317380184761,-12.927322483101362,-3.1466799165826034,-2.0910991343489878,-0.2601008692710418,1.9999999989135042,-1.2943117791089245
8,0.8205745186172829,0.2535353535353535,0.08325522066706903,-0.4086207741337865,0.8580335044418095,-16.854568572897794,12.405970298609361,3.907832935603216,1.9999999989375827,-1.2913414258165332
9,0.822340165771306,0.2727272727272727,-0.10418189981295678,-0.23201795021899785,-6.237856071911647,13.535650069429117,-7.079743563847295,-3.912062812975142,1.9999999967947,-1.274179033477019
10,0.8252858292824917,0.2919191919191919,0.027011028455743213,-0.3310694293568627,-162.0614736230243,21.742361887456028,-37.92945358927179,199.99997272484399,1.973897019891261,-1.5143474025078478
11,0.8264304263485444,0.3111111111111111,-0.12556117433303837,-0.38014835275306635,-7.200721684362727,-3.0001883258533866,20.63140452444891,-0.3139285550103391,1.999999877731939,-1.267537946474892
12,0.8286957836583244,0.3303030303030303,-0.06960234258015463,0.20889681477482935,-8.371120929614168,2.1943797346203593,-0.6408547219946028,-2.3447559180903976,1.9999999992865942,-1.2544516160137489
13,0.8308616697024831,0.3494949494949495,0.1368092713336314,0.20908108179910168,-4.433668631243245,35.1894069334263,6.616726807256704,-9.329718281230042,1.9999999985253814,-1.236346796877338
14,0.8333003168956976,0.3686868686868686,0.49966125937625216,0.15824354294155796,2.7915841918615554,40.95321016173185,10.102151363601745,11.276496933263882,1.9999999501371437,-1.2220095323449436
15,0.8374637811905635,0.3878787878787878,-0.15100292778825541,-0.11344672894717678,-76.59316849143025,5.203078533290851,-87.12145607137225,-45.495586818184826,1.9855502831643932,-1.399035181354054
16,0.8406799359308056,0.407070707070707,-0.22216922547078677,-0.4278166319207326,-199.99999982457902,14.516206380615845,113.25379060279097,-70.14706686007598,1.9057100986593092,-1.3137819358993013
17,0.841861697292198,0.42626262626262623,-0.29625770034616494,-0.0031652237174533138,-11.674648540950994,-0.18994136256177355,-1.5958706476466755,19.743685393480213,1.9999999968483895,-1.2169968311608055
18,0.8442355768991354,0.44545454545454544,0.12129075873891393,0.49381852387704783,-5.093154922453298,-9.572386870741365,11.065734298333389,4.367793067162462,1.9999999988584,-1.1954668013932257
19,0.849548520978556,0.46464646464646464,0.01722392917811777,0.40677178578912954,-66.13080242668595,-9.626408167934187,-37.730844067888114,-47.82083252090327,1.9848889131420866,-1.3226807698782967
20,0.8499008808980639,0.48383838383838385,-0.32982908453865045,0.46878737447143826,-2.0881577002547,-6.867960583859631,-0.6265700312749185,-17.010566562208076,1.9999999951346865,-1.1542722787884312
21,0.852456158997734,0.503030303030303,-0.4389622176779836,0.09325076290604462,5.818695138312211,-12.704018861248422,-8.459778417283736,-53.882236321381725,1.9999249114414117,-1.1308940267421645
22,0.8671021451771163,0.5222222222222221,-0.45826385397089153,-0.2546985171932258,-196.62545247374135,38.776577078656345,5.7461468347725635,53.04391275734747,1.9998716132562961,-1.5904490539089693
23,0.8596113808991009,0.5414141414141413,-0.4887382338818532,0.44983155614335135,1.0237202991046601,110.95418963750438,-18.95883068243917,-17.636875656897814,1.9919199729541113,-1.1438133231304963
24,0.8630507312649714,0.5606060606060606,0.03942303285978166,0.4374807148205653,-2.0851065670619047,0.10593135429206174,1.72763954648346,9.990738755594053,1.9999999992868736,-1.1038880739838215
25,0.8655076727635936,0.5797979797979798,0.45820289784581714,0.20900595604509242,3.068107696074807,3.507003165840106,8.7219039059889,-40.88707257474084,1.999999995516103,-1.066966105582373
26,0.8697046556436973,0.598989898989899,-0.0057377655092859525,0.02306582801040391,-1.719277642194149,-4.406823266028567,1.3323517284549595,0.8480240883753263,1.9999996445899635,-1.077003160370591
27,0.8741996734286992,0.6181818181818182,0.2565850889701877,0.48223745347660163,-12.113989355386046,11.906422178808008,0.8722079271889775,-8.009990312050109,1.9999999992834576,-1.074096149183827
28,0.8802458191633092,0.6373737373737373,0.44290507760729403,0.3368577429366755,-27.620763608433148,8.138764313804092,15.76686770069109,-2.3066533416764683,1.99999945754226,-1.0733496112854213
29,0.882986256643722,0.6565656565656565,-0.2575846167020802,-0.48029198548555563,-15.250655700340978,0.21109742643562823,0.7068207565650844,-23.88275217362351,1.999999224815706,-1.043273069324409
30,0.8831255628714603,0.6757575757575757,-0.1568194500760013,-0.03316342856466681,-5.80061195547796,-0.8108444354665842,26.469940025409166,-0.242948235789495,1.9999999803295387,-1.0286823867318144
31,0.8881852776335453,0.6949494949494949,0.04115774743252987,0.3201414926220866,-1.796158305808599,-1.0878391887604555,6.424054615670887,18.230107120882295,1.9999999727439022,-1.0149206062293432
