,fid,tf,y0,y1,nuk1,nuk2,nuk3,nuk4,nuk5,nuk6,nuk7,nuk8,nuk9,nuk10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10
0,0.5980989643541741,0.01,-5.0,0.0,-0.13652024576164867,0.2530885469608968,0.43210835678025306,-0.20787020897590291,-0.4970168889339802,0.4911485236506349,0.3190244339253384,0.17080700327650034,0.2714142558028234,-0.19496521359667496,199.8750567368982,198.3224349064018,199.75219044967182,199.79992267875937,199.8079325479884,-197.53475466240823,-0.5692605573963636,-0.6843428408422606,66.95049253784804,42.74769057219258,199.3308291145266,-198.2305468813081,-198.37845126244977,-193.5256215329106,-199.83633416762945,70.44181772674703,3.3227136818943848,199.2858570823406,68.07160528209012,-152.5338346137647
1,0.5984293347819022,0.030050251256281406,-5.0,0.0,0.18868437733613908,-0.05926228174802317,0.45771675964415814,-0.3593828933400208,-0.07139991266715606,-0.07161911003069144,0.13646183261766576,0.08417945522689374,0.4157633063494395,-0.3645747075803676,199.10101807381196,198.08607561042115,-199.28328044725743,198.4707569396579,-66.73734735969146,199.10970113928784,198.69208914262782,-18.710420818611027,4.641107542767785,0.6998914850057075,-0.8937973374087675,-0.5071785277845045,-198.86734291624217,-196.85861538694445,-198.04985818243148,-197.9236305976437,41.53325251233715,0.7309967018066166,-156.69599815465625,-198.844306431797
2,0.5991185277220313,0.05010050251256282,-5.0,0.0,0.009412639389303479,-0.4490055260910948,-0.025468904212222365,0.18844632360605307,0.1601209037386354,0.25202707711111116,-0.42094358690610323,-0.3557822285726505,0.016585380523635895,-0.2493194452364661,199.9999894938025,199.99817201562897,199.98604060784118,197.67278012031073,3.9691990868423748,4.99836140000855,199.99293892020057,12.15718694758752,-5.122918611386558,4.881613963696514,198.96792439565348,199.17557147450813,-199.98112444192785,-199.99977956144755,-199.27413037029135,6.965199235831652,-197.6508922375926,-199.99096186942708,-7.592135031562646,-100.97297887339687
3,0.6001970526317962,0.07015075376884422,-5.0,0.0,-0.47844869301096504,-0.26916594902759006,-0.11833793014962835,0.4858399426590292,0.4316996645873735,0.14893709384598341,0.2976082925797854,0.49956995270895055,-0.007290805052314275,-0.03987516936825641,199.96843913800595,199.97204987264791,199.9995195116177,6.207046234771158,1.5490174527560203,0.8699599348122639,-4.477098239101192,-0.712966702136668,3.5444667291976235,-5.538460367066472,199.99009686168574,-199.9924961300562,-199.99901296311447,-198.43142389081925,-198.6493080106971,2.4049650528484268,-2.7059842455685206,0.8710813760212313,0.2569978567985661,0.9208129516989075
4,0.6016792353142602,0.09020100502512562,-5.0,0.0,-0.48436495737053564,0.14052216694942232,-0.13317597770600664,-0.06561487913873276,0.4267232610205617,-0.4965362416232285,-0.440618102279838,-0.0263116789858292,-0.022889589060603566,-0.36937475308634515,199.99800776593554,199.99717035641365,199.98691608354088,199.9918338240633,3.7042516775512695,199.15703559654085,197.61778803507846,0.9427050799029568,1.284079859745953,5.139790200783927,199.99785656231379,-199.96290635942393,-199.9977065396905,-199.99790887886917,-4.937023435958193,-199.99322057780043,-199.8523713667232,-199.99591698390043,-3.8532166743216543,-197.49987516939532
5,0.6036427976750329,0.11025125628140703,-5.0,0.0,-0.01783301259793013,-0.09248655027320496,-0.04989488731493319,-0.13226731668639158,0.38948478620113447,0.19260300525718266,0.29456478884963855,0.3141408955474895,0.10017563345238611,0.3583523012006178,199.99247013468005,199.9953201785715,199.49746353223287,199.60149354797977,2.4679723026880636,-0.058660053936085824,-0.6856414206164889,0.8627990499942244,0.9321549468702064,1.5762260650843938,199.98226168268764,-199.99199791941953,-199.99031031068256,-199.97694468296967,-199.9996622365119,-199.99775467729197,-1.2822532168637397,-2.74574844766241,-11.322451107243152,-0.9991288226033792
6,0.6063645495646547,0.13030150753768846,-5.0,0.0,0.33807304534962734,-0.12821903573506133,-0.2827572360524381,-0.3774062320256597,0.007708130033877603,-0.3096538468208986,-0.1990504571474001,-0.35782316581016127,0.06045143740526249,-0.3238119005894988,199.98627685580917,199.98478155552797,199.98390754907442,199.9806292450249,199.4944408924194,199.97901049231317,197.59147540910885,198.1581188406414,0.6900917365892683,4.576481291823768,-199.9994294662669,-199.9724580259641,-199.97308989127146,-199.97451714577463,-199.99370571316294,-199.9828661502444,-199.986892367374,-199.99754240080617,-199.99024152974854,-199.98881293509496
7,0.6089272424904102,0.15035175879396986,-5.0,0.0,0.4112511574904898,0.4743744523484327,-0.19382085517736258,0.049265959000867054,0.005383417184857131,-0.13025750981214435,0.041905055745891984,-0.4335615593085864,0.4713779429642527,0.027186082011140145,199.98970460436112,199.9952245591158,199.98205992527522,199.97398152291515,199.9935903860966,199.9943908710723,199.97725967661586,199.99704502408449,1.6154105983310556,0.8692807822803942,-199.99718745428868,-199.98819696673527,-199.9899740730489,-199.9958140544522,-199.96578364631958,-199.95745878360458,-199.99292344817272,-199.9931615401091,-195.20417955420476,-1.1474845693152398
8,0.6137517072970117,0.17040201005025127,-5.0,0.0,0.09966032816673753,-0.4560792108881042,0.37469238993389786,0.04261059275396417,0.3721152871587581,0.09303225534953419,-0.2908726981431492,-0.1401527739457198,-0.18619076497794074,0.09877935716316033,199.9999989408652,199.99999117434137,199.9999993314034,199.9999978789691,4.978621228076982,2.343742460427867,199.42998715159334,-3.016287825052447,199.99459933428528,-1.664873362588546,-142.1265550527747,199.99618615308125,-199.99998004792334,-199.99999650374306,-199.99996153393778,-199.99996858595966,-199.99994317174693,-199.9999250685163,-199.9990622115663,-199.99999482430235
9,0.6203164444282873,0.19045226130653267,-5.0,0.0,-0.18144435804118197,-0.26964769509243136,-0.0886296492751516,-0.05034633578068337,0.043869895348136456,0.4536138087826559,0.32001114599826397,-0.4957809688081548,0.14013450925808713,-0.1380806282634791,199.99999928618604,199.97786251712728,199.9999923887802,199.99998375523927,199.74619001639618,7.771997135382467,-0.10432590527895597,199.99991199525624,190.11741803885943,1.364766414870418,199.9998773348964,-199.99967766229332,-199.99994368231964,-199.99994675443594,-199.99904522148907,-199.142987822776,-198.65173221339694,-199.99997742635827,-11.206517822978219,-198.29232729314649
