,fid,tf,y0,y1,nuk1,nuk2,nuk3,nuk4,A1,A2,A3,A4,B1,B2,B3,B4
0,0.5980989485222625,0.01,-5.0,0.0,0.3686175327786808,-0.4365669236952726,-0.3849183419901153,-0.058444370055731,157.0553403793669,199.999988615097,199.99999679148357,64.20233055597285,-27.51186510997019,130.10151375837876,-81.58182701657464,-5.048790764950808
1,0.5984284917698394,0.030050251256281406,-5.0,0.0,-0.4052667816455481,-0.00961260281174181,0.2558167717642763,0.44425476095012595,199.9999916013196,2.379965700262746,-63.850504600627914,15.061961755512366,67.50657950754618,-199.9999934628911,-95.43136726421746,9.297290496187866
2,0.5991004322548408,0.05010050251256282,-5.0,0.0,-0.07156697861554939,0.12850683439639632,-0.4107781329350939,-0.41587815209190115,199.9999914798884,-62.886178765748824,3.399825935799111,67.67055544798487,11.346819499771561,84.02776921462251,-199.9999376169357,-125.55604495038983
3,0.600109274740825,0.07015075376884422,-5.0,0.0,0.2708569962077354,0.15442963617627703,-0.06301937186173212,0.12046050065333036,199.99999463862224,-7.637120463097531,-4.981471451121553,-157.5450921155747,3.0669684364795264,-23.1129830812464,-199.97121481758967,34.181145615558904
4,0.6015430305994452,0.09020100502512562,-5.0,0.0,0.28422984600292356,-0.15608498232358436,-0.4216590650611506,-0.46261976620706524,199.99997048215135,101.52588470775277,199.99999550039246,6.469536490534991,-77.30866200444356,-37.09532384292825,-4.27242943570924,34.795926929487536
5,0.6035519684256547,0.11025125628140703,-5.0,0.0,-0.24166050298322783,-0.45932598809022485,0.2586995767670571,0.39836149572372004,3.492927608030334,199.99995660743406,81.72590917892563,1.9405578734778621,199.9999895171466,19.0231534347573,-73.90044147951309,31.119395154281616
6,0.6058980386299717,0.13030150753768846,-5.0,0.0,-0.3688047856343044,0.030965093700090707,-0.08596974934789747,0.37796504326846014,192.79954508493591,199.96534480007693,2.8175085424687305,187.64476048655928,193.2654593370608,-12.674389113347644,-68.2065121772456,15.34870184979177
7,0.6085755251445555,0.15035175879396986,-5.0,0.0,0.4309941267069397,-0.2878059651279441,0.05113235290022511,0.004204788752856459,0.03754090456497347,186.75278272817354,-8.532067114508592,100.9194031085571,-199.99999603203372,-199.9999859618759,-5.8340580623166876,122.87699287345626
8,0.6117497305535516,0.17040201005025127,-5.0,0.0,-0.17374638669045994,0.2667293236581385,-0.21281086740576738,-0.46178758671474773,199.99999996876213,6.293088711440378,-6.5084845814076555,-10.122761341055389,23.843180212815383,-199.99998358258023,38.317869203548824,-109.87357336094183
9,0.6166160834554597,0.19045226130653267,-5.0,0.0,0.0011686200616158882,-0.14243035567003748,0.13669708436071726,0.4500424201069272,197.88309641730825,199.99929489914814,-16.798075008772287,199.36991590575497,17.589196765885298,-177.4414786851787,50.379849135631076,-95.55479746009894
