,fid,tf,y0,y1,nuk1,nuk2,nuk3,nuk4,nuk5,nuk6,nuk7,nuk8,nuk9,nuk10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10
0,0.5980989336855059,0.01,-5.0,0.0,0.2790085719677613,-0.18831110455184796,-0.1766858234589047,-0.06520317065423786,0.47088299904774,-0.15807805955983523,-0.16048720866682564,0.149735327154628,0.3523983506638193,-0.2999273628976611,195.28188332725955,123.49702859225889,34.24900092511262,-69.79921490078831,-41.07781124396341,45.46927098811841,21.128922473278337,-19.07222207395975,77.57090711724007,-199.999997844671,132.63905276129375,-74.28523249913562,-51.45425423126201,29.568223697836515,-35.169101980132275,53.80564678504763,17.341206470510297,12.470338048873622,100.92855459262583,-17.99829628447267
1,0.5984281549537013,0.030050251256281406,-5.0,0.0,-0.3104177861623172,0.20839165405010973,-0.16733935999480332,-0.33165370964575713,-0.004068169988363013,0.17922087805786446,-0.276139915872071,0.11000542162709803,-0.2598864354326219,-0.28246291152737857,192.75337492843812,5.2241005945500945,-49.326690542437575,-9.600543686667635,-56.0580231288493,19.31516982694008,-27.82490740467098,38.98295884767879,19.822289030852318,197.9887400913525,-2.2213251867259034,-173.3752365426182,-10.18870980496105,-0.5603077988974465,-199.45246126363213,0.9563679375529641,-2.9009507360167452,-32.858309493343484,62.25109055893316,32.93288971894739
2,0.5990920688456598,0.05010050251256282,-5.0,0.0,0.3437663252496935,0.36705831343908846,-0.24208118797302858,0.018266097608298226,-0.08233992770533849,0.34069345050379507,-0.4434676299276359,0.08430002592882746,-0.016264301668085568,0.1797384521266715,199.94591007311436,26.030710770608064,6.199981436939679,87.44728707031891,193.22493768982645,-34.04996222338896,-10.785183307689268,0.04590749347907242,0.2037223774009008,-30.319295967323626,79.24071916555226,-190.60276118016714,-29.692706817266163,-27.842325590311603,-79.22437712228407,20.67916572726299,20.943011365444324,-12.297345864765884,-66.06529423668262,83.35606809501287
3,0.6000682301948764,0.07015075376884422,-5.0,0.0,0.19158708276469372,0.4859186259322964,-0.02147323403427559,0.44130088495211606,-0.03891886413943135,-0.28926771865820555,-0.19276144833649977,0.1620150746519936,0.2248974010379483,-0.37937620056991095,25.413658336632132,-199.9999378754274,22.854752166053842,61.09468769045138,-1.6297151710896984,188.16874160266156,-77.48546927152512,146.58067629158245,86.69523407019122,-70.4862707514641,-61.359062857347325,-4.060699408563197,-3.1772573882401645,-46.061326153075015,-14.604538653706161,5.80619466579809,-38.84824426054578,-32.030119078895964,3.938450179650279,-47.76168141444107
4,0.6015683768907044,0.09020100502512562,-5.0,0.0,-0.17277100728956618,-0.2862631289078271,0.458442118552586,0.3696717247143301,-0.29319455237358605,0.13877907192938221,-0.3058142583047694,0.47373103075015366,0.4768685613708493,-0.15626116109772625,199.999040771821,21.39716779839071,193.20384346482024,-0.3140062578671601,-45.84305575410575,-14.795820836363816,32.61616738853429,43.879629980733256,-162.14454031275545,-87.49385454227098,129.66114947066,0.4239980989462413,-126.03853608577862,-31.952587944965373,0.369085104540001,-32.08184863059451,15.867969774058498,-4.781248055690487,-22.655971132583495,-29.295103029125315
5,0.6033352761547845,0.11025125628140703,-5.0,0.0,0.11298846155301823,0.09329396073770846,-0.06697964838778092,-0.10266392955676396,0.3784667430077929,-0.20438800286359027,-0.1556869577127179,-0.10968458637365763,-0.23926397895301965,-0.4695902252778593,199.90246752794917,-17.482452292972148,10.61991649407181,9.511435285195457,-34.59037843117906,-90.05161351888972,-186.8028442471807,112.66212411437425,48.164227357513454,-130.55125145855294,65.16882621900157,-34.94545286478555,-100.08333274341396,-199.9446123151023,-54.328877325551616,-81.11571851838445,87.89371432323321,10.230098376625829,142.23552518315938,47.06572874850917
6,0.6060767808598315,0.13030150753768846,-5.0,0.0,-0.14141897740576315,-0.3593494585120873,0.15540362687825915,-0.4369752475087839,0.4436728464937034,-0.21532713275045356,-0.041353397560943805,-0.1840492901386861,0.13507213652643713,0.3643610222967413,199.99998599444174,199.999829829329,-166.0613852698627,14.709154088556815,35.572065210345,167.80006425847415,5.3189967546251165,-10.088612410665792,199.43492776001614,6.650116779338697,12.559708114123868,-107.21607345921849,-18.279305968320415,6.711095261659102,145.5178289272519,32.62995365918057,2.7960621889885933,180.73329829967247,-4.341677476120576,16.553763510960742
7,0.6077180654746097,0.15035175879396986,-5.0,0.0,-0.35829863030315845,0.021896578428901914,0.11907891163483508,-0.2619067837742205,-0.27671851955265914,0.39373238617008266,-0.36925865730229923,-0.18900819852727246,-0.4659401560412073,0.28637773782059905,54.57791565704912,119.99972138377444,-175.5069498468872,199.99972704721415,46.64864715675384,37.06826849972286,10.35700237128897,-12.23612316304876,-183.06935127583836,-56.23425554221413,53.00670509263199,-99.41422996979054,-6.5310578452464725,88.7373562277474,-199.99968841396674,-0.1285942322769692,17.305147232728665,-11.48265323353403,114.92393644185444,-81.64871193973872
8,0.6125001443162001,0.17040201005025127,-5.0,0.0,-0.03705529592098222,-0.25192711430161807,-0.24761001670467253,0.2817682336820654,-0.3342596015217868,-0.1234929685170939,0.0836006546370035,0.2043386772459227,0.29458751436017805,0.07427053368114167,199.7810843058861,17.982873466183094,30.396891866965817,-17.068551442208175,-199.93229775523457,-70.41352005728004,-49.50289618557599,-111.54704906735276,6.331704419998954,-145.97106118118393,116.3598689605272,-191.7279272055688,61.92847588795428,30.748108374788117,-55.41318195989351,68.59912692180811,-142.1626901022047,7.318064059296013,47.37627056743946,22.423258725414414
9,0.6147340794563311,0.19045226130653267,-5.0,0.0,0.4536750907156001,0.28191677594956666,0.404111484302083,0.1845085903040482,0.2939700083912724,-0.2100240343080957,-0.18513568645796052,-0.2806483570132474,0.2870329286600416,-0.030606172413958355,163.45215858961234,67.55845326111695,9.893643736513086,-73.56550709113499,-62.37962818684112,28.417327809257912,199.99974692939986,43.51185865685727,143.1263016101678,23.487159933196867,-110.76331374665862,-180.79831539643797,-118.27595749853076,-1.900958561409646,-35.51186846128503,-9.7990798369221,199.99935190615062,-101.20385902342032,-198.29503142005802,0.9138928378414094
