,tf,fid,nu1,nu2,A1,A2,B1,B2
38,1.596969696969697,0.9992750136044033,0.7047396488668555,0.5473290064749836,-205.77225216313087,39.96751872606172,-79.86503893959605,-149.85381160088698
39,1.6363636363636362,0.9994856100089289,0.6859320486526103,0.2672709966785541,414.4266083968817,-346.22925688623667,85.17050089870575,-427.49062424537874
40,1.6757575757575758,0.9994256827963219,0.9841692797852776,0.6911770313228934,-103.92587869554872,-82.45563111605044,83.78753377646122,-68.35158565706247
41,1.715151515151515,0.996573569581681,0.6359668661714507,0.994815873013014,-47.216633093643416,13.790364776348882,-43.78848351455647,25.220849183158354
42,1.7545454545454544,0.9952418299602385,0.2941689378486144,0.08087266924938874,271.5920228849984,-24.213153877647986,145.5924749210098,-347.0204763470024
43,1.7939393939393942,0.9994495835286258,0.8636291369217349,0.7785666503648135,-70.82003410600392,-49.85213427474388,-1.007392789946267,4.915966424928158
44,1.8333333333333333,0.9994861575630306,0.30132581370625466,0.7084350293062505,37.81113096769226,-14.08856280465667,-92.32778104212242,5.266974840532376
45,1.8727272727272728,0.9960357567679531,0.6393629994432485,0.2214923107946567,9.901901430323957,-55.21700951216385,-71.20887180631645,2.4193038277344168
46,1.9121212121212119,0.9995319065187556,0.4908553918018778,0.6520451891830222,-21.52872913904588,-17.67193185469112,-48.536096014804365,3.4049860478622938
47,1.9515151515151516,0.9993348204111675,0.3835718182645377,0.9553493334424338,1.5176977307355557,-2.3008376513483046,-62.894848576598825,11.84708159819684
48,1.9909090909090907,0.9995561353089396,0.2699856780787112,0.6506565221232554,24.65351447744153,-15.778180897004864,-58.714496591778065,5.313550736872959
49,2.0303030303030303,0.9995001515330972,0.6403371705325526,0.4212903494437086,-39.338286742578006,-5.178901082274813,-5.5995416801752915,-23.38839040285556
50,2.0696969696969694,0.9995415559083881,0.2771096850240582,0.5280000117735629,5.891118099175097,-20.80758095746417,-30.76092864919755,1.6110286543623917
51,2.109090909090909,0.999448553015608,0.13227783810933536,0.1564504871311212,28.49374705013457,-1.0524063813722422,-1.904968395200877,-44.60415624768969
52,2.1484848484848484,0.9995238058277653,0.9275929595991874,0.5199020459953472,-23.27567698955395,-10.143821216922245,35.94865889031188,-22.345613632869764
53,2.187878787878788,0.9995512396122357,0.6501538260730165,0.8066564404844936,-19.678508570205068,6.458165699104918,-10.557653599270065,5.97417367069455
54,2.227272727272727,0.9994534138242844,0.2511560759342102,0.7940089694064499,36.48565670920656,4.6190096309353885,-47.22997083598216,7.826243439537285
55,2.2666666666666666,0.9994588548759301,0.804692687273266,0.9654527283117506,-26.371085963623532,-1.225240149155873,-1.3832098721234611,-0.380566350047217
56,2.306060606060606,0.9994688453697256,0.8822519437093709,0.11450303840808752,-25.65780608966341,-0.4857502722326593,2.2791264789796224,-0.490757317157444
57,2.345454545454545,0.9994477657587766,0.3823066237627315,0.9601096085958024,0.1643804962156388,-6.8576984433950825,-34.063053040830674,3.6152865737978535
58,2.3848484848484848,0.9994927529856932,0.6622312395702747,0.5771159633617364,-11.501547761739912,-3.7212210152517935,-0.15974116780643188,6.013217191869337
59,2.4242424242424243,0.9995431349479575,0.05586602093129223,0.8930797680613234,121.27869786854349,4.527716561783623,-30.26388382330296,-3.1252098297662982
60,2.4636363636363634,0.9994422911623901,0.14389115612633552,0.12111074917219546,30.06334155617717,0.06102343974573125,-12.213882135510001,-16.692607743758217
61,2.503030303030303,0.9994784457149724,0.7342042774477475,0.3500607314473048,-15.40756488077706,1.170250611062891,0.9220767122187732,0.19612700404972813
62,2.5424242424242425,0.9994905093495718,0.8855496169985624,0.4571492139557672,-10.68073807451075,0.7411928994634904,10.559669944693017,-2.103000598175436
63,2.5818181818181816,0.9995101359907509,0.756684955678641,0.6685369179696491,-13.136121354378554,3.184572498914942,-0.2124010251390405,-2.6278045889146138
64,2.621212121212121,0.9994503642182847,0.020622068867161225,0.10385407004566838,206.6231173048166,-2.522587615446977,-8.416140358368173,-14.705360545136068
65,2.6606060606060606,0.9995345488588899,0.3820490599718099,0.8121030869084817,1.210373112449853,11.3103476013735,-9.655197414485023,-0.06748915618411758
66,2.7,0.9995222851553973,0.1731677250171365,0.6492811492684588,1.5578634700586025,11.969568192149081,2.0271727240764577,8.322483454504711
67,2.7393939393939397,0.9995108197902444,0.5339036801923213,0.5809345157114704,-0.4393034291025814,2.632565715590001,0.9548413493075812,9.592739853595754
68,2.778787878787879,0.9995607033475254,0.8568113479299154,0.8017769765993719,-1.721076191194992,10.882318517813847,1.2660610493670508,-0.5021550504835052
69,2.8181818181818183,0.9994752665353238,0.40435560171911605,0.453779305921417,0.09816245895135008,-1.987384578695416,-5.492792274115206,5.979567601586207
70,2.857575757575757,0.9994712933458718,0.10114261407730528,0.12007866412320832,19.776660007180322,0.03409927527901994,-3.708088067284957,-12.437337974670134
71,2.896969696969697,0.9994739727495834,0.2374372353548352,0.1585675541133219,3.8422864181143614,0.06677048118412314,-5.366082181963192,-9.002792711939918
72,2.936363636363636,0.9994709133940605,0.08343045642603564,0.41129753038314143,2.505026658199527,-5.963518252956405,-2.951687522742904,1.5550186501504808
73,2.975757575757576,0.9994780640737198,0.8441392804029799,0.4676230140884477,-6.144299514768133,1.3010330073178469,3.244940736562497,1.2056011667955648
74,3.015151515151515,0.9994827537579785,0.6026189650863623,0.15257974086406734,-5.634478406254987,0.7854672819293314,-1.7238107695929483,-2.900279452106353
75,3.0545454545454542,0.9994764366458079,0.7730233711726914,0.05652217192441944,-6.258430342470674,-1.7248462074492308,2.004590761022696,0.2411664616439225
76,3.0939393939393938,0.9994743941553038,0.7861069619677886,0.04033407497720354,-5.635910692014988,-1.4329533492229878,1.2966103967437344,-0.8642048312047476
77,3.1333333333333333,0.9994810069443218,0.7868162678119548,0.0211852685781887,-5.4191109140794715,-3.7263652219049512,0.7332148358233479,-1.0275855643633274
78,3.1727272727272724,0.9974560532156795,0.2227555349239148,0.9809603654926642,2.293371043972226,-6.656116214491108,-1.4068371692396544,-5.5619897130339035
79,3.212121212121212,0.9994744781279358,0.9448549144698613,0.06033119978811963,-2.6104233913299844,-2.583381502208954,4.682726761530139,0.6845473151326321
80,3.2515151515151515,0.9994730013832532,0.8606809503401381,0.6051609389839262,0.11160913608645087,5.0843250116341245,-0.7529824573881779,3.563497060115786
81,3.2909090909090906,0.9994677195046014,0.9696511283130284,0.005233860931096235,0.5837154623472219,-8.076533638637063,6.3739328107573545,1.8466589247067444
82,3.33030303030303,0.9995120725508005,0.2370728956054497,0.274396864567934,-0.5537168504662727,-4.4658509464664045,0.02668266341322268,-3.25094178379389
83,3.3696969696969696,0.99953828896181,0.7847613962883216,0.7394060241427833,1.165708403127081,10.975048711494944,-4.443177019468113,1.0507252382384575
84,3.4090909090909087,0.9996291383461537,0.9249717241264194,0.9334689034518872,-1.516194541248005,-6.8590566592252555,-9.959487593995012,2.0491365860444084
85,3.4484848484848483,0.9994848953207371,0.4806601330678557,0.4993367324558001,-0.741641023371572,-0.6467986155427384,-0.01379107730927462,3.4723933562126534
86,3.4878787878787882,0.99947001164927,0.01616340222976953,0.7505757297934303,0.5211147696332812,3.678701128301115,-1.668317459537327,1.0739668281882695
87,3.527272727272727,0.999472700771179,0.4321515855789012,0.7537633955999489,-0.3102922094764821,4.822029884880319,2.2812696228543947,-1.1712279603642295
88,3.5666666666666664,0.9995384970221934,0.5914555679284239,0.19386100499776504,-3.5114456275665176,0.0048624520506744,-0.7369621209521212,-0.9236690617099632
89,3.6060606060606064,0.9995345272920206,0.6925252518529393,0.02187184142179399,-3.1394131264840284,5.917926781611935,0.6369873398101047,-1.2730629785911858
90,3.645454545454545,0.9995159853317287,0.9044808551938642,0.8850764381497266,-1.2079171007055125,-1.69852700344509,1.851546405430556,-1.834850861343524
91,3.6848484848484846,0.9994837156338038,0.8947521663051856,0.5672866533222446,0.2634161242180644,1.4400781436839851,0.5245046430553446,2.520006623495909
92,3.7242424242424237,0.9994926986122649,0.8131209632284319,0.5624257818733327,-0.5461343429933126,1.2985743434864925,0.7099211909373631,1.8837463291292365
93,3.7636363636363632,0.9995118632359027,0.04327794930471807,0.8481125315155383,-5.7713173874564285,-1.4908990328151768,1.6337468165425235,-4.4873145893394435
94,3.803030303030303,0.9994610296794061,0.039075400788821664,0.629600630058775,10.476663916946805,4.137244779681408,-0.5270545312470605,-0.8991615411131159
95,3.8424242424242414,0.9994684825584078,0.07989605563746792,0.6792541314369255,-2.7875674825231096,3.064678392840613,0.7097379418577054,-0.04344171810845189
96,3.881818181818181,0.9995629648006016,0.6720604593950852,0.6671316650519205,-3.4791039642515007,-1.1571286039799924,0.9851868446428874,0.6873095062591441
97,3.9212121212121214,0.9995806406786069,0.6101280748564436,0.4051083283794751,-3.1401943165359065,0.4124838337982851,-0.810504046809212,0.16703655946246432
98,3.960606060606061,0.999465550774316,0.19302547933252576,0.8363318578000892,0.5995138834362251,-1.0478791566829344,-0.2541823884357691,-3.3004299859024315
99,4.0,0.9994809648430935,0.16283744922910834,0.9160266773928051,0.4108738284216927,-1.2046147447492648,-1.043515899655388,-2.28924659500669
