,tf,fid,nu0,nu1,nu2,A0,A1,A2,B0,B1,B2
0,0.1,0.7628369640641397,0.13424537962116725,0.21924129528591407,0.8105701025192605,-705.1419401243411,-646.6931199582244,196.69739119068828,610.8511073792033,-517.231363779794,541.4194590653639
1,0.1393939393939394,0.7630741162233576,0.7032970772811985,0.13823782901824433,0.08981786102928824,-712.7995010118626,-1.4544798716365386,-0.9391401943553964,-244.6332174060473,-1223.440343911508,-10.658305009573713
2,0.17878787878787875,0.7644445701291539,0.6052151789261865,0.17987262788841885,0.2408404504578873,-3142.1277454598303,-2441.0886948930906,2303.599339448564,-2633.3688847424914,-879.7620463989446,-2969.3363055477844
3,0.21818181818181814,0.76578679032997,0.10008266581356616,0.8815712276494412,0.2534478786108606,-2.7712732738396184,605.1050257953726,-1940.2666544076294,106.62585259445947,532.3221029208152,-278.5515882990369
4,0.2575757575757576,0.7680603636599062,0.5621443630251525,0.28874720270808585,0.2369341690885948,-3873.697264284734,438.6118702124972,969.4940024274457,995.9234344721069,-204.03136690843544,-3754.171128307954
5,0.29696969696969705,0.7720242653858967,0.32055003421078965,0.17098599833745698,0.2683975275342744,1629.3538415834535,319.47435140533213,3398.192137050612,-7333.059228489715,-1041.5586720910687,-1384.288237799279
6,0.3363636363636363,0.7759189086603786,0.6713016670622821,0.8367521615077258,0.8097175301387376,-1470.8303068013752,-1205.9377967569894,-398.45497672709917,-1144.0013415145215,884.0601128478967,568.6899931514754
7,0.3757575757575757,0.7746048604529492,0.0449594362953829,0.15508721640655365,0.6904108806367846,2636.6476346967083,268.63958849909693,283.743683613364,-149.1860809520069,-1432.5052065840937,132.28866636026152
8,0.4151515151515152,0.7842227481917332,0.9771150373290944,0.7356861140146831,0.7964396052567617,-1865.2073328549081,-1790.8984334264276,-476.21725617258124,982.3471226821102,-1017.3763902284727,204.21850239797317
9,0.4545454545454545,0.7843779265046434,0.333835263791342,0.012254965809227912,0.5344145140074975,289.57843770867294,1578.9736405469214,-368.33472672241686,-1413.3517069380014,8.611538079096233,196.4284651838933
10,0.4939393939393939,0.7980153357502258,0.5734533978413265,0.6488182693296823,0.6256881018584087,-1522.2980940889984,-1045.6535744791126,288.47784339610206,-2200.8346553550386,-2261.4110222636514,-971.1806048039298
11,0.5333333333333333,0.7927992207501865,0.9695759385517676,0.8288911425631952,0.31712722077389954,-158.54904207163753,-470.9637813691872,-493.22263042497764,268.3662896351289,159.38081752072478,-15.350376179831596
12,0.5727272727272726,0.8022856682902174,0.6018301084441539,0.5593928640656469,0.002988000867186313,-951.4426183837694,31.035177647046385,10941.420746658008,-649.5059466861351,-807.1039431041722,-220.97897115507092
13,0.6121212121212121,0.8098970927625746,0.3274030617698445,0.11517701419982596,0.3588414502457925,458.26290548871214,129.1215662712872,184.38002512273385,-1583.9302985477705,-91.97163117145399,-597.2118222277651
14,0.6515151515151515,0.8255277275808264,0.4089652990797724,0.99526926684508,0.4359358341486264,61.17498671949588,-51.28109623860751,-497.598259045428,-1757.1817331232055,-457.6545894717236,-1043.8804069680104
15,0.6909090909090908,0.8221665465044009,0.6888227962782975,0.8827906164708755,0.9585998844929547,-370.0639879611401,-267.0374334000651,92.43575201404941,-289.7758136932872,224.62824214752524,114.61721858439978
16,0.7303030303030302,0.8277723514767353,0.6388181154362168,0.13265223523204062,0.5972308756503477,227.07609529204282,-362.1096939342376,-187.2498304084149,-674.5983533354228,-338.71191557611616,11.685342960073964
17,0.7696969696969697,0.8391744382114161,0.5780053643094644,0.7803757028001292,0.09447979542061102,609.5228388540055,-134.29019770030786,-663.5323538149732,-856.7597095732663,-194.72982060652456,-420.97269076650133
18,0.8090909090909091,0.8459841029979058,0.5151696702599721,0.3464808051625683,0.33927881411646865,-253.72605928763156,-122.5334562783895,255.65368525334614,-870.0166154754023,155.0266293639927,-492.6550976190009
19,0.8484848484848484,0.8433692321452704,0.16062020728116666,0.9664067243370962,0.8098548745670417,-387.693721710032,-191.44500212431825,113.82272857262207,434.09639869287656,-282.3294009526815,-241.50404294648087
20,0.8878787878787878,0.884068044150864,0.7826889671480057,0.1994837703003851,0.6984582579230755,1817.2671202488848,115.02174078284794,-68.6179135896872,163.06959199815898,-2989.7093158927837,-125.2290067841889
21,0.9272727272727272,0.8608880332853208,0.15685677557492794,0.9727277632082066,0.26868102730629795,-35.21281634904061,-80.32808801308734,-133.95883976154258,-137.47020919973983,75.29996644830945,-240.2720309413169
22,0.9666666666666666,0.8716324285681897,0.2797115320228307,0.2960982380670334,0.7017926000842531,-66.52832926710674,355.03263674150344,-20.469601259606236,-526.8920584907303,-188.55189915371596,66.20517078781195
23,1.0060606060606059,0.8871741869184766,0.6738143379742135,0.5047370221567143,0.382028242577844,-379.0822044680549,16.861947304555734,-2.1093115089171293,-248.72721897211002,58.236549135607994,-335.44870225310905
24,1.0454545454545454,0.8789271476370538,0.2482850167010661,0.807931669592524,0.4455882477583338,-64.47262826339058,-375.1537801811342,17.086722489241353,49.58900876725573,-131.61930732967232,468.361470301598
25,1.0848484848484847,0.8745463828147978,0.5835230653583262,0.3368022956392647,0.9153840837382804,-418.468410643076,266.99247552084785,5.17868234832288,129.48283327519516,-360.07421496351714,-29.045790292204384
26,1.1242424242424245,0.9486325907277505,0.17498828527497878,0.4763763296046869,0.6850641715245886,1801.122677311205,502.9256592952426,-34.92148560159921,-1419.9808766101694,-339.0224875082515,-100.62530881948841
