,tf,fid,nu1,nu2,A1,A2,B1,B2
90,0.91,0.9987807899857064,0.8882339077321131,0.9430540300036346,-991.3709281678229,-225.55908111337288,407.5579098199959,638.8851458765837
91,0.92,0.9986824778696963,0.3655273420756402,0.08773406605989731,165.50096787114438,-51.02398549520437,-1346.617448026987,1.5598436614386206
92,0.93,0.9986286154929997,0.6591728701829381,0.29526137774437045,-18.501414187396517,-624.8042806211058,188.80585412544235,-795.3856780390964
93,0.9400000000000001,0.9986180518515605,0.487947043822304,0.831949466038393,-376.0940186038074,26.694607278348723,-862.45633427248,-144.59157546004832
94,0.9500000000000001,0.9985421282054485,0.39298804682731014,0.6419449727665372,-95.94699665517038,-10.417273734849422,-746.6762396066155,310.42635979465825
95,0.9600000000000001,0.9985957679602545,0.7602623177812178,0.01562895448136048,-740.9023786957246,105.72220730667927,10.112898296141259,0.11495315875814006
96,0.97,0.98499922053919,0.18480364032858898,0.8015895169239464,1346.6978709243276,-104.62625512097837,-1249.9130270058122,-2079.7478092357296
97,0.98,0.9988875241512579,0.2122552004798285,0.9191301457746722,1305.7694075236404,-588.3348416485521,-1407.7177278853978,164.26758752002195
98,0.99,0.9973333417629194,0.025436291176670234,0.682851073364953,1.7698431214742096,662.805392949251,-129.92899527856704,593.7842331900131
99,1.0,0.9986677026727142,0.3654895408209392,0.38484894722428453,-22.032372970009785,-671.4979562260983,75.5819478148026,-1.9846394588305094
