,tf,fid,nu0,nu1,nu2,A0,A1,A2,B0,B1,B2
0,0.1,0.7628106258471276,0.6294675041678583,0.05477817025513365,0.2678038553496124,-94.09746368641194,-140.87578088026328,23.929776347229502,0.894431581860502,-49.269778037725885,685.6206595740364
1,0.1393939393939394,0.7637874580292783,0.8324705616854267,0.04486646011909201,0.3460063104216824,-6219.115258118192,-183.99099990820653,2754.457752336128,-5581.335337496615,-3530.863543144411,-797.0893546932888
2,0.17878787878787877,0.7646442923690052,0.5951308182930813,0.7435720416187506,0.22701383309097922,-1950.6332352176614,-869.9903683516968,-107.35058091252913,280.5877917785764,1097.4855169304512,-3243.4854636481496
3,0.21818181818181817,0.7656366361953584,0.6096586891528561,0.23710853746554994,0.5513186471897944,-785.1930245121198,507.839817380179,427.4084325301492,317.4313562818669,-2181.09541474797,999.2185328756374
4,0.25757575757575757,0.7668328923724985,0.05708455351846686,0.4891426040399357,0.21914858096209988,1970.1202880601656,-547.4155477157447,-986.4944403581251,-344.99654207940625,16.629861249335704,-144.3051838427867
5,0.296969696969697,0.7703854479483625,0.5039571260008785,0.2754760850435978,0.5203125342929243,-624.6169501376328,-102.44724814678264,-550.1712053775188,-2011.7423220303926,86.15050401809037,466.05276486765445
6,0.3363636363636363,0.7671610458644322,0.11227765979794468,0.7608001701160789,0.9928279158237276,-18.015778189930543,441.45989691690266,-595.4351397048524,139.95172226993276,156.96168564690572,-178.0887871161263
7,0.37575757575757573,0.770883910532094,0.5500401470725949,0.7692996515068986,0.9411989921732542,110.13462614505487,650.6613558267501,-329.74700698787626,39.828953645076645,217.40283852929437,-347.6732097886504
8,0.41515151515151516,0.7793755655690684,0.03664950844530057,0.13109278216137144,0.696079293917048,-1319.1793833722345,3164.7981855787075,118.28249133625319,-2279.0981776133103,-174.01456110875466,60.48088842337594
9,0.4545454545454545,0.7823247991450778,0.983651408914521,0.9684143564406706,0.13805978384080453,-754.621427867586,-243.76020345525896,-42.166073293319876,44.22047541015034,476.91414761150776,-43.44848868292932
10,0.4939393939393939,0.7861608481920453,0.14103505646478054,0.13521692309049171,0.699904780527295,411.6820254996997,792.2957332384376,177.56052476730295,-637.7201152366065,-585.5676031900141,113.74116741625835
11,0.5333333333333333,0.7806044197291225,0.922151657013431,0.1483766130323405,0.526155594367238,3.457202084326327,348.6469850001873,18.106699102353215,127.94298364425687,-660.2117096551149,-5.744537574837242
12,0.5727272727272726,0.7732197916762383,0.06178690704710177,0.9239779117147715,0.6129455581505929,4.697240711390075,77.5903593012874,-40.096586385092614,11.309136834369662,-30.21638156146318,-194.19191944554734
