,tf,fid,nu0,nu1,nu2,nu3,nu4,nu5,nu6,nu7,nu8,nu9,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9
0,0.1,0.7627393501712002,-0.0010309125287123778,-0.0048929941366505966,0.002168671350062299,0.000704321394357741,0.0026740576693801087,0.004189584058378718,-0.001149999882474073,-0.0016305291971225387,0.0024074610307081947,0.004771791576282372,88278.45567951631,0.5553753523501626,-1.2958731626811646,-0.4360619330087248,-68.91360603275024,-1.9052716769196398,1.068275171554734,0.3605176819971404,-0.8171088507121995,0.7315585882888621,0.9410868920147045,0.05480309753590272,1.2136918577472464,0.728351533140113,0.12748884591251008,0.10995233703825263,0.6832526810838031,-1.1541281601730553,0.2251352329424579,-0.9890184952617808
1,0.1393939393939394,0.7629268202649454,0.003055747471809097,0.002734377880917645,0.0012494903871462302,0.001546463025815336,-0.006450374985440312,0.0006789077935393398,-0.0011775004265715757,-0.0060840442369796965,0.002169336459050466,0.0028403687603165664,-4.714752549064459,-3359.5595821243382,-3.331617374064291,-1.559137690276189,3.7699377104744727,0.5952379471853473,0.9583775722959649,0.031904211578382774,0.9540492219666933,1.2673259704423594,0.28966629737773386,-0.44628083565774446,0.34305442235321576,0.7114786367370074,0.4273630524153323,0.34996577172746957,0.238185531198522,-0.5240770149281333,-1.858136806027518,0.4305997492591763
2,0.17878787878787877,0.7639571067234014,-0.004262414739500711,0.0034537305029609605,0.00167753549752928,0.008640716353907025,-0.0013175812668453865,-0.0022334180617094193,0.0005040399872145345,0.007072414453782842,0.005672965040512275,0.0038477516502211017,-250702.91696786272,8945.230969553935,2.918338935149054,-3.5800566056574024,0.9548275719307037,0.445940769203937,0.46912847040083283,-0.4522931667794623,-0.8804397830609733,-0.032344438769288934,-5775.827172108364,-13.620521090341297,-0.03368910475006007,-80.2827781899425,81.5539279295632,-0.10340138301459034,-1.9230108810392328,-297.78438847203273,37.180666263579006,1276.2345516266319
3,0.21818181818181817,0.7647018700339925,-0.006654474856681745,-0.005601297448049907,-0.010642004233155039,7.989056515863992e-05,-0.006655157389735091,-0.0004994307424813549,-0.0029128731540020458,0.004330612703710048,0.0018979831409341845,-0.008067107703261484,-140517.85175547114,45.51302067238825,163.36001909920677,2.1967920825132228,-0.9216666208689798,0.4116416382858649,1.5550759846717586,-2.278728796163436,0.9053384275638795,335.8296558859596,-3640.585817596343,-25.17419881254602,-1.086443904742398,0.24379713357119778,0.3216710679540702,0.10174778736091626,-0.6668695475578921,0.28633114636413504,-0.3822721860133446,-66.12986802880016
4,0.25757575757575757,0.7669161213986984,-0.004742532968219454,-0.00843478593996657,0.005040845943841121,-0.007063124187097175,0.0037227657685704138,-0.0012804389977502462,0.003702015885690835,0.00833471888327746,-0.006666351900845946,0.0067607344995343,-175443.72783323444,-411.194229491503,-5.11490078421984,-1.2324467250833484,-6.544917875122612,1.1687727564376993,-0.4305049148087816,-13.55023199815623,2.433221515237724,-3.099984950658816,-288.0496129045896,-1.2204953964464058,-0.8358834689389896,0.2533067784041302,0.09845227197189033,0.30682789121160425,-2.1145710421936914,-3123.5821911735093,35.41331067631449,-53.18100220597058
5,0.296969696969697,0.7686179988588185,-0.009405293157311326,0.0048254897840034495,-0.007959990427142578,-0.002779298260345132,-0.014314286797254671,-0.011357668269382445,-0.012005296047307065,0.0008602495531649251,-0.011832041461230325,-0.011859427050649438,-56067.32938169607,12144.163724773072,8.233161445475934,2.210931530645324,3.8489393880526728,-0.015739165650265098,-2.5652755762908965,-15.942636704812085,-3.3796175097494987,-3.2915144290407095,-1671.3542191627148,51.88632890067143,-2.8870243812200456,1.8484610843912597,-16.533225435561725,1.0374762970312807,-10.499337521163012,21.280915086518988,-442.9006973932103,-582.705189610077
6,0.3363636363636363,0.7708845389865069,-0.016348473221893086,-0.003693666497981949,-0.005108678163314012,0.013438439110525216,0.009442560383929283,1.376020021176195e-05,-0.009056802551050198,0.00010558275486616322,0.003750259218778365,-0.0031187326724128775,-35315.31463943263,-499.5637041804787,0.486335807942077,-166.16819555347703,34.28104182438967,-0.03126975532514022,49.92211412142761,0.37759668798547263,244.87509279922148,2.753452785758111,-2302.845180060739,-21.493351226515458,0.1109463202496772,-0.36319110467419513,-1.7395150754119084,0.263892439915805,-1.0922612947074979,-1.020288750627992,-1.4465081106851152,72.77841938519678
7,0.37575757575757573,0.7735560310112586,-0.01597275750644663,6.047321879980596e-05,-0.011256036196502959,0.009281955616940323,-0.014900814552210814,0.010397810494826087,0.014450216077153358,-0.00210891949855133,-0.006412866103164852,0.012764006704898152,-27889.367141290837,120648.42854870985,85.93158190944368,-3.0556209677128976,5.623352172618635,-0.16257166976371085,2.1677853758944705,-41.81240025096924,11.827928718869474,2.300056591204018,-1475.8675841731203,38.77865008536477,-2.421372901746024,0.9305290805789705,2.5218485856880886,0.5839285582276621,-38.68467793019159,35.34545665045382,-1.9171521867729195,-380.4913827588734
8,0.41515151515151516,0.7758621814206247,-0.007864910094918687,-0.005609417057676508,-0.0175907406710874,-0.016087016304396996,-0.016642504248828464,-0.002315093466732215,-0.009968752101067296,0.013955032489796395,-0.020450928754310142,-0.008899484390248985,-40083.60233924972,-1187.6900238563683,0.7689844901337904,-1.1643192570133405,-0.4852797341104066,3.870849479938506,-1.0973193273187647,-65.69335278178707,40.08659174847382,-92.82421516162493,-777.589116513908,8.917301059273619,-40.44889946644966,-18.816120409307263,-36.85424854863397,87.13977763167276,-63.28367449129207,-123.13488969026193,-595.7735303162439,145.8743320785492
9,0.4545454545454545,0.7790776164255168,0.020649786299156862,0.015797803978924344,0.01097878667655126,0.00964439766068394,-0.01117437562334091,-0.0007910141418106529,0.0006470931296267362,0.002440630863374608,-0.0029467682935291335,0.01736017980684798,12381.762513153853,2621.363981736409,0.9164532951849838,-0.17317560304277574,47.86717042521907,-885.5236852175254,6.655968904034375,-2.3515577160625005,46.6145172413905,-108.05919474056431,-1169.5235713741495,-5.6937132394148415,-1.663217562658385,-8.587214519560739,-26.368993759878965,90.37391477253031,-0.7287544657092592,-0.168755092991408,-0.35317345186624693,-154.9733267847301
10,0.4939393939393939,0.7818157646319962,0.012457185312146611,-0.0041684001441038504,0.017583848167453862,0.001984369667950172,0.00017955935133132688,0.00023705260779278582,-0.007258252170091443,-0.02277646583617736,-0.011856602572446476,0.003314169971816938,16249.067918791285,-2512.0475570146446,-58.027166868333175,343.78368021095145,-12.47906984072677,0.516798867492584,48.092472902990586,226.8959510747905,-193.58862584543255,20.386569663546016,-935.0718920788271,-6.304412464807679,-1.410152677338277,2.338298885546397,1.3675011441979603,0.6608169873701897,-2.5729414588078985,-878.9821042874889,507.0516504942743,351.1886079390004
