,tf,fid,nu1,nu2,nu3,A1,A2,A3,B1,B2,B3
24,0.25,0.9231330996251979,0.3883555251635499,0.15410013258978328,0.9105728999671201,35805.00552956549,-11418.915970133967,197950.67755266727,-16255.828252329482,-93187.543949035,34349.81835887263
25,0.26,0.95424305392542,0.09778598204344258,0.08398213796020682,0.1477751921114704,868129.6714711625,21521.65260813503,-226012.7052172594,-183906.2329637956,51071.7513635967,94440.3964961576
26,0.27,0.9391747536900704,0.899970658796164,0.5653622629287973,0.8308265958510623,-20467.286753607696,19786.96726159616,-1807.3361782959837,-2238.762397949274,72493.74259715513,15117.292751918936
27,0.28,0.8340436473914641,0.7716554866886594,0.8104120251812837,0.8172290296982373,-8318.49971352609,-20524.39026064596,-7784.814770404038,3102.9779280145412,-46463.953933795085,79801.62213863654
28,0.29000000000000004,0.9377818870710873,0.8278112188929528,0.7855220309064586,0.2820841144496008,-11048.509314185005,49596.54163485224,-15954.089712050649,3320.815482898085,22564.84257013932,18295.051132582572
29,0.3,0.9254309427241241,0.46165830503235794,0.5070917738368167,0.6564177240697114,-12436.875159539295,-14472.20289482208,54749.35739973002,-31817.30528436217,11895.033529453358,-18664.058084652337
30,0.31,0.9297146296901283,0.6322375516998525,0.8474311628848842,0.34599669514267495,-24352.174145332545,53193.52383699019,-8419.353530445795,-660.9433821734581,19928.0525356336,316.0527301756632
31,0.32,0.9687321795799242,0.7128561465901055,0.2572501263000798,0.0099915517681739,-26087.228041795264,-34545.82878917949,10089.880401033679,5292.309332460169,-23091.54289789709,23610.98360093822
32,0.33,0.9604237615169524,0.2907269299998265,0.524732367476179,0.7793744521301437,-23362.6514878172,-51830.170758037035,-5688.217673878793,4298.207740758537,13933.219978751173,493.9537177073436
33,0.34,0.9653880456703264,0.9645608217617692,0.5120321580024865,0.06370208047810966,-30583.878309314074,12069.107739883388,1911.0996583680737,8699.965971082525,21449.082099603205,-382.9392939467699
34,0.35000000000000003,0.9743547901385502,0.7993446520356325,0.1704009217610225,0.1515238428870428,-32705.549659506927,51.47513642394704,25.187019722934398,6195.238113229444,2662.5621966793715,-6033.802162233395
35,0.36000000000000004,0.9439033643618311,0.6567568270088046,0.7820811698536546,0.11731393341529694,2969.435201064855,-21964.97321131331,-11817.641917540788,-23599.065499691,24971.79144820816,-34906.55006833159
36,0.37,0.9805663648771871,0.592927707914277,0.3316040717562505,0.196337639082926,-13509.246304752029,-8483.83521036158,-1892.6591279012532,-10058.326694467709,322.95427962871304,-10254.111678998826
37,0.38,0.9747370015256679,0.57374883672955,0.01858234657557245,0.32529809717837865,-32915.40311517536,-101.12365748153005,-1378.3640506715465,-6543.793385810707,17818.230754459517,8282.123188233709
38,0.39,0.9821568917020366,0.720919698051723,0.17135676191657623,0.814973926450592,-19885.171503683938,3205.970522899328,1.0013341970334775,-2323.7815103887015,-7839.3461577528215,1283.7835906576438
39,0.4,0.985468902904321,0.7383471726203111,0.1303286476025436,0.33114788699295883,-32217.899293882372,-1333.8099287240173,1057.5018875926294,-3570.207184390281,-4120.816704073519,-16725.89958468798
40,0.41000000000000003,0.9863721395586394,0.3759790838029582,0.27787484024172737,0.1561817097775604,-7097.951105393122,-7400.446604825236,-1036.2349844111436,31.367355224236604,-25608.862798495797,2278.1104935924277
41,0.42000000000000004,0.9855631999372795,0.9571390918621693,0.6068822696773902,0.8446152077223271,-11251.204603312604,-5052.426258544366,10208.397972037572,16187.40542528138,-859.3432676642894,-2080.5114961702466
42,0.43,0.8359300130015226,0.00734765599682341,0.882443795550387,0.9467114844231885,-12705.228217249529,11268.578491087981,-25358.354490560876,-688.5423674359424,-3206.236287891569,-4564.062599939869
43,0.44,0.968039230158686,0.08506881620858753,0.2317836245460687,0.4533644629308935,-2454.847377868614,666.8045666388033,13371.138332420314,-2166.838053868851,-816.7599740048107,12796.60489970183
44,0.45,0.9844190185901435,0.17455516191288933,0.4111829666956601,0.4554865327423614,3954.820472399385,-5801.91773818923,5164.731605220675,-8365.94436247427,-3994.334633364251,4564.4549925692445
45,0.46,0.9460127814091851,0.0547260498443064,0.7036852027983109,0.8522752939546602,-117.8315113045447,-9096.293897660496,-3085.440425393812,-5411.651626422457,17187.42675281527,22501.483603760105
46,0.47000000000000003,0.9493293161169465,0.7561351227108047,0.47682384476299344,0.739883969840532,-5681.340576772717,257.1627183218648,4286.333829259879,685.4740851807951,20.331902876375057,30795.817658894426
47,0.48000000000000004,0.9844108124876587,0.6806800398297129,0.1080610744692233,0.8181726370594521,-9398.775100651572,-8320.442752990959,6104.897591822621,-13440.04627124246,912.4081464010889,-12008.27490557107
48,0.49,0.9717109108135478,0.992816231854522,0.041352228475512676,0.06740643865636342,543.6501721011387,1868.8729828006421,1408.460824354026,17102.693344603485,2535.9832147232164,439.54797569656716
49,0.5,0.9916327226441497,0.597672170184969,0.06707223550158992,0.2896048161920981,-6927.873991090811,-2510.438273930898,-5202.133737074972,-1952.7907460335944,1614.173479938759,-2121.7244850369793
50,0.51,0.9941276253069004,0.17990492428734695,0.24404357089095208,0.8646777409933815,-2143.9896304801596,-2969.1651082501044,1164.4503272212955,17.092294688240994,-11459.139550717853,-1123.0154392968288
51,0.52,0.9760949573434164,0.3591017014638822,0.6808151867019356,0.2690610200513719,-9590.492359725435,16844.193116685114,2188.20380443852,-2348.5323187848803,1859.0446504919328,-16070.471855821615
52,0.53,0.9956348556885936,0.2671844259611085,0.12657673486091026,0.8549390805778211,3191.483141292642,5380.600445504798,2572.430573154999,-4604.816067496802,-9567.912887582594,-3172.8123117330156
53,0.54,0.9813760333390281,0.2990151297067125,0.6397471754068482,0.6842183413305755,-2387.8197036598467,-452.93444407789815,559.6573498705945,45.12563525832569,8749.99264222158,-1100.5295630798064
54,0.55,0.9875459081762743,0.867750327363711,0.8939216557790041,0.7925465092283128,-4321.217739891315,22.33116545365725,4454.539506203822,2746.2548872623056,-4745.881216008478,560.5292171635303
55,0.56,0.9758636544544339,0.7023782628164784,0.0886316784967568,0.7199510871715018,-4078.58022772767,-2.2684877680435904,-8805.406621855105,-12.346704453667304,-330.97883068656597,562.4152210426371
56,0.5700000000000001,0.9854807431120163,0.9684513656717345,0.41552638512885554,0.5934417665962086,-23.26738911866357,-4415.15966588763,4565.826132529903,838.9534879640095,1579.288936656014,1224.0751361039365
57,0.5800000000000001,0.9950570768704694,0.8534492760897557,0.21424252171341152,0.37108493628946293,-946.880085223153,-161.0093822237219,-1427.2444337998245,2384.3692904000955,-5012.572701557441,42.62352933684683
58,0.59,0.9858830177723148,0.6833992560052805,0.6674527897587197,0.6815300953756571,-329.0621470678432,7182.648336295755,562.1545038051066,-1184.6535451145205,3527.1751186689494,9659.036794420601
59,0.6,0.9418827085408655,0.5038258396214828,0.9393028825230627,0.6448323200367166,-2270.3195994477483,-674.6406113277092,3075.63388301248,-813.0102758786109,837.8370125520673,-10389.015416107317
60,0.61,0.9933481551548868,0.09444552000666362,0.4739343087888169,0.8550094875717884,-2859.989331643679,-3137.707401512519,2419.1167599224873,1218.0821175427013,3819.986942269262,200.12902602703787
61,0.62,0.9947851829327286,0.8519906427528502,0.27555389900313565,0.4679101689004277,-3588.009679371383,333.915933929812,122.7981170903104,2348.5046809089044,-582.9635501107307,-3.0031548944085174
62,0.63,0.8890394614629933,0.7718263313400331,0.7199998311884181,0.7456710112186821,157.56237823775564,2787.2142355850992,-4202.167901566861,787.1865782166103,-474.39721357495057,-374.40488685222795
63,0.64,0.8840619221746129,0.8922913548232857,0.0067479619650679945,0.9148090585857273,239.92072856581854,-1165.2530103860481,392.36098223302395,637.0415395204288,-795.1622589479769,-18566.7206460378
64,0.65,0.9947864975529825,0.9609412073331722,0.17430193783180992,0.7213764785304289,-2564.9109758619875,-114.25076293386745,931.3479807512258,2197.482066253363,-708.9696581164458,-924.0556951851075
65,0.66,0.8734234043474323,0.019796361528386597,0.9381016823097524,0.765148474775226,-6671.82584471982,5251.926432458784,-1616.0920754752383,-401.300373171354,-3425.7582394226,-982.3548255096305
66,0.67,0.9933552079915201,0.8276125086509631,0.8875863917028288,0.45523063491430205,-2869.613828960859,2061.223980555337,20.836939735001252,1088.7477931665067,7.306841990622791,-406.71997283705355
67,0.68,0.9958486426220121,0.08746052085162315,0.4085193448278033,0.9555732882329624,-9.788990333314334,-2653.9669451468803,1632.1973101765238,-368.23656404357183,116.73390423076984,-284.8924985881076
68,0.6900000000000001,0.9952202978690154,0.8202665511418584,0.37462543440405005,0.3435530381736339,131.29374282986748,-500.74319922851305,-503.8513340411831,13.439305928282344,-417.91927574004194,2796.220786029905
69,0.7000000000000001,0.9953169392112643,0.9160897198848353,0.10157840786845995,0.12887754859497136,-567.6611155896721,5693.182890652832,-4751.385652591118,2074.1076528300378,1331.8289320113668,-957.3312106258063
70,0.7100000000000001,0.9969100206222069,0.6093847126174098,0.4355414490106805,0.7668402458608071,-2757.0562538699496,332.1423257189152,-775.5761240559971,-1633.1355315950254,-682.023530256761,-111.69099708763237
71,0.72,0.9519929502293583,0.3028490046574115,0.8259686635830066,0.16312797539977308,-1147.9172079963362,5639.449073465749,316.03792710548277,-112.39780611566727,591.188053139681,747.6893954646068
72,0.73,0.9972614679254058,0.7368952850327264,0.5762584905276613,0.35143402404893076,-1527.5689073691203,-626.5369119612617,-152.38497833824158,5.347534219918086,-412.7320670150724,1141.3136309682086
73,0.74,0.9885752232376586,0.9013038068934749,0.28307345893276503,0.9487408878802115,-117.01881981826864,470.580031510779,829.4254181887242,2555.0500502581444,-1108.5206812843203,-3678.187377333433
74,0.75,0.9971347043804828,0.8379863906819586,0.443242114381467,0.9567348476788109,-259.9438843700419,-1513.8101565553256,151.4064961344326,150.78407921175574,832.1736805127314,75.24198101148062
75,0.76,0.9978078662957321,0.413434296583608,0.9187147932582969,0.31380963404417406,-1708.5278545825902,-556.7887915412482,-1883.6111629053657,-776.5299890261936,-944.3702250358917,-1878.6380730692927
76,0.77,0.9978999113658527,0.5168347158364572,0.3113233626605617,0.1188747627295823,112.49616970091988,-2080.919455812492,78.73384039113961,-244.654440255775,-921.2987356880958,592.8933747195688
77,0.78,0.996460306683509,0.7137859869050401,0.35155003850829725,0.9352472158999993,64.85847167044422,-1575.9430061501089,1793.706327821813,-190.44472486517242,-69.23845666684903,-337.76286673461357
78,0.79,0.9974908883576555,0.890995493974962,0.09847574520856694,0.9408121197667229,-1242.554079718887,226.56136716893553,148.7485715577279,1080.898424068414,-48.750098804102976,-232.74214472672236
79,0.8,0.9976352203224332,0.3899864572748958,0.7021910909265429,0.5624515646006606,43.159004650130186,-411.0208826364686,1642.9142747571805,-2652.572995314078,-1313.38418009101,54.241685316722254
80,0.81,0.9969819198058946,0.9696680731662134,0.5675631005963914,0.3587567896742536,-830.0213033010139,150.817859900389,323.26428149707317,85.840799610191,-431.3344417294255,1641.7968730787165
81,0.8200000000000001,0.996447833518394,0.5873378643317021,0.1234060551524242,0.43269133764261214,-383.04335322455614,-308.33688264120224,-251.74996127373203,2.1153555707890646,11.709653512714533,1645.6985437401556
82,0.8300000000000001,0.9977730888553435,0.5384065586007788,0.9865533455922426,0.42354566681682704,-377.3340627713124,1302.0390095145021,1165.0587246874334,-884.4956097896797,930.6494415343697,946.807919550678
83,0.8400000000000001,0.997850906964985,0.41682480018127255,0.020364717290041967,0.03042283138387436,6415.18909786533,22987.863002295562,-3103.119429434526,758.4012167065243,-2276.720714304074,-6416.314312579887
84,0.85,0.9975757896458699,0.35960753668818257,0.5606251232699266,0.3977663597343536,-484.10820710743894,-733.8460669682938,-553.0185030095064,-117.74461743203126,1265.617517543013,-347.25516196303863
85,0.86,0.9983494497941967,0.8014577131284961,0.04619034277425782,0.20392294344033224,-155.43736220999446,885.5397998933927,-715.87856627815,312.7334388651254,-196.01905735565435,-607.7260730011901
86,0.87,0.9985855859760763,0.4560584213244002,0.7237124974996019,0.14673321785756543,291.6671795797305,0.692287060286624,-585.664083305931,-1192.709099222106,-531.6264673602893,-517.0512709184507
87,0.88,0.9985935485019131,0.2770732220158105,0.6520806116099129,0.0612218247400389,23.51478341043714,-587.2516755923684,1658.6070073192068,-1427.3640076999102,-97.76606454129998,-812.4821319955507
88,0.89,0.9981548044291543,0.5442307957625956,0.12435283757978755,0.5998916894026327,-937.696898183533,-148.86987921849789,59.10941517251014,-929.570103308454,459.8807978242487,-310.09693031523517
89,0.9,0.997400799386904,0.6993809357909337,0.2171981460305581,0.7190970212255737,-332.94436764855766,-154.18463459450822,-289.9408288310946,-0.6210643339197581,-839.4164981758008,-614.5074893993326
90,0.91,0.9981575466513325,0.1957094255667845,0.968740411757986,0.3262441928704317,-248.68202747311955,-320.16271934699216,-777.5615410676646,-148.87424346671833,-252.41664281911807,263.28462776378774
91,0.92,0.9986455445677601,0.4565443267209247,0.17250875210685945,0.5284571451165077,533.1836019275472,-534.1366737457093,53.76496203595926,-675.125460958925,-777.5214390855565,28.209311597588126
92,0.93,0.998680375873304,0.29320876723726885,0.20569399983024017,0.9453789555638896,-123.87469276422364,-5.651905944782289,64.71684267864467,36.80529323318065,-1214.8412991113473,-0.7618174286822057
93,0.9400000000000001,0.9977947917137826,0.9765361881067793,0.6428945472434147,0.0763785194523503,-503.7278433671794,488.33708018286836,150.11531860593462,489.36345165549653,-94.74166705784543,-141.6401584002998
94,0.9500000000000001,0.9987207232763651,0.39885805254013673,0.2475623867978053,0.040926970513555094,-100.53994155739218,-80.27269322150092,42.36434663162544,-825.743454232646,-210.94166836807187,31.04329150728503
95,0.9600000000000001,0.9986907709507183,0.5773423757328523,0.2302514421310755,0.06752104519971402,-650.0069416814983,232.81070383813963,-6.68343344574644,-85.40933384275408,-481.83805932418886,15.358771860267371
96,0.97,0.9970353903591996,0.521794767572189,0.4005119032778651,0.8778019346221049,-110.1305810004645,-269.47732928248195,579.307294138795,-346.55560814178307,277.57447368666965,812.1227443248777
97,0.98,0.9985058678063696,0.8071962512723329,0.08848470300671885,0.8122377235201664,-25.442433325819252,1261.540982061101,-299.37987021072036,-94.67373615768608,-1211.5243603147223,305.975871908258
98,0.99,0.9986811138310984,0.39112955105176117,0.3967801377764517,0.9803008778553403,-10.628215506350754,-508.60736669978803,-54.21099013141702,-146.68285904573003,75.3280532726993,-280.82554604105474
99,1.0,0.9981066240428772,0.1932234814758368,0.16683486993743035,0.4954789855939913,292.7803251277482,-72.25564638816127,427.2854164962297,10.021894884078181,-695.1799009003906,-281.9312865093001
