,tf,fid,nu1,nu2,A1,A2,B1,B2
58,0.59,0.9952424860100055,0.31499960125674187,0.44811395697996115,-231.50880370203961,-3584.999838794086,-2889.4334167660545,46.662997985563656
59,0.6,0.9979391313308866,0.8425890784020249,0.7087504216236564,-10888.646910256317,-5991.332418131157,798.6913377136297,-6870.924968452286
60,0.61,0.9959200808627305,0.6388859611377686,0.3327481478516444,-2221.0775040774174,-2020.240910247668,-985.5805030358608,-1293.0506869829348
61,0.62,0.9960569240353214,0.32985607552699925,0.40777026501171254,-6.126334446221163,-2953.947870768422,-2088.9918856278373,-175.39223481394598
62,0.63,0.9980370871301087,0.7675365262761802,0.7801911143646897,-6659.999699762099,-5032.465456842262,-1222.6412604697657,-767.3236023940682
63,0.64,0.9966703564099954,0.5345689547066725,0.31305456643989893,-1053.0949574165465,-1832.7502081612818,-1805.577462389988,-1082.6014368485814
64,0.65,0.9947177149702402,0.15125857991239045,0.5206649080093851,863.9171874115743,-1305.3216824550725,-734.907874124844,3184.979439763911
65,0.66,0.9968908028862834,0.6028175552085301,0.3249028226781695,-1420.2538513864029,-1555.8831953582555,-882.7624775650884,-1124.2673559523407
66,0.67,0.9970531336703702,0.6144666495831301,0.29013473282022617,-2892.786925747144,166.58296933190607,-2202.2486349948394,188.1123511512197
67,0.68,0.9982712282922889,0.3683846726065175,0.988802068556135,718.9566065622156,-371.27011873343565,-5063.352159663605,2151.563210744447
68,0.6900000000000001,0.9984264952725622,0.5710380620879796,0.8345006907235114,-2620.5835683499236,-2823.154176830201,-3685.587470364373,411.19330876766907
69,0.7000000000000001,0.9909675084630591,0.035406577597727806,0.678363351714948,-6150.772962915521,1792.0236152912935,87.38954614465544,3476.493389108908
70,0.7100000000000001,0.9978171631695713,0.9229930026992595,0.6135625787815333,-4240.854610872966,-2212.534629675749,3524.146595801638,-3327.5194473089578
71,0.72,0.9973437224398518,0.18769792724625245,0.407635497720815,-107.20780632188146,-2210.7340440700286,-317.10406696453526,-15.790748740355887
72,0.73,0.9973132731363167,0.7865748437778222,0.48586075009201235,-2248.2890402467824,153.76472492381794,38.168269171534455,161.28631239811077
73,0.74,0.9974399280085595,0.9432419817334778,0.2815655426131466,-1723.2207937554927,-956.1713532739533,96.1344326604428,36.75464840313477
74,0.75,0.9975706847336334,0.23459597373682928,0.35644192586641354,-164.8200958882645,-2329.623388476776,513.2731172234206,-288.1982546944
75,0.76,0.9981220053600475,0.05685851453179136,0.17014774719102865,3028.9237112225255,-104.29830750729231,-93.23126347217203,-2698.012901780479
76,0.77,0.9982563599126797,0.07752086679331671,0.032896432837426715,9657.068049724865,2136.9477019510177,-2332.278384611242,-1331.3332272517762
77,0.78,0.996932484560182,0.19652705239003432,0.5991326801829039,119.55127299402135,-882.5036969434123,-841.4029615806833,1457.4935793545937
78,0.79,0.9977394492894192,0.9384056276196037,0.38849494182231004,-310.18999055268796,-1127.5777438495377,447.92333829364173,-22.075073739103857
79,0.8,0.9982408341570971,0.6224192689073731,0.20696489152366015,-569.2161909397113,67.39166839497194,-85.30258231721263,-1530.4651857636875
80,0.81,0.9938443068072805,0.20482405431250506,0.7293569152232995,-258.79427015293106,1716.4723371066395,-348.40412791934415,1266.3139319993977
81,0.8200000000000001,0.9980700197514657,0.11180518112076854,0.44698540205854986,-17.92583000485687,-1299.9765322156106,-378.09664054529986,86.49323597986367
82,0.8300000000000001,0.9981656910890238,0.7058038203756573,0.10395355223521263,-1336.0371276402461,368.61972767055437,-42.98793185917326,-97.85667855182733
83,0.8400000000000001,0.9988272653281941,0.2388538326632832,0.7774741840712107,2798.0268880783215,-1224.3282297969938,-3567.667135976635,-570.9397878776355
84,0.85,0.9981125342066071,0.6926818062838473,0.627359516547951,-1018.5755278571385,-461.2045918749808,-36.880050393474704,405.26962042882786
85,0.86,0.9977967503005869,0.42118556028899234,0.5130157099540883,57.93895427841279,-134.4338160655146,-503.4506840972955,1004.0609520496234
86,0.87,0.9983206015837962,0.24785162030913055,0.48753356712575846,129.18972605733416,-764.7014278904937,-645.2648739591763,249.4885994130414
87,0.88,0.9979793947867622,0.5414370370697931,0.6281577592364642,-505.3302294585213,-173.53432150155422,-266.817252709179,757.8561087664206
88,0.89,0.9975974767717564,0.07331469369827992,0.5775825197077619,-309.1248724391866,-62.967008112218885,-44.27031955940387,1143.0839685102271
89,0.9,0.9980565602416192,0.5913636033689873,0.6045235854846037,-425.969873457396,-217.3174802271482,-59.19348774203311,726.9736049694235
90,0.91,0.9986210839587968,0.5019790996191779,0.2602755219034334,-465.3099852465392,-21.92043809216492,-1060.774808934815,75.26775653767885
91,0.92,0.9984868785203634,0.8583002792029889,0.09564855608392875,-838.1329518980217,-144.23294764732614,29.873405562198695,-116.52729393000017
92,0.93,0.99859019563534,0.651572543035342,0.03561048696023672,-764.2973869743963,1043.1543237370488,-199.54859120058003,-171.5645818194964
93,0.9400000000000001,0.998680870967754,0.3497615878542847,0.4845288230542081,14.24111315494885,-264.8617269379556,-979.4290041401391,-85.51772117852938
94,0.9500000000000001,0.9987378751375674,0.5318164358538138,0.14990063850804236,12.173333268856629,89.22545189586297,-420.7446648586088,-828.0526114586271
95,0.9600000000000001,0.9986108082991713,0.3346473607340874,0.3813927880568777,18.37436326052184,-693.0913946085009,-75.2138463301109,-0.29996183819809163
96,0.97,0.9989379961646813,0.5456409582517505,0.8208869147986032,-564.6928055452778,-628.9011213467938,-969.5250126030392,-120.65469567847086
97,0.98,0.9982063790047105,0.3836177840415862,0.7418883160106935,-93.73629752036874,420.6897134556618,-541.4420903952471,259.59968590562005
98,0.99,0.9989563671699949,0.5535223169897169,0.7795506771391482,-603.6431668742297,-660.7379611862059,-1027.3402308804489,-406.10942294105644
99,1.0,0.9987151788153554,0.24868786970788626,0.33537455811762173,-46.041233938449665,-660.6767437111259,105.39397326553333,-251.7859406389095
