,tf,fid,nu0,nu1,nu2,nu3,nu4,nu5,nu6,nu7,nu8,nu9,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9
11,0.5333333333333333,0.7853328681674483,0.012200243228369139,-0.00036662360982071243,-0.014644888397281359,0.00041615439676042124,0.01335488522543642,0.015343193949156647,-0.0049413701794021195,-0.021581118176229683,0.007338703055164639,-0.02245011764919684,-556.3636991991195,-51.16020542605966,-1016.1461958704419,958.1333759634116,283.3925863811679,161.4672330977949,-836.988480277812,-518.6300802389546,75.25701345427939,80.25586236152915,265.43548223772586,144.12589855637844,-103.16164751300522,357.5814208604402,-114.60477535809132,-749.1059248619648,-19.190491025818446,-72.1720110036253,-272.69137089727457,-290.01822479824284
12,0.5727272727272726,0.7943369760085534,-0.024101510158161733,0.004102534239257753,0.02553697024763657,-0.012931385275100645,0.01614566458827056,0.011526952248491564,0.023875086145847425,-0.023882594803337702,-0.0007695593533286207,-0.007753057238218311,2599.30755280876,5850.986568462312,1363.4762090691133,-693.1407455961178,-44.70063509307309,433.28522053051165,3593.7862624343657,-100.31605452275775,331.82991019559233,492.760544571527,-2970.5673682336337,-1705.340967991745,-914.6494379232146,-4632.234089802043,-164.64680811768403,100.02337461221279,-1026.5599236349917,3013.8542247610185,-1658.4283890671336,8215.576013042126
13,0.6121212121212121,0.7937780622082121,0.023570606173000122,-0.0037030976493590433,-0.017825261750321165,-0.010579917273896827,-0.016613127698559296,-0.011676337300207668,-0.020967942336425384,0.020664919727083474,-0.024595771456941067,-0.01308850922957669,45.20267157130665,-351.414122289871,25.318103728363923,-39.117653634570885,88.22959352133475,21.819691718250485,1.6474549481593064,-85.02629087684687,-773.7928857424118,-22.796559537298997,112.26150964465128,67.8130506004604,82.23529317928839,154.91095281251773,-24.49757025394031,-104.79815582370293,-509.1688163862251,-221.6034608918104,-178.02761592369566,-93.81575539543135
14,0.6515151515151515,0.8041472608779244,-0.005762022338705976,-0.014750338061996802,-0.002853061154992824,-0.0319929442978588,-0.0014696519755077336,0.028800084004561806,0.020712912824952398,-0.0142428730192904,-0.0024291561747317924,-0.018873207349438502,625.5832072649023,-2535.7706435991477,-772.2897623067611,-3291.4558811282122,-333.3692981291606,206.29697024028485,108.01411909079852,-292.4312277450316,-1769.4436244801554,-11.90582335392359,15.11207842918178,-2256.8069265652257,-886.835100215198,-231.30896657988364,-1575.3626401950617,3729.389210069489,223.19328878770108,-379.58030071073415,-306.2872477790164,241.44386764374144
15,0.6909090909090908,0.8029853982408445,-0.010044742224666578,-0.02388643500644986,0.029973310210041647,0.02922864699337835,0.012749523091268556,0.006147904544148259,0.0019104410681110976,0.019840149821423327,0.002046186025221766,0.010994100273857102,-15.811756689062921,-46.51586194657707,-25.041844072098176,73.24377787761979,-2.605889156041079,130.4580486784689,-155.01087526200965,420.44203640329454,-6.501388808486007,753.1397560161548,57.014185551609074,-75.90937866829412,110.73078228887861,-95.21801298844497,-221.21192810730554,-284.30451791637125,-77.40829827797191,-86.2757291945887,50.72718403464029,6.0529208049754
16,0.7303030303030302,0.8142747989724187,0.0238577560368941,0.021061303387883725,-0.009577870430953327,-0.008017299464283225,-0.023928022114029307,-0.027584710944334196,-0.03455078915319114,-0.0001783992815635052,0.024963285065295535,0.03470224975295321,5.377585939951933,774.5990180481119,-354.6803156679746,27.827892298556826,123.04657282434835,-184.19527176971854,-458.1189857976101,110.5116236097642,532.7165251438635,373.40291811596165,-53.64628757487624,-1441.696540294748,15.926699326255221,-221.55973385257815,-368.6051248102145,917.0137533401962,1217.778468795887,243.5073790468033,-1579.3298343633473,211.00365589634777
17,0.7696969696969697,0.8204114047650078,0.03503769931555382,-0.030849158873110065,0.014625308833946199,0.030563045722009,0.01572381960209846,-0.00999167416540757,0.0010406979859054258,0.030431836249215926,0.025599410167477975,-0.02503819326690489,-21.738104636423543,-711.7873569845831,627.7652050135653,169.23389347344423,26.999330839121836,-405.9367167737045,21.058073030759772,758.9749700918247,-393.94552586062383,-818.4379281962714,-41.19421738268131,-265.1716898232291,-296.2268012748842,-206.77787804584597,88.16016852204123,-961.1810380352248,-148.00711794970826,-160.4293999639192,-889.313079196131,1878.8911764323364
18,0.809090909090909,0.8158476792853575,-0.02274306556322084,0.0015514133511711455,-0.0017117259452185964,0.0071058295816737475,-0.017950717778457064,0.016719184134008018,0.024621757960323197,-0.00017735881852387533,0.014348616988863907,0.012476930536580751,-155.44841455609654,84.87791198013004,64.2905105024362,438.4009704068425,-48.870096267205966,200.8415322872325,110.61647024406858,-144.94717205701704,105.33531560559263,26.47940088784629,-144.5727436145425,26.03668760523081,793.0694932289878,-61.56986097596017,-429.96704165779647,173.75426494843762,-34.54630188685675,-161.1802524253914,-536.4811217307652,0.012828921016743287
19,0.8484848484848484,0.8395507013865557,0.029238267724310464,0.011874187938946092,-0.028695525978743724,0.02950674762483635,0.010535184010515074,0.01991346786053202,0.01461715671798956,-0.013127537385513926,0.03316258628695133,0.006064031350735663,926.0382401068726,799.4611468828139,-863.37680116396,2421.381315826498,785.2691023144293,1739.4933991817024,-1104.6094026647038,-199.67842950736792,240.906465370197,-108.91097709573538,1655.9025216742393,636.2583304186851,-8276.46963262422,-308.01742175132597,474.204776816352,836.1941767664015,1473.839624173912,-934.0611982994287,2288.04579805726,967.2927520212411
20,0.8878787878787878,0.8418661057660366,-0.03876977981776839,-0.01780172810506416,-0.02729958877394682,-0.027599615989566034,-0.01665065798700511,0.009972075603777662,-0.0296239300783215,0.009960761772000396,0.02343957319900526,-0.03783926667231622,-452.90612444512385,301.8209176853352,-1262.8419446718872,-23.997156494932614,-27.797728197487203,8.888472309149552,-282.09129196903154,-34.9899629349483,876.7238535067661,-123.09192523111125,242.24896287961974,-395.5565723555851,-334.81372627396826,-172.58474929570414,-786.7546553590216,-908.0045434190903,16.876611455052185,453.76548423855024,639.2233767946836,370.3727663595076
21,0.9272727272727271,0.8456866845700759,-0.037796873476480516,-0.0070307651683007245,-0.014642845145072473,-0.03482659133499456,-0.027922424883594844,-0.04123659156497633,0.04437933447758749,0.032547935004994644,-0.0005943404087916456,0.0365156538942203,-68.36447835716055,570.2009419194991,-222.27731731861178,17.151269701632785,-34.8426836372648,-348.4050687285451,-89.85060323285427,257.2430559700997,-44.79935543021632,337.5317380810331,191.08981604419978,-84.42293283803838,-303.3659070445852,-550.2761134229818,-369.013514759552,342.7291028085863,-70.54445360556991,-59.06229558506844,89.05901373782262,146.95617027023226
22,0.9666666666666666,0.8533925720748576,0.04126425408018755,-0.004437346480872221,0.04121958361301109,0.006959942573086944,0.036522859602671084,-0.03472511012512165,-0.01528695069994441,0.005188480560169293,0.015991763576645734,0.007570522703320813,-292.5330891120765,422.53707289164527,84.81296182410168,186.22530626289944,-17.78429944231511,-340.66178079738825,192.64041574193703,686.2353067545823,723.5000697944415,1283.2134272172566,-999.44490506465,-908.5343461934136,418.12947338864944,-97.80287747792681,65.54471829559805,598.8247090049475,207.98161741222762,43.8065851250265,699.2602155000787,-675.6857454144566
23,1.006060606060606,0.8604543524372248,0.0442962952367925,-0.009949526306269416,0.03454948029199663,-0.028530969781141613,0.0031008435085482077,-0.03906531589765477,-0.0349810435522985,-0.020487123326372335,-0.012080442910764889,-0.04843352508523569,3.982768499231704,1001.8238275475442,-309.0095814468996,-44.49796539889327,83.95125391672846,89.79302956008135,-59.69197663805957,-9.065166917786925,21.856676432527994,-400.0586415631331,-354.0432763410845,989.4194150069695,-42.275832015647765,-264.9510870329101,-461.265081285295,141.5748885343229,-1053.0212728526562,1.9716356321804105,531.4304335320819,2.498199330104146
24,1.0454545454545454,0.9084315910643834,0.0026426221367658285,-0.007748853278742177,0.026496144872060902,0.046160286558604595,0.047440659600656424,0.028919653230511416,-0.04933547811450799,0.001513859215619673,0.0454805348003436,0.006931890337252338,-87.64125689921056,-1916.2139941904707,131.3097696951414,-39.80615568684145,-174.83538777240838,-400.68471699711415,-979.1480569074057,2005.8427184695322,1485.4239013354427,543.0273199393284,-565.9886067714513,9177.394678893505,189.6897745646699,-10772.913626163405,-446.0506804390286,-125.29745768139998,189.8993078423108,-2626.066395669415,3509.4153095635497,-3.2345488675404104
25,1.0848484848484847,0.9210078363028404,0.049613865950670466,0.02454397415706421,-0.03495583266594482,-0.014656467816192597,0.017678682293128693,-0.03259883164445219,0.014374320037971436,-0.002589421380946769,-0.048207971273943384,-0.036658666787895915,-1815.2311019802096,-11777.066260569927,-5275.437243171682,-636.3399352164772,6401.183288777582,-122.21916515628654,1684.5519008315712,-2632.9716079512127,-94.4042856415598,-846.539824860355,17698.180984623228,-233.2446366684586,-535.8396725059368,518.7396747448464,-11211.675653398686,-2068.979410428953,180.10374745904323,-8750.506399043667,2252.8951631247996,595.1542695006756
26,1.1242424242424243,0.8782897528020983,-0.007052953618189459,-0.020833086195818792,-0.028080245627106554,0.02275587366986741,-0.02573992118731889,-0.0002475544493675528,0.020252276892758304,0.03597814417469894,0.04655605695571007,-0.0527021913454813,217.37752875405872,353.04282939304983,130.35033404562597,-193.40235562440984,-28.134754029943913,-159.38550548190614,486.216167546989,-77.67670360489066,213.27612050867282,-14.945720432106562,-18.352984416919817,-254.06963800342777,-10.764121956963985,-10.639909929323515,441.4562938612096,-259.73085512306517,-50.238483468429365,-41.814741955811854,-190.84682694986498,24.816314651548876
27,1.1636363636363636,0.9434530418411659,0.02022880445030686,-0.021900617346284266,0.01656286419778877,-0.015518872229684396,0.011468696021949127,0.03338819980991774,-0.02331664465650431,-0.011086573308351031,-0.0047216990117719595,-0.04887487885737463,-2280.483934204232,155.38166277684792,-1519.8250107997542,240.92460942183243,-1009.6609401683024,2976.6368640209457,-3670.6812910936965,1425.6053231196352,-5222.666602616905,-21.202080619016247,424.6613047242257,-289.50284115423005,517.8452205932526,198.37963305375638,-1240.4027821217585,46.8906938509727,176.22257813716791,1885.3524436379662,-4934.721221774163,1719.99899546175
28,1.2030303030303031,0.8969400508776747,-0.0009475788130204694,0.05965255485850418,-0.023032107909877406,-0.024600003150891482,0.027192217534376627,-0.005406186300820521,-0.018323081594852984,0.049137660669044216,0.00040226412176771353,0.038889911449381684,-29.671228929418774,11.323912537337268,-75.5529312095963,-199.7631206069193,7.886530929431292,116.23019501638382,242.88235338000612,39.693809745143206,316.42515334061375,253.14775030133507,10.557288067395849,-511.3776302687702,-41.436990805937086,32.52168957232975,-111.01600059112417,309.1711739892865,-0.44156349402116035,-1.0234761594277426,3.9463526120617343,-38.490148678632366
29,1.2424242424242424,0.9613336522025073,0.056635452416633134,0.0005571864363188791,0.04909359555689947,0.007401380560176046,0.02955787110576334,0.04347671293485761,-0.059094499614456175,0.019525838080854164,0.03801463492603854,-0.006356009181700428,1098.2658664673418,-203.78883954040313,1288.2448095077393,-239.8023141972391,131.81874596662598,2449.7356096486556,-48.72315219685831,840.6019640153838,-758.7495587095232,-1964.7989638557297,-3525.0906236795818,584.3919441142925,507.8239766888231,-3963.528549904865,-2999.712380251379,-187.53748564356343,2705.8387246643974,151.3946714351407,-514.4034549095079,5967.958196905941
30,1.2818181818181817,0.9286770809831104,-0.03357857322124662,-0.05115554114260856,0.043116625932064626,-0.030745916301184072,0.04732922081613985,-0.03185447495993119,-0.03640224011380036,0.015622836121558945,-0.01877671712341105,-0.0631658909094784,56.29693006146188,339.73367829689363,102.14463973407572,-9.425418266369093,203.09337640203034,5.324739850318389,-125.70879609307967,139.4279157425462,-108.71638819374033,-146.69791712311817,22.505229018455474,3.7509462563395566,-134.3547571138012,-40.375358242199084,-12.486188225676095,-137.75923950844904,-53.49050289806337,-78.63334457540165,-38.93254982852345,4.578038773154579
31,1.3212121212121213,0.9771823064079644,0.0477437805096824,-0.057296805852208144,-0.0033272027790085075,-0.03211024153274343,-0.028092862712427124,0.043632419628345985,-0.031736198235514074,-0.062160008365487,-0.015473804090554549,0.045214127771949206,1197.26153654374,-82.3081503594643,50.19211501354896,-471.6263330770321,-2429.1524656423035,-126.19284546371708,73.12482652445186,-102.401153593588,-558.7008651827946,445.22751908662315,-158.59863598018558,-1390.8451591118196,15.3818064431861,-573.6441017964746,-403.307061847299,-22.576948631396732,267.9753497854046,1062.8840130919075,108.6276791180473,8.704483721981234
32,1.3606060606060606,0.9787879478971407,-0.05970651593216296,0.0212002481366411,-0.011398037828588824,-0.0334998702334674,0.0672139410722297,0.03634519947057422,0.03732095124031959,0.01082680655183164,0.0565567984261535,0.06790233058338334,-272.2339557776331,-188.13986534893104,-241.81491364767317,-2619.8631964865444,127.95403122351775,-518.7875887631878,-29.416724916177166,-274.1437690256897,633.1594802051886,96.35749699116926,-201.2430450445985,25.731755153933136,70.21834770874554,-1100.2121316892908,256.0326882865371,-671.3292658617277,350.30220290330806,-12.403593333923268,-121.78704324905104,418.4195483041726
33,1.4,0.9906683425958309,0.052760465842361395,-0.02115890872226387,0.012683048216849518,0.023782949727047843,-0.021382823566185084,0.03056577384629191,-0.017001321269683678,-0.05241462223356872,-0.04565596377448082,-0.021378249332363645,-705.4348350366668,987.4329302750563,-542.9234273468303,51.41908951770303,-488.15637855347757,310.40669009002784,-3024.6105375425977,-72.98084380947552,115.79094847507346,-1726.1558805029824,-78.64598739197984,473.5339736622515,106.30661327546323,-907.9164395447626,3323.3785260773375,1026.3193509803284,-6146.761951930292,917.0678105126985,970.8163662009147,-698.3780029080453
34,1.4393939393939394,0.9896801336187877,-0.025335796724978037,0.00040998556019284494,-0.06459101703884933,0.048234036235946076,-0.04933876291298211,-0.04382192440179027,-0.057143551087160696,-0.037885462615540356,-0.07083994245518366,-0.0358463530535857,286.32083134475,1791.2294751905517,331.96342311371154,-4.834738868095323,-437.6621519987078,-249.94109371324447,-49.93844703520313,9.988652709019464,-701.5881740077355,1004.0688558402459,493.2100991994753,-79.55135266346417,124.81735647957757,771.3116134980488,-800.5617733965007,-6.991682383530369,19.253148924011143,-802.6350070934144,18.458403773642292,-309.2804346571586
35,1.4787878787878788,0.9975857358409763,0.0327379842938177,-0.041063875470451525,-0.06435282662248201,0.013575228031751355,-0.02721062973585649,-0.040563934870409324,-0.037027316164523545,0.0591085187734726,-0.00135236128861329,-0.0040866871917699926,-149.21112149736237,16.709380963628906,117.26150837461344,-21.622182887819253,615.3499778404522,-1047.7203903571071,-736.3190546808162,432.0818893277518,-512.822481175332,6.0051741445174365,-1383.698643046831,-71.03925913839022,-2532.7158603368784,-250.76666682373911,-1510.311585617334,18.148899585243136,52.73281803076804,1150.9235781559546,-724.6479514505173,4419.998883527211
36,1.518181818181818,0.9657090431030725,0.029659957365155053,0.07584252408043382,0.07295571108366998,-0.06396167513109925,-0.006102876269702117,0.03934848977270673,-0.04881787819064614,-0.0751599269264559,-0.03505665428115259,0.039002973373300366,19.799679848366257,41.3894763677946,19.402009198023833,36.3282869391839,1.5443679289050731,30.123138705785554,-20.14792893628999,-92.34976450397977,1.3276171707072733,2.5139410604427788,-11.862734083818296,-68.60175516956232,-4.149350818252992,-5.704721986346407,-10.136250216997373,-20.58507774590487,-58.0362112556453,-28.666219965037364,-26.01515144470177,-18.34687029488849
37,1.5575757575757576,0.9953814627124353,0.06527665225010704,-0.06679752391352443,0.047336644102292914,-0.005174061613067658,-0.010707638054106365,-0.02668511713752373,0.04292081382139963,0.06597674970247036,0.007122354410803215,0.047655001118508865,-259.63478150899874,-58.27295377168801,1754.863911857813,-3448.7420822948034,592.074440027194,-44.70900604280254,-1179.4376024781768,299.4125552982564,60.37927704388322,377.3451672588387,-126.61706156366915,-231.5704116723789,467.718797348052,-461.7089960094719,-330.88032338516996,-199.1730583651704,-535.5934663325224,41.342833722337886,598.5023881283582,252.22323270371362
38,1.596969696969697,0.9986062939259082,0.06691715831989953,0.05043392718695385,-0.021534595276470028,-0.024722551579314554,0.07916012259186227,-0.06223103246353597,0.04094701204196709,-0.03832935090790443,-0.019738058536809797,-0.02875066601212506,342.3489442242251,79.60979945565506,-1030.718078134743,129.04920287539957,486.1381604681619,508.29190448275403,-111.97065809792826,-87.02604921327327,-442.9408295326018,-539.5693601903638,-117.81263622206481,-70.37230209103649,100.69047727123098,-3.987343566283732,990.5759832034757,-143.35967537124918,-33.870026415820305,1.6516138868836996,-1209.7140609985918,-41.320356703140874
39,1.6363636363636362,0.999561344709011,-0.05675954619469744,-0.03471770423462004,-0.08072261546895257,0.049952462508847925,0.017626980584483483,0.00859060849640542,0.007575016318182378,0.07726486496047587,0.0671952129966148,-0.051079307061437276,-1077.7260662761705,99.0522346575992,658.1912792615342,416.27823698948987,2561.2212579509605,145.1052179517053,20.233181574010874,8.737630279054073,-69.86533029689636,-318.00318375981783,434.3230939008472,-845.6265369803106,1121.238151683212,-422.17499912773985,-938.8958653631553,-62.7412637631569,3.0510338356028326,-529.2842562977278,740.9430272357331,-48.65040356644219
40,1.6757575757575758,0.9995930488482917,0.07040585802035385,-0.07518688386710161,-0.07388231830369832,0.011315458031435736,0.019713136919008112,-0.06958967905357936,0.06427285917379442,0.013024161212553415,0.06668931373470234,-0.03171894001344152,-579.0319102041265,-115.47817908334412,11.600078857663718,-113.39365522031422,43.05802245837584,59.75572853597738,-71.96720681052554,-567.6260938390105,9.934968274591128,-1418.3854596503513,-179.86708815931942,-52.68789771738921,-94.75844739974174,-34.466521919603885,-145.99492269725363,-13.501365967236083,18.945918999573326,-168.82419477824254,310.0875180759984,-138.18308344186988
41,1.715151515151515,0.9995015826889617,-0.02520290275276853,0.020553195150936482,-0.05210825107846447,-0.058851394843437835,-0.06227483235609377,-0.08493991173288461,0.011335131604354662,0.03366190573851429,-0.0006830336566380339,0.06765528337813802,3.320009654340465,-9.871486460739936,51.32596557445487,-39.9435805805225,-3.5232854009348835,31.99081687412558,163.90980382121487,47.902994878712114,-102.38313883235146,117.9120827592454,11.385375450972688,36.30464976023332,-101.80460484220562,-335.63149988089924,59.73800841391894,7.176393015472819,112.33813972056913,-15.961151763739243,-12.652223645253283,-31.219534737055632
42,1.7545454545454544,0.9968374695460887,0.037520244822157836,-0.047717459377524016,0.007239254303283671,-0.014871622722790068,0.012917702673334464,0.02382884703474829,0.03331238055250411,0.05405133762773508,0.06270497497759044,-0.024150492027884524,8.759923897218908,-7.147560375255515,24.824741695573294,48.39185748951631,20.294179887775634,0.6507448191619192,15.432371902401336,86.60103772574521,53.31056700355997,-5.884085355345324,-34.783062051303865,13.024611245433391,31.506805559935067,2.3058544824489706,-37.927036858108224,-0.5524565724116741,-175.8716027518551,-46.529390302962454,20.28852699906883,15.702345511801592
43,1.793939393939394,0.9995454592801676,0.06127623942354839,0.027879233067382013,0.019126406232228006,0.011628025941283806,0.05227893088148168,0.021636056824591732,-0.08088822900899455,0.060758020041193406,0.077426983572112,-0.07042601780851897,-56.95436869956005,2.806735283777835,-21.258027411178617,449.0550946149714,85.22806334263569,-3.692857378955753,-33.23762600225457,41.45957841124912,46.19787255542926,34.59833963967742,27.273084241148155,38.457247552518155,-97.18878590513165,-17.171772037830664,-90.37373147911639,-102.4314220580732,96.82650925097813,-45.20224208552265,-1.6270899782528594,-38.871548274223706
44,1.8333333333333333,0.9995474591685596,0.08918237748349044,-0.050522926534221704,-0.028669233938037914,0.08876189634255024,0.06206484792506659,0.08370412790913621,0.037906833706989766,-0.05966409398891204,-0.07705578431531443,0.09116585737602487,49.326721524981615,18.102225683362125,-0.5916548852789704,32.072704075145346,0.18073873772380616,20.623757087446286,22.799079374238815,-15.975390317185623,-15.45694576021567,3.787476483715974,14.605171678996399,3.416775990662594,-93.38047032888491,27.019948969914523,-121.81260047890581,-9.399611704497648,9.369833973550689,0.11301261898362588,-5.816326926185763,-6.4815524475873945
45,1.8727272727272726,0.9974584407275852,0.010079219070116387,0.059204003710275586,0.039179413108292704,-0.0720915416115597,-0.0902595027109753,0.028264859996117532,-0.012881735477359718,-0.03538294713824205,-0.062264048104491154,0.017703599763828095,5.448905094546365,-20.87279048096434,-5.340227002337203,29.54840645734679,-160.89688802011358,4.029436588244312,23.839880273333495,1.6233906513401641,61.775335958712745,-11.015795597925017,6.052514345329396,5.90399105081506,-38.01894117537903,-8.389712483113879,-21.72937574787084,-5.427730866081176,-11.592642852394128,-30.827341224498937,-11.981415928687738,-2.3459251239613996
46,1.912121212121212,0.9995212027677874,-0.004946861755424402,0.033539518574709506,-0.03960800972097396,-0.047400382545113376,-0.03155778144225245,-0.08630815181104139,-0.032437224286567666,0.0596343263235206,-0.09208496979295275,0.08883313695886656,-1.66776485940217,1.9422099038629312,-2.828903042620314,17.89896946887601,-4.698830995240771,5.268451386253002,3.8980895630672068,9.279082501952919,-0.29546560400250244,3.458382186465537,1.3229846543933093,2.2766284522460905,-8.789351671590476,-3.3177884095380663,-0.879784271569249,-62.0089558241594,-21.82309250311971,8.277521533957284,0.22352279804249064,-10.900289761951653
