,tf,fid,y0,t1,y1
0,0.1,0.8175876000508808,6.999939357700566,0.05367467385554602,-6.999983245359645
1,0.1191919191919192,0.8199647206681876,6.999999978327552,0.05700682104404264,-5.30832275890705
2,0.1383838383838384,0.8257702233401764,6.999962179148164,0.0746917859242835,-6.999999957951797
3,0.1575757575757576,0.8307897779407681,6.999999996143906,0.08533866651449881,-6.999999995106228
4,0.17676767676767677,0.8363936587092702,6.999999898201947,0.09612009331896665,-6.999930369387689
5,0.19595959595959594,0.8412058259892802,6.999999999710031,0.10245100320845325,-6.30466252438119
6,0.21515151515151515,0.8454108823261529,6.9999995968204045,0.10608022040934352,-5.440337676740683
7,0.23434343434343433,0.8564799491130469,6.999999357690075,0.12921466384616617,-6.999997462975336
8,0.2535353535353535,0.8641493912975994,6.9999999984412735,0.1405805852311889,-6.999982677504562
9,0.2727272727272727,0.8722297399796224,6.999999999823044,0.1520889576288299,-6.999900398486893
10,0.2919191919191919,0.8792870193978333,6.9999620001896385,0.1683384494727368,-6.999191873179303
11,0.3111111111111111,0.8853836775580264,6.999999295287431,0.16520289474152142,-6.0412452792552545
12,0.3303030303030303,0.8978553649151266,6.999999999298013,0.18626064350404709,-6.869131721918943
13,0.3494949494949495,0.8964796922851497,6.99999997135771,0.17230176686845505,-4.947274841506878
14,0.3686868686868686,0.903339538589636,6.999999729304604,0.1791246931635947,-4.7031978416753715
15,0.3878787878787878,0.9180446786092953,6.9999998818884785,0.20448568928835312,-5.563552786436901
16,0.407070707070707,0.9294719917755926,6.999999935433423,0.22272502593219395,-5.959587874359069
17,0.42626262626262623,0.934277074281958,6.999999997833924,0.22448871750269633,-5.345622420302141
18,0.44545454545454544,0.9440868915735988,6.9999998439505,0.239737222836991,-5.512466177816584
19,0.46464646464646464,0.9609186985667693,6.999996123118078,0.2781406436627151,-6.999997765757864
20,0.48383838383838385,0.9551953725606818,6.999999651524534,0.2492528034125364,-4.800912151913798
21,0.503030303030303,0.9352267701063753,6.999999999999954,0.19058132280739856,-2.5032347077417354
22,0.5222222222222221,0.9819160480641081,6.999999038918041,0.3202191073774149,-6.999928064012411
23,0.5414141414141413,0.9870163133194378,6.999995797739327,0.336360570488179,-6.9999547679364476
24,0.5606060606060606,0.9917243134081618,6.999998311621351,0.349344805769888,-6.999980687894279
25,0.5797979797979798,0.9950328965057259,6.999996728808878,0.3642195956999665,-6.999995728096581
26,0.598989898989899,0.9971479740774392,6.999992269432692,0.3792867450837451,-6.999994331936467
27,0.6181818181818182,0.997975053265141,6.998569720432364,0.3944124752569523,-6.992245848664825
28,0.6373737373737373,0.9981258045412453,6.752783712219495,0.3975000774236516,-6.231314937561337
29,0.6565656565656565,0.9982581160303019,6.7048356022552085,0.38751492118919706,-5.2437895646732295
30,0.6757575757575757,0.9983631983885355,6.422767278207706,0.3936680369623764,-4.781303505779838
31,0.6949494949494949,0.9984556206454199,6.302066520322502,0.39098119364616035,-4.220009572994984
32,0.7141414141414141,0.998527587728667,5.991366611290145,0.40195497174603373,-3.9484145860142563
33,0.7333333333333333,0.9985813060830975,5.171686874165242,0.4584413875163062,-4.443993640081525
34,0.7525252525252525,0.9986591590301611,6.515401155379869,0.34770601529142964,-2.6370231779671305
35,0.7717171717171717,0.9986773861626213,4.1973029397446,0.545182650387423,-5.200859857428495
36,0.7909090909090909,0.9987458907343982,6.5996639052422985,0.3249932902062708,-2.01361587806953
37,0.81010101010101,0.9987599892453367,3.6123752212340587,0.6121670987684391,-5.689355873258196
38,0.8292929292929292,0.9988096979657894,6.787051165265252,0.2996201835922815,-1.535914890995854
39,0.8484848484848484,0.9988273382649003,3.188225179028947,0.6713471555991003,-6.058907397580322
40,0.8676767676767676,0.9988558788741587,6.9890494208917024,0.276502923745978,-1.1802155201503264
41,0.8868686868686868,0.9988845416765305,2.8867333740739722,0.7175202644827405,-5.988832746393941
42,0.906060606060606,0.998908021385245,2.7620068359835495,0.7389932392646827,-5.903706512170255
43,0.9252525252525252,0.9989082850076734,6.999998476648772,0.256930945217242,-0.8174969878632228
44,0.9444444444444443,0.9989254458251065,5.050312778833954,0.3571784338122723,-1.0056674908792502
45,0.9636363636363635,0.9989649168202482,2.4056236565028475,0.814456638889932,-6.136861164147961
46,0.9828282828282827,0.9989472952694699,6.617140643087584,0.254538876231796,-0.5759352227700613
47,1.002020202020202,0.9989990514374715,2.213609501528586,0.8668203231890886,-6.485444460840723
48,1.0212121212121212,0.9989700205152637,5.690608997737725,0.28640906136060434,-0.5016134179919478
49,1.0404040404040404,0.9990182868818854,2.1655408568587973,0.8566302778805838,-4.318901509595006
50,1.0595959595959596,0.9989882458889511,4.884188821993318,0.3243079291253169,-0.44350317158393765
51,1.0787878787878789,0.99904630136932,1.9216173412124602,0.9573657733305936,-6.550136087707522
52,1.097979797979798,0.9990564087926187,1.861804687478622,0.9789271699715651,-6.516518934716786
53,1.1171717171717173,0.9369046758326993,0.8759408772518195,1.0809680759367815,-6.999999428057607
54,1.1363636363636365,0.9990772056700578,1.7450617130171198,1.026055071258696,-6.718527529911399
