,tf,fid,y0,t1,y1,y2
0,0.1,0.7640697460158081,-5.212127559574263,0.07276882207152933,7.411678684690979,-4.718231064263919
1,0.1393939393939394,0.7641459950270585,3.0715976361620463,0.044196624345038835,7.8291121746613,-0.17779982503190528
2,0.17878787878787877,0.763997854322922,1.7597581528784392,0.09055107814849554,7.6840506673182984,0.11627791822756534
3,0.21818181818181817,0.7690972336244744,0.8948969508592833,0.003891020280775962,8.124376494085244,-2.193559933761399
4,0.25757575757575757,0.7694174333883892,1.890731820204545,0.0404757334279647,8.213715722997629,-1.2092975327248474
5,0.296969696969697,0.7672083230677652,3.294078174348657,0.28512883494670255,8.706234796095485,3.1836065066554156
6,0.3363636363636363,0.7697134836337166,3.4204777676635683,0.33517542320045884,-14.373307145346018,-14.834375088062249
7,0.37575757575757573,0.785280180567738,8.116847658232553,0.12049965866990311,-1.469801069747625,0.8202351946560668
8,0.41515151515151516,0.7722510072616258,3.4006484035443956,0.4065605584119462,4.2815225975751146,7.019617062958069
9,0.4545454545454545,0.7929152723582022,6.853974884423609,0.19074602037792976,1.035089029488472,-0.45598250261423134
10,0.4939393939393939,0.7771004433268869,3.585424556749844,0.4798266276874182,15.999985384021874,-6.615569255103823
11,0.5333333333333333,0.8036315182522513,6.691497149440565,0.2280803574711743,0.7453190114777319,-0.4450591639930465
12,0.5727272727272726,0.8218568696342247,10.554769154680965,0.1227264873654503,0.8154508622124852,-0.35206230256221965
13,0.6121212121212121,0.812086831779952,1.5566158264934218,0.026446108495511073,8.459468664772151,-1.7799080550433577
14,0.6515151515151515,0.8339983540158837,9.36374210894084,0.16141707039417166,1.976608633685046,-0.8206807807067306
15,0.6909090909090908,0.8469615910985249,9.612782167644065,0.1819336970127463,0.06919325289232967,-0.01755520736552004
16,0.7303030303030302,0.8566620616390933,9.734550478684373,0.1717503379181072,-1.008424595947429,1.1228109708702454
17,0.7696969696969697,0.8552165450657991,8.002006607495453,0.2621398032720957,1.4007738306988058,-0.8492265653989314
18,0.809090909090909,0.8487589423912394,2.5687964498714955,0.034054174027705594,8.657131288567319,-1.7748680739692326
19,0.8484848484848484,0.8792576974173385,8.236003255295492,0.289247569403469,0.17404767336682994,-0.08348753796879034
20,0.8878787878787878,0.8783291904288685,7.189284115550758,0.37714041132036935,0.5291900539882137,-0.266610954977014
21,0.9272727272727271,0.9206375493501023,12.36266270172598,0.17400164739592452,-0.07898350674426012,0.05895045232199728
22,0.9666666666666666,0.9178710179313978,9.26600071753224,0.282581869910445,0.7829311402827981,-0.4291270865789181
23,1.006060606060606,0.8233017030910486,3.723572546393066,1.0038448988617785,-15.99966884313619,-15.999329844516474
24,1.0454545454545454,0.913611553495759,6.961378171662348,0.4813665765205086,-0.3628393307444494,0.265138146972202
