,fid,tf,y1,y2,y3,t1,t2
0,0.6438010148579482,10.0,1.3891135565334038,-0.41468961420793227,3.174705428772623,4.074369993658626,9.937005658748362
1,0.9821044228620043,10.025062656641603,0.7910273586220518,1.1682120824287592,1.5190504007089434,2.100245336057869,7.072712720761063
2,0.5694538941281484,10.050125313283209,-1.8471093016866726,-2.1708960928689582,1.3323014137707454,0.007015293948009243,5.422813784511838
3,0.9783582278414961,10.075187969924812,-0.20786962151802324,1.0910105340436047,1.4729126768080363,1.6614940781409677,6.674068796562279
4,0.9773199013419888,10.100250626566416,-0.3675330198308993,1.0849481203387403,1.4697452353843319,1.807937299765406,6.66590104109016
5,0.56582113437388,10.12531328320802,-0.17633109887167914,-0.503763920999468,1.3341533148101639,2.9425770904139013,5.5254825563120065
6,0.9783872888763724,10.150375939849624,-0.22144971671578473,1.0909443452191971,1.4718753866804088,1.7475564060820332,6.745661914251466
7,0.7076821532872867,10.175438596491228,0.9861023338551427,-5.202430515602412,0.44773907203688673,4.955178411670303,8.156662575771591
8,0.838993955277154,10.200501253132831,-7.062669572182037,0.49621061114738063,1.389070038818684,2.8589105845835157,5.025142529873265
9,0.6388571000025212,10.225563909774436,0.23124008943032814,1.393624448153646,-0.8385976495784979,3.460345750829438,7.456738680217412
10,0.849875001405204,10.25062656641604,0.16844562533640223,1.429000506985128,1.0995007661151384,0.046202944209960344,5.497388451898723
11,0.6036386015268455,10.275689223057643,0.5469840566463515,0.01066028914752417,1.3558180040663406,5.977297185521448,5.977605610670391
12,0.9286252181907344,10.300751879699249,1.719870388486293,-0.15951016889597702,1.4369859309273036,1.8487029264689276,5.509194187422293
13,0.7247494258659515,10.325814536340852,1.2185961944623123,-0.98345276966469,-0.16851688390916408,4.535554812237592,5.842600188944792
14,0.9375798817758089,10.350877192982455,1.1108692393807817,1.9664016696173672,-0.279981099278277,5.613151192112827,7.046425481997157
15,0.29755302628454294,10.37593984962406,0.5129891113020872,-3.4466173841599845,1.2472129950469864,0.3471785171280193,2.502323566416521
16,0.4693683747727361,10.401002506265664,-9.99996961227892,0.027436163978810494,1.0403661476203656,1.2938430646781465,7.801481370817962
17,0.661744460919488,10.426065162907268,4.712859250642918,-1.7586517856192445,1.3577761374995407,0.47247127191330607,4.990287864217471
18,0.5426968372118798,10.451127819548873,4.425391701441223,-1.4710377368503127,0.524328157186265,0.905808942384962,4.293407733193662
19,0.9810752723266805,10.476190476190476,1.1039787384573447,1.6448951061347719,-0.5002863483979401,5.314247226049865,7.449517600064592
20,0.8517770311386809,10.50125313283208,1.049266081884838,1.516277980257542,0.6052305223824364,3.3826664769851384,6.845561963070809
21,0.8579174636299505,10.526315789473685,1.1859532549616394,0.40758363449009577,1.4479468365134558,2.1551461402586787,6.664503012475578
22,0.7206040380752704,10.551378446115288,1.247164358458629,-0.4386468947432993,1.0777297132023569,4.299369834507029,9.574458753241657
23,0.6380409045554634,10.576441102756892,-0.05201991623843712,1.392621607434187,-0.8333001630818843,3.8169837459196,7.805587901411472
24,0.9798726221106092,10.601503759398497,-0.619362276488176,1.0996350343016423,1.4759740125674714,2.21242027364476,7.248037816157181
25,0.9813269885587605,10.6265664160401,0.10080435421225575,1.1123737244586136,1.4817515001350507,1.954114909217385,7.343293268624283
26,0.6422512000664011,10.651629072681704,-1.8938175720889712,1.3907019537836258,-0.8329965275934614,3.8208839392588274,7.88233481185849
27,0.23770930558642567,10.676691729323307,1.3880160909127834,1.2665676494388738,-0.06988432587131922,0.0009739440994600034,7.629604560824185
28,0.7330306990794891,10.701754385964913,1.2146998819255597,-0.7929260760356078,1.3359052802078843,6.074739561590895,6.261152226514925
29,0.04505867059290961,10.726817042606516,-0.018842020893343376,1.1069866911445876,-2.101585377134172,4.4109807875695175e-06,8.531507985069874
30,0.9018121900952447,10.75187969924812,-9.997638918607176,0.412580881914266,1.4182307177504678,0.33683395976290403,6.390341924304556
31,0.5781014933191742,10.776942355889725,1.3373290478176052,0.06461793141351116,-0.3821923219052719,4.678719931514307,7.859915481748286
32,0.6482292558340869,10.802005012531328,0.020385715069846766,1.3967128266934576,-0.4479628968455379,1.044116552329356,4.996586886852553
33,0.9804405068121211,10.827067669172932,-0.7867135508468659,1.1047730388942139,1.478166987451716,2.2994001486579836,7.499820783412987
34,0.6603684049735384,10.852130325814537,1.5930016518986543,-1.9641731652066525,1.3558487281374374,1.1817713633048186,5.353453284785008
35,0.567476649502853,10.87719298245614,-0.14383825290912866,-1.2706159500861978,1.3338671269588058,1.8509298313789464e-05,6.324917578670368
