,fid,tf,y0,y1,nuk1,nuk2,nuk3,nuk4,nuk5,nuk6,nuk7,nuk8,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8
0,0.9943409828643152,10.0,0.0,2.0,-0.44252136266080977,-0.41095260546679235,-0.3471144814548114,-0.0939249552563427,0.03615431696001026,-0.18789834785952464,-0.4801184134007096,-0.4386975598051184,-0.6896775291276622,0.34149527950658776,0.2135073652996612,-0.3631836063286682,-1.0793169536437963,-0.33034676717533284,0.04990299778005913,-0.13567858081114398,-1.1501050626392733,-0.7701619122273828,-0.015438310005650116,0.2254032970823343,-0.14527034855602255,0.8289415523047889,-0.3575723055584834,0.1611086540639784
1,0.973766679683691,10.025062656641603,0.0,2.0,-0.28654605634683405,-0.12130160683361091,0.46270909573773544,-0.33964296054168763,0.3957394860159119,-0.315946118335936,0.3961062625194348,-0.49464841939529647,-0.34259051783084793,-0.05152357144927938,0.2730690803277943,0.08322045435518444,-0.12649612651559022,-0.04537651918981858,0.4133462494618949,0.11029938080733473,-0.04162846372771886,0.1371793126877905,0.24622472366668063,-0.039690855808504275,-0.023185540246785638,-0.00772863572222131,0.5541366482790298,0.08924895701258359
2,0.7678846459111103,10.050125313283209,0.0,2.0,-0.2551523409960804,0.4970708916658342,0.15025869564417282,0.27234422744725684,0.45164339096181105,0.30798641845910235,0.2648941224385054,0.3518904588598897,-0.05801557905627919,0.028070519973877883,-0.7328451966464735,-0.05275848397017577,0.0695031393623593,0.15252134834570708,1.1764275355028353,-0.6659333651366937,0.10921096144967513,0.6578276464517172,0.5610997567893867,-0.005252885308267879,-0.6373491411874768,0.14484959044114964,0.6477850875583109,1.11105366571769
3,0.8409186657952946,10.075187969924812,0.0,2.0,0.22842439482690158,-0.20341641786694176,0.2368778894076886,0.14388996119144348,0.15963991064501482,-0.10040719246638041,-0.1540114588599667,-0.1282437000550961,0.7055220265325708,-0.10760629521297665,-0.5703899095409443,-1.0725041253079992,-0.029688474665657105,-0.624169848831588,0.036988846919510376,0.22059166807729763,-0.03863441754848651,0.6796281549470229,0.05014519595271127,0.23344466166955058,0.4888678138056155,0.6116056448852327,-0.39557665330635905,0.5080082200041015
4,0.9893172375974785,10.100250626566416,0.0,2.0,-0.3354512380484954,0.22794825525673523,0.34372804682121527,0.0366228278274372,-0.01722425598163757,0.17972793159820666,-0.47905677587172935,0.22300838356485708,-0.273036775108641,0.2547363182646287,-0.20781885797434527,0.30931231428910233,-0.018137663734557684,0.1939761448661293,-0.02469332975157478,-0.14411099427819907,-0.14848655737418148,-0.08428051148406485,0.03474870582598799,0.17829850476944897,0.278387073742862,-0.015703829134418378,-0.2382568073596823,-0.04458532107483714
5,0.9052649724480641,10.12531328320802,0.0,2.0,-0.10193536333616227,-0.11891082182925561,-0.2690124381280522,0.35365916787706575,0.35420162118110987,0.24115468219172687,0.18617294184381583,0.11535373478164823,0.03477973962785704,0.5304679293835107,0.1411412947736983,0.25992031217821754,0.34217978456944675,-0.40017890878336665,-0.21033935074206167,0.11972857831832587,0.15018599893091256,0.03358399842866801,0.5226336670530487,0.09128842397429707,-0.06682900155750005,-0.16907754108669687,0.40441319668134434,0.1805147607293613
6,0.9960524854375563,10.150375939849624,0.0,2.0,-0.18670898751098686,-0.18258515506137085,0.009320389114894634,-0.40144771228776466,0.27185784975493643,-0.2937055407709869,0.23158329278225054,0.29996406439971,-0.841807141451381,-0.9123098334219168,0.13508196614097645,-0.4350027300816677,-0.3444924149780839,0.060727127983183526,0.9118552122910655,-0.19310879299651007,0.08892882973177127,-0.023050885531688832,-0.07435077399578094,-0.23719156452710544,0.08904394739850952,0.07454305518898793,0.04200622056128714,-0.8538087219476354
7,0.9922758217317582,10.175438596491228,0.0,2.0,-0.316283383614937,-0.08603513890823433,-0.33131508417171285,-0.03294860056498672,0.21260246714733788,0.142543853282025,0.49649319399633707,-0.033390120704947734,-0.3154103579176748,0.010028861174654147,-0.028899103912403516,-0.18537250103584058,0.013324009599325174,-0.07548190053012595,-0.09087554889223927,0.269774819676491,-0.12083368422470256,0.08513007940110578,0.1278911448813644,0.050061809086857416,-0.1016716905002229,-0.020010386093903446,0.07570069929402543,-0.29220385356084444
8,0.9843600401957073,10.200501253132831,0.0,2.0,-0.32347728106847606,-0.010543129755541614,0.3421041190845314,-0.03389870051421395,0.3294763549972539,-0.18557644948832874,-0.16542397523712027,0.31089397735009494,-0.3566745187258794,0.028914919287489217,-0.19274807986885292,0.0697500783185383,-0.02450619716768384,0.0008926038406485803,-0.24255846836387343,0.28597667451754155,-0.13288716997335012,0.20201834049590406,0.37928080800296776,-0.051204809688126476,0.5621448845595864,0.12084358347696916,0.14890515362297016,-0.04259937892170908
9,0.9715627263484303,10.225563909774436,0.0,2.0,0.4333748102934646,-0.3974760208704552,-0.25723094291002857,-0.4062583492173779,0.4053954492634073,-0.038945836551951274,0.15256574845769433,0.13016782692023776,-1.3336484905686015,0.8412021988275444,0.010923303034404717,-0.23283472775848152,0.47445252724821285,0.0344999593767391,0.5998158397094064,0.4259282948991386,0.22391641036540688,0.9032138333157153,0.17100037901237564,0.12701870490781836,-0.4403314433007316,0.036255569262733975,-0.42340428062940394,0.13770076725678282
10,0.8069755532440378,10.25062656641604,0.0,2.0,0.3168744897984688,-0.34023541050634687,0.46483299716152404,0.05314268544787992,0.03663159109432734,0.44734469385682707,0.3936415589542558,-0.43905178022387314,0.04670026475292127,0.025257382300767295,-0.37808209157633943,0.04810859983612592,-0.16530996936824022,0.4717076582058033,0.40658903092075316,-0.11837477784675765,0.014426129754231604,0.05631909907745922,0.11369722400429322,0.400720682123773,0.02599964341170817,0.3590557941715724,-0.010269357288296001,-0.07417887091103975
11,0.9931317375469496,10.275689223057643,0.0,2.0,-0.3514708176086744,-0.0043289587615273906,-0.2754533257436892,-0.3483374795562517,0.22071560529912992,0.4833036468310067,-0.3861753177738303,0.4746349560841424,-0.38868662718268143,0.12596948942944108,0.006307917286151574,-0.2633826205105435,0.16742062497311078,-0.06919799759311238,0.06860823364705182,-0.31121532132678364,-0.18408899603646345,0.2800426416623433,0.2602209428355665,0.24611822629518576,-0.023744989089532195,0.9759037888519624,0.0533562987523299,-0.28007576904798825
12,0.9634862387301879,10.300751879699249,0.0,2.0,0.26381039454993294,-0.15594901289868235,0.1013468685484461,-0.0930297836920253,-0.2664447037207236,0.27941839982002603,-0.10752742700353168,0.2559245566564362,0.1986866619858404,0.3383088304858456,-1.1751478118174763,0.19021227672484275,-0.4194802845270986,-0.0015919524161115382,-0.2572227706341823,0.09528585793186634,-0.1418330453378352,0.17038571880294456,0.2810790962166392,-1.06469446614769,-0.11071971225596489,0.6390053440356571,-0.10664882972986636,0.38246895889603905
13,0.9833169957014254,10.325814536340852,0.0,2.0,-0.05990753438149121,0.2419516875068478,0.27669054028737106,-0.11723887082768258,-0.06959484148559647,0.09605867173086624,0.02154336708219895,-0.06932768962323999,-0.17359225223938712,0.1656431418999753,-0.022814156189644025,0.015873188630743468,0.11966019004817885,0.1372582419781883,-0.20641020757887651,0.18568420959135468,0.12858187891624528,-0.12489599158586362,0.12519697726692847,-0.13653578871034633,-0.0894809771006338,0.05456007306500826,-0.08527613676278922,0.14427099623037792
14,0.8767081676980145,10.350877192982455,0.0,2.0,-0.2916491344048445,0.26661723763702283,-0.18630535577745633,-0.3599569868510669,0.43115448646720744,-0.1267920436099813,-0.21836788269185092,0.382134459873686,-0.38878946620606014,-0.16820805048195733,0.03335859904394045,0.4041180884266824,0.0012941538776810057,0.07786699470223342,0.9260311265990764,-0.0865769546621375,-0.14703876680529937,-0.44502118181092964,-0.06295616550623308,0.18539608784178177,0.3808385962383425,0.02642192851352907,-0.5783341125660304,-1.025584303570819
15,0.9357147344200477,10.37593984962406,0.0,2.0,0.4042260059114374,0.2755281160701194,0.4115366135031635,0.4979189369942594,0.21565276194829042,-0.40689204988916816,0.1028248885957076,0.4919393992494393,-0.12163302975139459,-0.39310579877587953,-0.2508014044378407,-1.4041069157666985,0.8913302369869656,0.10505308035533864,-0.19012318365010883,0.04120526103289748,-0.17936466848762417,0.4691620075606992,1.3797877487036287,0.4009265582942756,-1.2638657280796286,1.273745619114494,0.014894372015348638,-0.21205231199273952
16,0.8536888149601661,10.401002506265664,0.0,2.0,0.2099490059517729,-0.47723449066863877,0.22012305052236458,0.05244682003796941,-0.127766846448217,0.4292904634715462,-0.302785588608534,-0.4156750927290406,-0.027218769100857822,0.045655885190545184,0.23616166058673993,-0.02869144547498942,-0.005923643949110671,0.023344296198916127,-0.5253263131673513,-0.04089746778690539,0.14973181722043802,0.008393461726016285,0.06792952769930276,0.1375637205337548,0.21750764817007842,-0.0025636092494442,0.021477150559206508,0.15767824798887517
17,0.9918516287247808,10.426065162907268,0.0,2.0,0.31755043847025755,-0.005639134646235,0.058792874163862474,0.48991276666080297,0.19462112054559577,-0.021933551472522406,-0.3739034595321715,0.38574814710109373,0.27338040252742785,0.11467472654767345,0.16341652138997032,-0.2040976296680402,0.04495739751511377,-0.14675715709674664,0.014911995925164252,-0.12776892995670994,0.3153940126291054,0.43573247818735544,-0.088947451748908,-0.5369754702230999,0.023473453361313873,0.019230511020911296,-0.070093542003067,-0.4160296048178254
18,0.9384547758754332,10.451127819548873,0.0,2.0,-0.4786151295322204,0.31381844836174677,0.022550777962491497,0.3432751953757609,-0.4812825240136245,-0.2142485240912847,-0.16560231528555358,-0.38947114969318897,-0.17765855123393198,0.19252688032236276,0.19776038977919566,2.246334801317035,0.6593576298097277,-0.6746383665885796,-0.22909650646464336,0.05050828793047791,-0.3673620040572756,-0.00665712612327609,1.1893586515928858,0.2402648993640742,-0.10648539536800128,-0.8064022848039658,2.329421152667305,-0.39676115524117
19,0.7731379594595581,10.476190476190476,0.0,2.0,0.0614616647498083,-0.23651985929392105,0.4624547988731095,-0.002625843516284476,-0.3753485518245263,0.1294451995837239,-0.49084864197993805,0.4725070697267374,-0.3395360381837221,0.7810356793677213,-0.13886748051415182,0.23858437280821537,-0.4877834313224434,-0.07869790943979278,-0.644184619698462,0.235342030055047,-1.1523160614779728,-0.8934057029707628,0.04755389950901243,-0.6820691396028237,0.3455341898031188,-0.5291412782797558,-0.9191931667410876,-0.11978078743341458
20,0.9825796444272761,10.50125313283208,0.0,2.0,0.40996359352048184,-0.12269700900128622,0.1656303105137663,0.4731787574705305,-0.44909427316020945,0.4907633299937014,0.4855967060310551,0.05725876897407289,0.2919380461964664,0.5828818602227336,0.22663630504083954,0.24376617179872878,0.45806257859712124,0.5359802311429278,-0.06557867761965247,-0.11134106240587242,-0.363275658912912,0.37935939830104204,-0.2696594892702447,-0.45749666590402854,-0.38712353359023466,-0.364787712675259,0.02834386419192763,-0.003203842109127443
21,0.9736954171777101,10.526315789473685,0.0,2.0,0.20306109180250853,-0.35781211324671913,-0.23295404261445185,0.4000363394076305,0.4935370701765097,0.44821619904775245,-0.4209238741358948,-0.365927299235313,-0.6704821159917732,0.5711731085083797,0.29883084502100177,-0.25187479945966473,0.3085430274874438,0.4598048905963309,-0.03808990793789864,0.1337389514039166,0.8725019949728094,-0.8564149117962596,-0.1273534787679314,-0.24103832872756292,0.18216308480378873,0.24731353145202484,0.3655725709710547,0.17088329890493328
22,0.9129757336451212,10.551378446115288,0.0,2.0,0.37087345386921167,0.08640706058571712,-0.0032596717191716307,-0.26613613122936586,0.012950182302360336,0.03038915885457072,0.33132396522065066,0.0793448997890821,0.014413093541147518,-0.2857030323348744,-0.723694450898853,-0.08682998134385284,-0.7104829701129911,0.2100694262302375,0.10247030372727928,0.5475970677244493,0.002210666616431836,-0.04764825082536933,-1.4278417601786542,1.4551147642148434,0.249060723022535,0.37333025121241237,0.6964787951430971,0.6238643865322913
23,0.9686874036734958,10.576441102756892,0.0,2.0,-0.2641766568376501,-0.08228441268912601,0.34047047999522084,-0.37126853621617295,-0.11327018301974001,0.28080139980154684,-0.035208727396290884,-0.11755804041674978,0.00665031857989596,0.29512954094439925,-0.06772253911702594,0.42512593986956393,0.44911894130952357,-0.020786090029240756,-0.002281088999369369,-0.38680513547277684,0.06564675962917721,-0.28801935762235553,-0.04323759259145635,-0.1878665429251476,0.0027410561530427854,-0.022136279730351954,-0.021347771009130732,-0.0003598864397089596
24,0.9918607071267986,10.601503759398497,0.0,2.0,0.4693808019259793,0.14215655972622565,0.17866683049593723,0.2069769255150843,0.2904145727884928,-0.38229145539650466,-0.17803523657753595,0.3777187748485362,0.25005710074028764,0.313652328363984,-0.33481058941264435,-0.005830137528762561,0.035762001395238184,0.09333143439692423,0.0071786116798852745,0.08717368786906968,0.11038633625875716,0.05786581739663688,-0.035150483792913606,0.011428135964608463,-0.025344424048626857,-0.3227534737121695,-0.14318364672527603,-0.16124519030465068
25,0.8743110556888547,10.6265664160401,0.0,2.0,-0.2771570619239405,0.4308727219352345,-0.1884040091320408,0.3606154543875235,-0.3333590237445184,0.24720801945461723,-0.47542395190239406,0.3402618051240405,-0.030232368372885877,0.5063950917047706,0.20927480368456253,-0.0774217069482932,0.14497437626715337,0.30149860683942875,0.08102282549437997,0.11571806889342184,0.2702354130840522,0.036403673415169015,-0.7723385739644835,-0.41938336179075764,-0.39402074887271565,-0.053024152446582096,0.020715775617275167,0.5449122750546727
26,0.9880850971791396,10.651629072681704,0.0,2.0,-0.4021091069606524,-0.2510481444213266,0.04532037635700792,-0.4105957967986097,-0.010623771871693943,-0.40375055398260307,-0.23370661975700835,0.1258388052435474,0.04505537659496314,0.38818070068004107,0.370119593643605,0.5557476417097891,-0.26446255193222945,-0.1388818035015454,-0.07629239565893192,0.4747973041500846,-0.003956338930150063,0.006927764472810252,0.04960455621871346,-0.10234216919007405,-0.07260960627372112,0.07092674088456039,-0.25532077649524443,-0.09963081290735276
27,0.9765909479317871,10.676691729323307,0.0,2.0,-0.4078518165895251,-0.036189595457538415,-0.1549198793068296,-0.2664825477795889,0.26335785416234625,-0.3358590112189147,0.16862969332006217,0.4971227262197605,0.018721910686087962,0.0015337997649013768,0.10845247903496294,-0.4492573171372565,0.21925609128547635,-0.30873369121150973,-0.08719254232609865,-0.21483801345742531,0.010945947583649019,-0.283909861487162,0.04424123026788057,-0.14694242695670884,0.15739361008514152,0.43962808074865367,0.009465183403995882,0.26181739153806827
28,0.9329791128384852,10.701754385964913,0.0,2.0,0.40685313260206724,0.008754671278537574,0.08652489373593364,0.07914478174371475,-0.10667239199150658,0.4759514941322992,-0.12776583766567562,-0.05733575381397804,0.28367780152794897,0.21707819481354562,-0.2714397122940798,0.47344884923541897,0.06623586588008878,-0.7700212989805446,-0.06450119928832801,-0.021823721413699065,-0.01748870400933354,0.03981870732098847,0.06250633503501205,0.2103119390595446,0.3586053296200338,0.5703512976462362,0.22941409776352428,-0.4049140738245769
29,0.9625808723834407,10.726817042606516,0.0,2.0,0.1317084133574976,-0.46786259056045365,-0.2019633318606412,0.17577940734093955,-0.32138326661310934,0.033130879247454836,0.28192793271930394,0.30957518477591883,0.5318060572931773,-0.48855095623425693,0.10113522548917801,-0.03448633790055953,-0.0773302392987921,-0.013252343266031592,0.008593938866150012,0.22869827944342647,0.196811891239558,-0.08874886903656176,-0.18583155476240099,-0.4794052620807452,0.09683839937457334,0.30189227220868553,-0.01373931701871839,0.1912507959428731
30,0.9937482263351246,10.75187969924812,0.0,2.0,0.0058851644832284,0.04262966799710566,0.15226377363546395,0.2872366529672722,0.1847846450315731,0.24384856593759385,0.038781439176738486,-0.35085660047701006,-0.14836537438733072,0.07597506135948176,0.06258634980589807,-0.7064639643560386,-0.3693952571922233,-0.1434755372538612,0.17799878625879462,0.526088765469118,0.17294847968114027,0.16487982092164982,-0.04851028163572279,0.07648648819327436,0.21040454020564264,0.38185095198704916,0.07664073219223766,0.05194096474776834
31,0.9879417507995327,10.776942355889725,0.0,2.0,0.3918636183150649,0.3414098361999566,-0.16446320923066649,0.3358660927768523,-0.40423531373780586,-0.35194043683388865,-0.19656190337693535,-0.46692895067463736,0.1719172060409306,-0.5262253831991912,0.5432074977441499,-0.19548066530851307,0.11787696839042267,-0.6771273293548186,0.40650233077814846,0.036577093605116254,0.17964978349632205,-0.2010226525852262,0.15855745387869222,-0.5120583048176296,0.01011958129229345,0.1905245702207386,0.049572311637938335,-0.514498810849113
32,0.9936269438200702,10.802005012531328,0.0,2.0,0.40726281277701126,-0.014301806601738076,0.10604505369687633,0.4793173271412332,-0.4917002707390459,-0.15998226887503286,0.17371993743358838,0.057243200749049095,0.07762676276478375,-0.010515039173878062,0.24993010337037916,0.04807930731817377,0.42776789333322685,-0.13995186519910513,-0.1364861916813545,-0.18037614667697205,0.040500743112284195,-0.2849928420849216,-0.26380508444457085,-0.0124421912149216,-0.42058915726153545,0.27332608242030015,-0.22743553738280214,0.20377723188941835
33,0.8859384550439394,10.827067669172932,0.0,2.0,-0.08165079984550427,0.03950350012967008,-0.4756808942376164,0.4136932094151463,-0.2476095123986094,-0.4124842022330152,0.3179534008566074,0.05842629339610883,-0.1002535074813687,0.3486397457426868,0.004769624940962151,0.6366366211926109,0.007070259588899596,-0.20125266505477638,0.20645574570127168,0.04876705698062908,-0.022884523742680817,-0.14432369795333727,-0.44760992153395773,-0.011918970284942876,0.0073980243217321865,0.16460134416798275,-0.5084580575468275,-0.2043460298019008
34,0.99049125255348,10.852130325814537,0.0,2.0,0.3492186373133409,-0.3233461617760196,0.16680814837353863,0.43103226165568376,-0.396474509587319,-0.2693683089219594,-0.42421843791306757,-0.23970959427664695,0.22197071710746769,-0.12910922537342606,0.057365774230197134,0.22722353641372506,-0.3925970101556162,0.0015459947276305484,-0.01629180613059506,-0.28757090222431814,-0.16214934512776968,0.2918290909133264,-0.42106422916644226,0.16768307471667282,-0.20876845746040307,-0.06891026178837009,0.09230546318760005,0.38577044207075284
35,0.9844685883045109,10.87719298245614,0.0,2.0,0.25885924684145023,-0.31446479224898916,0.020163659334394235,-0.24694618784603517,-0.3140347743156138,0.12527291352266667,0.003106617169284287,-0.4523208850858692,0.3326858492377418,-0.19003529261532132,-1.1988552382212274,0.5823551394777688,-0.020578779093790352,0.490229162095339,0.08470820617590831,-0.044286485222975985,0.006515173480457944,0.23104204656687533,-0.018662819752644746,0.08217860188075819,-0.655682307132461,-0.273166013336693,-0.0693408065699761,0.010087110393289533
36,0.9537133822590308,10.902255639097744,0.0,2.0,0.1424550167796419,0.24667149972397162,-0.13839024923470356,-0.4775865988190138,-0.46107104809600685,0.09813810347774687,0.3821020377479132,0.16720033636076936,0.07133662625728898,0.11832756087380561,-0.01840562554332209,0.09012240563597733,0.12209973409451956,0.6792337605000753,0.007468516311728781,-0.038653280270317156,0.14715282854470607,-0.05361212774271993,-0.061333397200617895,-0.10586946915919473,-0.004127866650570032,0.019100347686498497,0.22748152229193042,0.2679303073886541
37,0.9797177711287397,10.927318295739349,0.0,2.0,0.13016855415667827,-0.4389997697481435,0.3622032250918613,0.2462185608685732,-0.34946992937316135,-0.30400115017562745,-0.16049673120961205,-0.2631928692948118,-1.094717322655998,1.0988427117210788,-0.5588813494098428,-0.2746936340240984,-0.3137646233309309,-0.07319873025652615,-0.17496923425787592,-0.0992531088801536,0.31794085215067514,-0.16193557752005405,0.13098996123934592,0.6142169218803348,0.032806141816589585,0.24041639895083078,-0.04567266701279058,0.5381391790768251
38,0.8266615111111785,10.952380952380953,0.0,2.0,-0.40186367773498044,-0.36843906904845203,0.29503196539001353,-0.3477063310411028,-0.09403609055836104,-0.23899002273713577,-0.38904624051538217,-0.29178844270683135,0.024350862015859343,-0.18971650406303847,0.00981271817701828,0.2845127728929632,0.3281085806405897,0.10626489751118445,-0.1778715213451063,-0.00966403766626496,-0.22714284606261176,-0.24754826471835384,-0.1994241941300965,0.04124948234427378,-0.02394866237543959,0.0033365619310581967,-0.08313740624074581,-0.4971910268598907
39,0.9868367248165114,10.977443609022556,0.0,2.0,-0.37326350126386243,0.12653469785087823,0.40812704015107004,-0.4809553604022295,-0.08894269299329594,-0.3269659212899284,0.14833539788963235,-0.3526137446154163,-0.30089949058370846,-0.22902961470130045,-0.43384886179788973,0.2965909210220248,0.05200547563570862,0.024400982582682834,-0.002715526170306501,-0.15568721528185153,-0.11813732315229475,0.09194972150677194,-0.15633792982806782,0.19020217164176711,-0.6240264715149948,0.05915408708574221,-0.7885471747157147,0.047624580317619375
40,0.8241004626200524,11.00250626566416,0.0,2.0,-0.47263837433119027,0.20616991027866605,0.1368892006712643,0.39292281551872754,0.25108823781010337,-0.4403319421919917,0.48290524145133473,-0.2393629195635154,0.42637787783283154,0.6392024002806436,0.07202469008011628,0.18175477725870642,0.5622765556745408,0.121772741360998,0.39271473247928146,-0.15719213586834951,0.010351789981890635,0.002910595429794967,0.1891568707521224,0.12284843599152281,0.5834417486210247,-0.5242057262071704,0.2602622470019632,0.016565601197664395
41,0.9573342555439727,11.027568922305765,0.0,2.0,0.15205289681082357,0.4936504783340885,-0.10816632977022467,0.21827879370784686,-0.2602496094831821,0.3443853591573739,0.46526353403763054,-0.2724435449292446,0.041689777995219224,-0.059605904598252824,0.09781324695153737,-0.4297459630842648,0.011976124489120936,-0.10054547575517542,-0.10400821414826067,-0.12227922277805336,0.16275529168034902,0.10421216429000973,-0.14468973884063285,0.03479336843152471,-0.03788783590597425,-0.08718363199933388,-0.14532513372112277,-0.2572502891344598
42,0.9980870317996503,11.052631578947368,0.0,2.0,0.028087513465067326,-0.0011554320474460589,0.440325657761244,-0.09202564961435766,0.08501235460427259,0.18783422061022403,-0.010029888966582079,-0.1356960578426576,-0.13078885413231836,0.031334068150597874,-0.0012423767155380545,-0.044385267744168386,0.0958334606214955,-0.01196082882604519,-0.21719475206701366,0.0013183316084329853,0.19352454161762114,0.16994144062829508,-0.0020400113268991896,-0.06633235608730541,0.13340656113124605,0.042707658581260195,-0.0387078687140654,0.09302243876149346
43,0.9941067056058376,11.077694235588972,0.0,2.0,-0.09505498755005592,0.19734346939338288,0.4223859804943585,0.291519722608521,0.1906394442738223,0.46089992158970383,0.49100335025281006,0.47642732106844576,-0.15535451457368005,0.1249709506810614,0.04689300217939657,0.013695691891304394,-0.13967307004366697,0.03001417699633655,-0.007862635599410885,0.054651885029633404,0.0746267355555546,-0.03732482800199133,0.11774500467626908,0.15319299831552702,-0.1001243494539219,0.006231425492006101,-0.004528509259690007,0.0377178461010233
44,0.9452143948412838,11.102756892230577,0.0,2.0,0.039922859250190346,-0.043150670671905145,0.1310418319618163,0.04103531013882267,-0.16427972520058054,-0.22286685950691376,0.36893065700525407,-0.27402354896778836,0.16942823320392877,0.20120396971862448,-0.2982670656928245,0.10217834857072816,0.06574050658814151,0.5056049356095615,-0.10249185394941965,0.20634910374674975,-0.00478177436937406,-0.12227723712362021,0.030634449160083795,0.01039350877289342,0.049040852329824386,0.4411564301695205,0.3802689002859895,-0.05438485731441646
