,tf,fid,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,nuk0,nuk1,nuk2,nuk3,nuk4,nuk5,nuk6,nuk7
0,0.5,1.755354674800147e-05,-199.25743155241673,112.93389247895834,21.579153143090757,10.045371917870774,48.72101748485292,4.8790645911334884,-57.1830083518127,-20.661745755564823,50.60015487539684,144.94913828523545,-42.56457315060496,80.418154042612,-35.3194323127241,-8.510079770140017,-117.39352677758762,-88.5968995811391,-0.1155128502847399,-0.3708041721123122,-0.31603422863143826,-0.009258321027135419,0.10895646179882079,0.317172521122553,-0.2503007362798815,0.23747488304997544
1,0.5477386934673367,1.5294310470996286e-05,-94.5919611124099,6.669054472095706,-30.449831327427056,-120.22062099888143,-0.8718490197951274,-11.60521780627726,25.257166126800946,-38.22653902691253,-59.95514365367197,-134.31414679514307,-29.725640129948715,-27.67657174296665,-26.045341164884334,6.369953809087026,18.16280285650239,199.994226869094,-0.33203783967322553,-0.01405695858566991,-0.29646141981219987,-0.027944192101299614,0.3640092622838119,0.3674870030643985,-0.40898561836646097,-0.10582182443787069
2,0.5954773869346733,2.275168663009057e-05,105.7364366092296,-39.10629097778522,-9.822731233554041,199.98401778919492,-21.801096574730522,-48.11481515098973,2.7784202496633412,-2.9834750707749134,199.99991499018722,90.30577159881909,0.0571159095173861,-22.932172328522455,-3.8143462703538464,-72.98611263023378,-20.688473202492027,-19.24284795199663,0.3566916256925958,0.03972949400985959,-0.31720808198356,-0.3125449668842134,0.45710557789607875,0.026965675687657176,0.4277096069337173,-0.3441558649161428
3,0.6432160804020101,2.3847328988020037e-05,-199.99858220509992,-46.72507348381857,15.934973226363894,-10.060817113707229,10.620126640632517,-116.34992335595948,9.81685340751055,-37.1797478525657,-21.419262175622524,-22.38424919237469,-44.84787794348898,-39.60617589514595,0.7456649765067586,-22.343368084739907,4.43091367569883,2.596096561558136,-0.2853794847778579,-0.05671438162845466,0.29112370797927156,0.284959774760026,0.008749437758497791,-0.09493663520659434,0.48288971882027976,-0.15808914106644945
4,0.6909547738693467,5.953348962106045e-05,-195.87706270533067,90.9514825850654,9.154120080425574,-132.72903683388807,0.07972533307784946,55.17022744294839,-45.68413603392392,-52.797228332151164,178.2810523656351,47.152142680935754,-165.22965135603306,-26.68994248126505,-11.97528484118321,18.537411701106784,23.83770682623507,-54.23241141554743,0.02721775222481082,0.2756977665109125,0.4503606958528735,-0.06814536068506016,0.12782084155061013,0.265605796888039,0.33839603621652825,0.10839984661870072
5,0.7386934673366834,3.151663369739522e-05,-103.43627344859067,12.927177774231161,-63.71462010351269,-15.797039407833395,-46.2465555158923,26.962873018283318,-37.79781675692833,-26.141612985761782,-39.529700167410326,-42.52044827083441,76.62680879766523,144.2178243851498,-94.44527085651163,84.76167890617654,-33.30018736583958,-12.165662346302213,-0.33337350062797055,0.06821586416949565,0.17100836069243908,0.1170234139309736,-0.42372317404159643,0.336671444421499,-0.29227216659675104,0.48329986845787265
6,0.7864321608040201,8.961615110865047e-05,-123.99930619392752,27.06222985888899,10.892350883310334,114.39998093115958,10.774268566074712,-52.204165340942005,-98.40816855081037,-49.245106858000426,-199.99998932405987,30.503293405292368,-78.44416251475022,-52.84571244541942,-7.313982339929785,-14.786258631496489,-98.5384935721774,10.889192679326854,-0.4293152981741116,0.17453484752374981,-0.20934351017802433,-0.12731607649770127,-0.08673988243802988,-0.18129715989429307,-0.47621404370398834,-0.43953325813751587
7,0.8341708542713568,8.556690834553566e-05,-26.693459622356933,-8.010878600184245,-15.996690683404397,42.292850585973085,11.151961198522244,18.242758542219267,-59.34463674211733,-0.7106158937567649,163.44366742335234,50.224640722341576,17.46744459915752,9.716961351982537,-19.445987493495906,-12.115199077391843,-19.332052957573865,59.466866676592446,0.20311947894388094,0.006381825189044732,-0.03276176942494535,0.25531712717359056,-0.20927422067721557,0.11704392143431175,0.42551519303794405,0.15077733379767688
8,0.8819095477386935,9.027565128568017e-05,-83.58742196012275,75.78778441453181,55.122354775873845,19.089499912207543,2.5178252020047616,49.240802653582676,-4.380697465712922,-70.45189013703688,22.19081281216431,-27.088100827953113,-18.8813850369622,50.149877093468604,0.34968303609421825,98.02096545659265,-8.297195323044619,4.9783802343005625,0.014567263949503029,-0.17394431491519002,0.3013284837345811,-0.13290179426829296,0.0641890168561392,0.08306429398104287,-0.2334442657690664,-0.15507721153103315
9,0.9296482412060301,8.499958652937457e-05,-129.21088376821248,13.003128564256203,101.38249452211792,0.7669877115295521,16.898574293630162,1.7677695107075402,3.047708976646171,-13.497149250868372,6.058313143036905,13.239240866605018,47.75243054009074,3.695815561812433,-39.02076633449816,24.8553150364328,-13.71294308919472,-63.44895602219755,-0.002792954146268456,-0.022550342863365214,-0.10396130396290693,0.3647003093265243,0.43360172398492336,0.1179339162648021,-0.49576269625668523,-0.31394735135831586
10,0.9773869346733668,0.0006542339014116122,-199.9427784528212,28.85940165693789,-2.1369021756470232,3.400970896401688,6.995558811325363,-16.16183092470869,-7.189249066727864,-2.4808342056596535,-0.512104278146889,28.48488487164572,-2.020396242751377,0.38098197932689515,-20.47088222216874,-15.10727388268904,10.335232386684552,-18.36827814130333,-0.1053756419688553,-0.4719320491241148,0.026469040083799578,0.15452306944121008,0.18303220592775693,0.3482722715846124,-0.24518116620804842,0.41614815207951683
11,1.0251256281407035,0.0001839387488283781,-35.49778403164855,-4.002075261013314,57.49898031019643,-63.00300065729036,8.755210560365093,-3.65014652115104,2.5323082817899962,-13.825175705127897,19.01055685666072,69.60179630580816,-13.546821284190777,54.14106169122863,36.844102439857835,27.050300942075964,-47.014797182921825,13.747232867087966,-0.10083869070222151,-0.3058789450974094,-0.009044635969675863,-0.1271491244784806,-0.11657696240757598,-0.346219272043121,-0.3968363775318102,0.3136568543445861
12,1.0728643216080402,0.00016438774829531747,24.273046404565566,-51.79133001501251,53.925455666760655,-86.63581158869196,-22.846510315524313,7.863209914643269,8.17686479092132,-13.382094334412042,71.95187879625578,73.61553931028743,-96.35849572256168,58.46145410979831,0.5342583955633926,-69.2547044193146,-0.021598173071695065,3.9825708180390045,0.4292198992095452,0.1746637661366256,0.2690680036465506,-0.10649884719727998,0.12855903895697074,-0.009396226813914832,-0.3797253143781304,0.21105251395767322
13,1.120603015075377,0.00028263898900070857,-16.181214908794914,17.526843712459787,2.3595323790562155,95.52593739822555,-71.56195910440135,45.737738723471836,-8.834189780470886,4.884284395014895,-81.01231434707853,-4.245790385740058,-7.165848483775642,-14.44230129043586,-28.21000498786202,-108.54934702855292,18.486099095252783,-14.92274939055875,-0.4739226227615462,0.2616826847740321,-0.43886337835029976,0.19908456011583753,-0.13161684267562268,-0.21483409607373083,-0.3340147544343598,0.33129673580220687
14,1.1683417085427137,0.0009088372815300775,-82.68070552359552,5.019368092227321,-20.921737307240342,31.305284970111146,-36.755791718190665,32.93990228226153,-23.76090546616838,13.35998849451903,10.629885449323766,-11.962475096809126,-35.76074568158579,19.796331790278835,21.864164352972608,-23.004198987424772,1.0211573284357485,-0.7884545287932416,-0.1251601305366934,-0.0513336463128814,0.3161237869258686,0.30176591729659286,0.08602884736888072,0.49521990328152643,0.02979182065265218,0.474865135791394
15,1.2160804020100502,0.0005375860303094261,5.998721833866355,27.416701219716334,13.751260760317402,19.54967635120439,29.492935623503396,-0.7616121427405854,-5.121536544489457,-0.3805145677995491,54.616112391695516,45.15819474426196,-2.1924359447793007,21.493582018692937,-7.858536061952005,-7.808535138341745,-28.96784759015534,-9.74395860827562,0.48921812282247434,-0.3417539530119609,-0.0672842987575002,0.14404470638284428,-0.24604001913193374,-0.43729731019818907,0.3676362689245072,0.11420011008017217
16,1.263819095477387,0.00024054161223360007,3.0411162993617076,-0.7003268523017049,-38.813148707180915,-29.515244793616183,-7.02181341122024,-2.362177795662352,12.858635595450373,7.595901068032309,61.444958556507714,11.393703030793738,89.84824453400678,-44.67564626047566,1.6048169119753102,31.94088733862286,1.585540715641406,3.6295687583222818,0.4208096725714394,0.2575027455928347,0.427056664504065,0.06845544540501725,-0.11818808574414841,-0.35275901952998845,0.043816641326908656,0.24012500176897955
17,1.3115577889447236,0.0015311410661541383,-13.526863234446466,43.89211681881304,-4.899030939962541,32.01793288812834,35.46481425609579,22.460332998870285,-0.2244892413640478,-7.353892071617116,0.6469737935093862,59.42080254282878,1.4387912642695109,-7.793504943530099,-0.6306980587484505,-6.790762198950917,-1.3740339707391942,-22.04250809369708,-0.03407192214182986,-0.31526144996388805,-0.2667980943233845,-0.32197803836774097,-0.06982647856104873,0.17598692425474627,-0.3491722337670895,-0.18709905904793145
18,1.3592964824120601,0.0006892408980887668,3.72959284336092,52.23846754472032,-1.9803302499873459,17.258905780999925,2.1877273325681115,-1.531823925877785,-19.166422665812682,-1.0492994915778695,26.922554196774414,-2.8653754838089744,8.272008355586188,-31.33025173958771,-7.243039346595896,11.544424520582837,27.680934206387278,-2.616838431663373,0.3075002243669316,-0.1599109295958454,0.257676353323112,0.4154112443740471,0.1585210496941456,-0.2966592625753587,-0.1763485842746153,-0.3126728809901239
19,1.4070351758793969,0.0006161439297609315,8.228386922624448,-3.507550875057513,-17.12681052161384,4.257054418627698,24.157108501678096,-18.736333226443328,9.332598476583513,-8.009368928989915,58.86449728361035,15.349534675193034,-14.28579233583703,0.9683073113439313,-10.204634193358668,6.007239946181102,-43.27133576889548,-0.8943171568528925,0.42494198162258734,0.0502499313620709,-0.3452966618393726,0.39823319755609554,0.23203899283164897,0.239906939335921,-0.2455681655302595,0.4376282394603297
20,1.4547738693467336,0.002559622253902698,-4.545674190670212,0.7686976924025692,5.261591740587646,-26.845748676297987,0.9676227829848678,3.19590374781679,-33.58897074990302,-9.081690066433051,50.95946154961196,8.939575469557823,16.687100875602667,1.1048895896171236,-0.6975687521043182,3.4478899756063734,13.364878394058127,27.109381651132928,0.22727036109309307,-0.2772771012489167,-0.22895784138748942,0.32618144101049384,0.3581574101605445,-0.07126711646232042,-0.08795206912659603,-0.1128618832339563
21,1.5025125628140703,0.009292619603171582,-52.22258796778695,28.90261346382774,-1.4544546903417386,2.242558331170377,-6.883459918310152,-32.71244913000223,19.792665423003584,18.738505613520914,3.603246504458232,8.333483291618528,4.756442489087863,-2.6033688602036698,11.756649607070468,-1.8499086646229337,15.173795231076056,-15.710155371087197,-0.1686969498320936,0.2967768188022717,0.08768806674074037,-0.12019736219692123,0.09039314480637217,-0.49996396061657555,0.11717212822659895,0.4837547078319704
22,1.550251256281407,0.0011848184099313174,-12.30059908757434,31.177846142236163,6.372514020115185,14.015663460623987,7.359939049326808,0.34273175960454105,5.528117083942842,4.745732815677293,10.00429043277622,8.818748712920893,-67.79209840694858,0.2609361716856017,10.92470248596318,-4.192533999427898,-0.23231275045930777,-14.631129836435711,0.25403219056868764,0.2154588624791942,-0.38717995356472223,0.3404016898485913,0.0502517718729697,-0.13788825732762933,0.05621744259684114,0.066151815193226
23,1.5979899497487438,0.0023993904833404926,-19.68889028113734,33.39603952636092,1.00542764664378,1.1899496790675785,-10.532970153819491,10.041078357802913,13.744582891643859,5.83316434657155,-14.52020697449916,16.741280346883883,-13.88282515632249,-23.772769946823935,0.9827101698811422,2.694326723584923,-2.5186756681843585,8.330518329528662,-0.4415879581766343,0.3327974373071936,0.320215068895926,0.0029882459271393103,-0.3700687459992258,0.24504811380897684,0.268600722882235,0.18236894793662473
24,1.6457286432160805,0.003289101890195892,-10.138063489246157,15.157292611688344,0.7917298547728929,-8.667791499941893,-4.605132432701529,4.750536659100085,13.3626741248063,-12.224573814259617,-23.029510491834372,2.0849440870154843,-8.247129749361816,-4.069714060604859,-1.3167186472700245,21.78629986073836,5.9244083662653555,13.547674365300704,-0.47261564879491713,-0.151375650708786,-0.36821233811718423,0.25140789515873296,0.3230169745497964,0.4206425869173319,-0.2756665784937087,0.3808740503027599
