,fid,tf,y0,y1,nuk1,nuk2,A1,A2,B1,B2
0,0.0,0.0,0.0,10.0,-0.2111861875890002,-0.3979948592115866,-0.006894260828517476,-0.05523156806184548,-0.08372655611664491,-0.01733737138553748
1,0.0,0.05012531328320802,0.0,10.0,-0.4893802949454561,0.42422404418555804,-0.057209804403721615,0.007970472364827869,0.005190173367653969,-0.05221935943117369
2,0.0,0.10025062656641603,0.0,10.0,0.09069782556761463,0.15111172684978136,0.03544187558530873,-0.009540611818712325,0.035396622902894886,-0.06393101291548682
3,0.0,0.15037593984962405,0.0,10.0,-0.4644385864380626,-0.20108717524807673,0.08999991529036097,0.0009909135819234222,0.05078945996312212,0.09001559541821477
4,0.0,0.20050125313283207,0.0,10.0,-0.33919069138939506,-0.1843940412982914,-0.054773688204268756,-0.02758807802276353,0.027868572945294934,0.08978417985268428
5,0.0,0.2506265664160401,0.0,10.0,0.01719750524449848,-0.3697233869393738,0.05756039250475914,-0.06039971459007159,-2.2353633905791703e-05,0.03086914004898081
6,0.0,0.3007518796992481,0.0,10.0,0.2865268118394033,0.40845850381918625,-0.0782058755357826,0.05546281999859365,-0.009490728252457711,-0.05706026317944821
7,0.0,0.3508771929824561,0.0,10.0,-0.38208796996966155,-0.30769665926376566,-0.0457758301514418,-0.0893269502075102,0.0835644708718061,-0.08828344095691472
8,0.0,0.40100250626566414,0.0,10.0,-0.1235180568463835,-0.36230136688242887,-0.04511361679832478,-0.020634478243628115,0.05231092761907455,-0.028771494866508984
9,0.0,0.45112781954887216,0.0,10.0,0.4026340195437059,0.28183108254319733,-0.06031876681114177,-0.04096021754295851,-0.022723268725924076,0.03327221422248833
10,0.0,0.5012531328320802,0.0,10.0,0.08392056385582325,0.28406639931880995,-0.09567014956191183,0.03993708274834301,-0.05239111439076665,0.05066509874093045
11,0.0,0.5513784461152882,0.0,10.0,-0.20714976617416037,-0.35088700495883085,0.020934086915320463,0.026841789466009403,-0.009405324297097908,0.07788151558542009
12,0.0,0.6015037593984962,0.0,10.0,0.18352969411053355,-0.37660795497345023,-0.0888183432784969,0.011575437373129716,-0.046948132463871445,0.04258600105761251
13,0.0,0.6516290726817042,0.0,10.0,0.4300276484937683,-0.34890580215262357,0.09868667892495164,-0.03731600996061964,0.08500465325146808,0.09856052811860214
14,0.0,0.7017543859649122,0.0,10.0,-0.3604460641386129,0.2033529361008123,-0.07456911906579407,-0.09399736314687726,-0.06604328961629624,-0.06944609003910113
15,0.0,0.7518796992481203,0.0,10.0,-0.1060269460490535,0.10965899967850645,-0.02559231029944424,-0.03264832334208627,0.06538474934782063,0.0005388971094974215
16,0.0,0.8020050125313283,0.0,10.0,-0.3619575453157352,0.3785061835093263,-0.06516606100879671,0.0060547191210008205,-0.010649178518398722,-0.0012276542345002472
17,0.0,0.8521303258145363,0.0,10.0,0.3546877333281081,-0.42594002041047085,-0.011346549134886572,-0.051379436603243844,0.04064607375285151,0.02680658093330196
18,0.0,0.9022556390977443,0.0,10.0,-0.15029537574842466,0.0019524725435996482,0.034102196236823396,0.0021935657761183586,0.004885551631923085,-0.04314348074884278
19,0.0,0.9523809523809523,0.0,10.0,-0.3956304339325728,-0.34772197251738224,-0.08180293263138579,0.011037798541282368,-0.030584048308481715,-0.07098012282781985
20,0.0,1.0025062656641603,0.0,10.0,-0.2897264109100125,0.08952321461949408,0.01429722773963453,-0.01482573977109869,-0.043006043747512185,0.06273818303246928
21,0.0,1.0526315789473684,0.0,10.0,-0.45526127228434654,-0.22500245319111112,0.04399969969492151,-0.05339080552867695,-0.08029222551135529,0.03562146335786312
22,0.0,1.1027568922305764,0.0,10.0,0.37618114808180003,0.25118694982296497,-0.06049841196303252,-0.009547778309797833,0.07093643097815802,0.06627738855863888
23,0.0,1.1528822055137844,0.0,10.0,0.2646141900912131,-0.018915252291438756,0.07245682544657894,0.05566656894095415,-0.026101175465661472,-0.014219662820377676
24,0.0,1.2030075187969924,0.0,10.0,0.09971902694487644,-0.3584484897853357,0.07845380374884231,-0.05088602636011999,0.05934197826446175,0.08774250566270986
25,0.0,1.2531328320802004,0.0,10.0,0.0662000314389043,-0.023806829615415137,0.05436662589830682,-0.04156931344815647,-0.042578242364425783,-0.09372890689081732
26,0.0,1.3032581453634084,0.0,10.0,0.269064159276613,-0.2266110390323267,-0.005981552038364327,0.026274412972402905,0.018106734207549227,-0.03516848698849305
27,0.0,1.3533834586466165,0.0,10.0,0.06746646304849047,0.2988236863490161,-0.00027533354515676955,0.08226978885059133,0.02214483479220493,-0.019813658436630882
28,0.0,1.4035087719298245,0.0,10.0,-0.16483968057690657,0.17075328943817736,0.07698170878700544,0.0615424555551726,0.002852071295695535,-0.050881070070110224
29,0.0,1.4536340852130325,0.0,10.0,-0.4978078856147423,-0.12963276184140604,0.028620121150019773,0.035317403861065244,-0.04631903266209392,0.017303514957454122
30,0.0,1.5037593984962405,0.0,10.0,-0.03210137761701082,0.05119351047971532,-0.041465432466591935,0.0008186520216284104,0.026261677005346457,-0.04547998894800625
31,0.0,1.5538847117794485,0.0,10.0,0.18068325199753332,0.19550581666145628,0.08448620161218026,-0.07405653819675202,-0.04260418499544527,0.07947325834772995
32,0.0,1.6040100250626566,0.0,10.0,0.08712128447537537,0.22317204567290727,-0.009168802674699175,0.09052561822789135,-0.08183890967079908,0.05726141829041417
33,0.0,1.6541353383458646,0.0,10.0,-0.09534955747497764,0.2722512670045736,0.026189684251913647,-0.046919835183126174,0.023729747253974726,-0.09932751732972984
34,0.0,1.7042606516290726,0.0,10.0,-0.2676436952064132,0.37158162090070623,0.054844341163967164,-0.05263889631580696,-0.07060623791698009,0.04181293775542405
35,0.0,1.7543859649122806,0.0,10.0,0.23528825250041085,-0.2644114345345273,0.07407174993313917,-0.05886437553702937,0.049566357728345056,0.09603696911197865
36,0.0,1.8045112781954886,0.0,10.0,0.28176068455824776,0.3550309932693184,0.03514434715784273,-0.058533256883313546,0.09326971105049864,0.013558901825758723
37,0.0,1.8546365914786966,0.0,10.0,0.46164230931407,-0.4280487913350757,-0.05554054532494346,0.021183309910759812,0.03696583712226825,-0.03881863425147321
38,0.0,1.9047619047619047,0.0,10.0,0.49908723951908096,-0.28875635667063504,-0.08063178935334835,-0.006798054031042236,-0.046417284765779734,-0.08881387048208388
39,0.0,1.9548872180451127,0.0,10.0,-0.40928370250848334,-0.32910767973409083,-0.05516171334859006,-0.03002631932656037,0.06004885920342351,0.06589667087943604
40,0.0,2.0050125313283207,0.0,10.0,-0.4103726710376163,0.4505089352866506,-0.027291632021294768,0.010966646657285042,0.00042490514645003585,0.018965354529545092
41,0.0,2.0551378446115285,0.0,10.0,-0.24380224233270464,0.43130631870798974,-0.04455647565920844,0.06413831124880076,0.008630548493572213,0.06906100463134021
42,0.0,2.1052631578947367,0.0,10.0,-0.08062925379887353,-0.3729983635218612,-0.08608255205634979,-0.00940359847933267,0.0019984206661511073,0.07078629498268796
43,0.0,2.155388471177945,0.0,10.0,0.08725252724538113,-0.27951744916964383,-0.06482316764632297,-0.019304284841500666,-0.09409123513914833,0.046222939615089276
44,0.0,2.2055137844611528,0.0,10.0,-0.025528309275659744,0.19901164659184634,-0.08739555737580287,0.08499100154547179,0.023862459127937524,0.06580326802420527
45,0.0,2.2556390977443606,0.0,10.0,0.1251044929813504,-0.16722048131200984,0.026626755212463327,-0.06554736008590173,0.01752330403617841,-0.0813749248710759
46,0.0,2.305764411027569,0.0,10.0,-0.46031010175840603,0.2619524829300207,-0.07222120619622092,0.056666336496947606,0.05746120649224057,0.08161754879684699
47,0.0,2.355889724310777,0.0,10.0,0.043798933738182666,-0.39533802117317784,-0.030305127034987556,0.03331482508657638,-0.041238577386099956,-0.07617365854469414
48,0.0,2.406015037593985,0.0,10.0,-0.3008444617747096,0.49483445192405007,-0.054500523431281006,0.08167562075216911,0.07353705831279586,0.08488982764584005
49,0.0,2.4561403508771926,0.0,10.0,-0.1066102226495309,-0.015867666355874666,0.008382911901587103,-0.031816993426264054,-0.06555301065547776,-0.013548258519779616
50,0.0,2.506265664160401,0.0,10.0,-0.0634518761247318,0.2266134448199577,0.020684700791938848,-0.021578664563105907,-0.07328734564607614,-0.06626527471850027
