,tf,fid,y0,t1,y1
0,8.0,0.4629025598079387,3.629281646884887,4.0869319085279,1.2893669363187739
1,8.04040404040404,0.9613722146109431,1.0863075932508939,4.729792183894834,1.4793558448301527
2,8.080808080808081,0.5695526787482881,-2.5150351483723563,3.447814483939123,1.3325896575343916
3,8.121212121212121,0.651603492116008,1.574208300258003,4.644062993156262,0.7727162367177696
4,8.16161616161616,0.6589941947906823,1.5733614690610231,4.660012090800112,0.7875983576309229
5,8.202020202020202,0.6664174047242962,1.5723114400909532,4.671516626988776,0.8056939830612396
6,8.242424242424242,0.6103870532463032,1.2975693163380195,4.888549012663563,1.8027005336186095
7,8.282828282828284,0.5073568756306636,1.4773622469906973,4.206609853141,2.3954607093552167
8,8.323232323232324,0.6145728018385901,1.2975375985144784,4.894484604809122,1.7905152408092664
9,8.363636363636363,0.6966166574477244,1.574215733391468,4.725540124186293,0.8734301288374957
10,8.404040404040405,0.704342631888406,1.574666343364925,4.7404346732804505,0.8893470775066373
11,8.444444444444445,0.6213636859520257,1.2975887603750453,4.904438538920736,1.7713168953116245
12,8.484848484848484,0.6237413876076753,1.297315002268742,4.912944522175234,1.7657421345219022
13,8.525252525252526,0.6261576674474849,1.296871758573132,4.920154906401407,1.7603372470964593
14,8.565656565656566,0.7359955168105874,1.5798858136658545,4.796691412173632,0.9527112606361847
15,8.606060606060606,0.743984832326456,1.5814085437193093,4.81223604936462,0.9674222686204751
16,8.646464646464647,0.7519173637766031,1.582139634207385,4.830861369701213,0.9796875230291366
17,8.686868686868687,0.692715862685843,1.805033776304608,4.990921176318569,1.1022753321449563
18,8.727272727272727,0.767490899503361,1.585700640088463,4.866286409489581,1.0048542190553449
19,8.767676767676768,0.6868082701850161,1.8049691189081847,5.054817360051235,1.10587742131138
20,8.808080808080808,0.7822562217199253,1.587916451028077,4.908361227512137,1.0250043933723563
21,8.848484848484848,0.7892033750788197,1.589132191251684,4.930849412387241,1.0337103291759095
22,8.88888888888889,0.4080677008040167,2.6826903986021295,3.2331782859883464,0.1218959045838407
23,8.929292929292929,0.5075573040142455,3.1486282056871033,4.602048594837491,1.3010321210791662
24,8.969696969696969,0.4108013443983128,2.6114370688543076,3.2940731992466294,0.12669557361182862
25,9.01010101010101,0.7417536578324385,1.4528346117544295,5.053703978366033,0.8696893882650065
26,9.05050505050505,0.4901688396040122,3.7443028797284983,5.631243488723615,1.228044463036513
27,9.090909090909092,0.7487492657881966,1.4464794517242767,5.070624444527101,0.8884216363584099
28,9.131313131313131,0.7523397113841352,1.44379932749765,5.080012838033612,0.8977692106727437
29,9.171717171717171,0.5079688332025194,3.2721654143469032,5.9673465071768055,1.2506761868053542
30,9.212121212121213,0.5698360835910778,-3.4253708002021366,4.610311426627279,1.330791250359135
31,9.252525252525253,0.5782678883538801,0.3206116210447408,4.810431349322309,1.3426913436648804
32,9.292929292929292,0.6736662815251591,1.291427784006046,5.060370593827814,1.6628317739206346
33,9.333333333333334,0.5352114229002941,3.1481931351984516,5.244036142560576,1.2920038589197
34,9.373737373737374,0.7759926462905206,1.4323600827240117,5.1224793212644455,0.959525562617713
35,9.414141414141415,0.5300923607445537,3.142447303640032,5.276467280413737,1.2924744371179675
