,tf,fid,nu1,nu2,par1,par2,par3,par4
39,1.6363636363636362,0.9441727118257224,0.14815124678677405,0.5421574364821687,-54.70978063064071,-9.419478228634917,36.22554677346393,42.70316561240234
40,1.6757575757575758,0.989216011119989,0.8963911106100187,0.8095442416403261,-59.888723722741226,-26.22053043444931,7.1055837327396105,20.634190356330553
41,1.715151515151515,0.9714025326390624,0.967107213567422,0.4705241651056169,-5.557748329739285,-27.350456420650765,14.53588587389622,4.175499262261551
42,1.7545454545454544,0.9927775737095288,0.16127649223135698,0.5198142038125471,97.46904201742943,-25.762430376488037,-89.97123049597496,-21.684065831787986
43,1.793939393939394,0.999727826459996,0.2504120493371199,0.946296065934338,67.5855594140651,11.34145742470978,-95.49093778423641,20.449800340347732
44,1.8333333333333333,0.994454319282525,0.20362348092157312,0.01401852815479554,87.9725544311467,-4.246339720357211,-80.0736497131564,-6.915215838328477
45,1.8727272727272726,0.9834938342676186,0.7566347962685274,0.2415677200179248,-43.88154441515256,13.370886252031202,7.097557027341288,5.900702368147978
46,1.912121212121212,0.9949556961289204,0.2137052517174579,0.2973018643999574,42.32069588936933,-16.521758574127055,-40.84965462733231,-11.65836988889308
47,1.9515151515151514,0.9889712689338838,0.6644356093472165,0.17736655799961276,-37.85747246469703,14.885311153905079,0.8836952005721262,0.014875677786470247
48,1.9909090909090907,0.999049252858201,0.4010492004971188,0.08232051727103562,-2.0445842810472388,17.416610393963936,-44.05505702492885,-12.063800229622213
49,2.0303030303030303,0.9927930706440992,0.6079009124872885,0.15889736966331136,-40.710814456616696,22.51091865665599,-2.2212515584568933,0.9655122606509762
50,2.0696969696969694,0.9788047694631018,0.9906508090319815,0.9333541828080788,-10.720649203902918,4.4539398606889495,11.050143546424065,-8.122904523874974
51,2.109090909090909,0.9991714902540306,0.2596117587834321,0.6167592751499252,22.141172727544014,0.007330603476677109,-37.023769592627815,10.74699773784494
52,2.1484848484848484,0.9933125409260268,0.4088509963931205,0.581837439330092,1.4880304327508345,4.8890954138399865,-14.7186178896698,14.769033881728582
53,2.187878787878788,0.9997381322333154,0.8609154127607006,0.04683983962349658,-20.328945995001327,12.963764734650422,3.37475335627076,-8.787834381401012
54,2.227272727272727,0.9996716833693436,0.5413595943031764,0.38510852520427785,16.692222988829737,-54.03090455937025,34.308983845350646,-9.270647292748542
55,2.2666666666666666,0.9997111828247316,0.6936234525750402,0.4796437622924956,-28.96922922669836,12.965667020897689,-18.25380531381885,3.128170585445574
56,2.306060606060606,0.9994421086802241,0.5234633145305629,0.960880730417078,-14.192053393545713,6.460116508339818,-17.02760559459488,3.983836252367923
57,2.3454545454545452,0.999713705842978,0.2431646925256179,0.2927260861990618,14.234268371242294,-25.24751805115488,0.3994215919982556,-2.027783614386221
58,2.3848484848484848,0.9749244045876372,0.005948700200200664,0.8703557229475976,-2.0163271449621964,7.546957873571236,1.293198624210202,-13.594707316811288
59,2.4242424242424243,0.9997267505793562,0.5332488500096043,0.6242593184121911,-9.447482637468763,-1.195834073627829,-6.239359124448756,7.063466248937987
60,2.4636363636363634,0.9996956514517386,0.3427613895364471,0.21333069775045646,-6.704259401199511,3.369142149732164,-8.933486360883471,-14.264850339836912
61,2.503030303030303,0.9997159119804064,0.4547734651906314,0.4467680850398783,-1.478980193937688,-2.115642258164357,-12.136398282417732,7.903003121151332
62,2.5424242424242425,0.9997155280094744,0.6959965077824513,0.1088912067284502,-16.430048557641065,9.370975763837937,7.846628321219901,1.097304132361658
63,2.5818181818181816,0.9997121649039298,0.9481197703221536,0.2123459228973298,-7.916193667705488,-3.038510190259033,6.352463004279414,-0.8652120468092208
64,2.621212121212121,0.9997183568842538,0.7740664386247421,0.28017587907256825,-18.502907770099608,12.109055497785725,13.880853282723493,-0.4030784206247807
65,2.6606060606060606,0.9997415383701842,0.22007825455168092,0.7146302406927615,4.208270060074367,7.390477723557853,-8.264874045802095,3.5630007136011423
66,2.6999999999999997,0.9997078844398662,0.20025170605362289,0.4880435109965681,1.792715867878515,-4.378857271722084,-4.220126225066911,6.652545225330397
67,2.7393939393939393,0.9993404907153436,0.03487299444435832,0.7553844814563082,-16.63869214945982,12.832706069581366,2.179336778497861,1.680140426295014
68,2.778787878787879,0.999715363559528,0.7249029819558727,0.5241874297921998,-8.62549680425463,4.395920334306786,-2.7248996047604255,2.7897456189734178
69,2.818181818181818,0.999739841990417,0.4593570981436311,0.5202167209135719,-5.087944329970833,10.688814806745286,-25.64697726874597,-4.1030158791314575
70,2.8575757575757574,0.9997021351110652,0.14620257430865102,0.4734840039301258,1.8252962726447368,-4.410448190552723,-3.419931433952129,4.7137482343123125
71,2.896969696969697,0.9997150566384037,0.18875277411936756,0.5796315669227532,-3.1638657395249417,3.053463711071013,2.4397319806968967,8.291212546360143
72,2.936363636363636,0.999698191852718,0.8763739329512994,0.2741589920106611,-7.504479340127863,-2.7585023580606864,0.9415179447429284,3.3828665266134683
73,2.9757575757575756,0.99970168900247,0.5751916154980545,0.3398716500260148,-3.3260516395262254,-6.288692394339968,5.376246928568333,-6.654074498924503
74,3.015151515151515,0.9997107863654576,0.6812616954977571,0.809665762807027,-4.9340793833934695,2.696335345994996,0.6902008812649063,-0.9835420222482968
75,3.0545454545454542,0.9997077332689926,0.08165737564302655,0.27190931144851593,1.3351501273708897,-5.663087086899747,-0.9156647503362508,-4.479616500713241
76,3.0939393939393938,0.9997120298676831,0.3827581563990064,0.14434345344871824,-4.445407879617908,0.739033239856351,-12.152074991167849,4.447730168184417
77,3.1333333333333333,0.9997096426784722,0.20576969573337045,0.43489539372817465,3.155274350274184,-2.578646227260593,-7.649321819171367,-0.13716929269022746
78,3.1727272727272724,0.9997043621055712,0.001453389399570515,0.4862139311594109,2.7780444600681253,-3.297194197466188,-2.028137453974894,3.2510605974107465
79,3.212121212121212,0.9997200648805492,0.3976050426261022,0.0333960124793764,-1.8072790773223877,6.195388413802839,-6.320792398352117,-2.2141081631852444
80,3.2515151515151515,0.9998442652312388,0.06547054263174934,0.9946745055805594,-1.2378290740278854,-10.264327915747572,4.190628466109949,1.364552284023194
