,tf,fid,y0,t1,y1,adiabatic_fid
0,0.2,0.8750834872841976,4.704488454311663,0.123437253122325,0.00022825028038961392,0.8736376839738844
1,0.24615384615384617,0.8762245700615484,5.320743054597019,0.12150885125282176,-0.00022256259400208546,0.8738079593945681
2,0.2923076923076923,0.8776035897302068,5.86669277700897,0.12137157061441894,0.0004928647296169144,0.8739997913271165
3,0.3384615384615385,0.8786696596272263,5.071457002135688,0.18399866018755662,-0.00023704154525090406,0.8742280250319129
4,0.38461538461538464,0.8805384896896374,5.483007545184483,0.1825161468277382,-3.5186955706189567e-06,0.8744941709885182
5,0.4307692307692308,0.8818302073674957,4.957992671839326,0.24392149565544208,0.00013275825224078405,0.8747905884792205
6,0.47692307692307695,0.8848382723099566,5.415734751569999,0.2434862437544637,-1.7864975657445923,0.8751163347698717
7,0.5230769230769231,0.8866981468458824,5.5704864145752255,0.24346033731662006,0.00042966791480439815,0.8754745972813359
8,0.5692307692307692,0.8884826790351109,5.158899539454478,0.30501607512952117,-0.0002246328405885214,0.8758663489193725
9,0.6153846153846154,0.8931652171880456,5.594944876827082,0.3034484961127665,-2.283593726808497,0.8762879975648981
10,0.6615384615384616,0.8934209367863006,5.082577940723619,0.36640122059801306,-0.0006875458216773249,0.8767385429778263
11,0.7076923076923076,0.8968921040368466,5.3080412354693465,0.3660910468879959,-0.0002449121580804085,0.8772197220230191
