	y0	t1	y1	fid
87	2.1052631578947367	0.42105263157894746	-2.0	0.8846952520219313
88	2.1052631578947367	0.4526315789473685	-2.0	0.8838313716948788
89	2.1052631578947367	0.48421052631578954	-2.0	0.8855000709408785
90	2.1052631578947367	0.5157894736842106	-2.0	0.8844370952291298
91	2.1052631578947367	0.5473684210526317	-2.0	0.886250611481589
92	2.1052631578947367	0.5789473684210527	-2.0	0.8849867347890252
93	2.1052631578947367	0.6105263157894738	-2.0	0.8869394903786396
94	2.1052631578947367	0.6421052631578948	-2.0	0.8854739111004025
95	2.1052631578947367	0.6736842105263159	-2.0	0.8875622416793756
96	2.1052631578947367	0.705263157894737	-2.0	0.8858919085182528
97	2.1052631578947367	0.736842105263158	-2.0	0.8881152369472066
98	2.1052631578947367	0.7684210526315791	-2.0	0.8862289445513868
99	2.1052631578947367	0.8	-2.0	0.8885961797793865
100	2.631578947368421	0.2	-2.0	0.883181462667667
101	2.631578947368421	0.23157894736842108	-2.0	0.8849199872230857
102	2.631578947368421	0.26315789473684215	-2.0	0.8846796029510793
103	2.631578947368421	0.2947368421052632	-2.0	0.8866365457844262
104	2.631578947368421	0.3263157894736842	-2.0	0.8860992338776891
105	2.631578947368421	0.3578947368421053	-2.0	0.8882653846141936
106	2.631578947368421	0.38947368421052636	-2.0	0.8874252196140582
107	2.631578947368421	0.42105263157894746	-2.0	0.8897904818663825
108	2.631578947368421	0.4526315789473685	-2.0	0.8886433015813949
109	2.631578947368421	0.48421052631578954	-2.0	0.8911961077790077
110	2.631578947368421	0.5157894736842106	-2.0	0.8897405585329776
111	2.631578947368421	0.5473684210526317	-2.0	0.892466855993591
112	2.631578947368421	0.5789473684210527	-2.0	0.8907036006574857
113	2.631578947368421	0.6105263157894738	-2.0	0.8935902846187653
114	2.631578947368421	0.6421052631578948	-2.0	0.8915217398270052
115	2.631578947368421	0.6736842105263159	-2.0	0.8945567722505011
116	2.631578947368421	0.705263157894737	-2.0	0.8921806334428792
117	2.631578947368421	0.736842105263158	-2.0	0.8953563602536537
118	2.631578947368421	0.7684210526315791	-2.0	0.8926644772933442
119	2.631578947368421	0.8	-2.0	0.8959840306688576
120	3.1578947368421053	0.2	-2.0	0.8858315603842281
121	3.1578947368421053	0.23157894736842108	-2.0	0.8884113702442054
122	3.1578947368421053	0.26315789473684215	-2.0	0.8881755261953515
123	3.1578947368421053	0.2947368421052632	-2.0	0.8910380641120388
124	3.1578947368421053	0.3263157894736842	-2.0	0.8903640990359959
125	3.1578947368421053	0.3578947368421053	-2.0	0.8934892274710174
126	3.1578947368421053	0.38947368421052636	-2.0	0.8923701092372079
127	3.1578947368421053	0.42105263157894746	-2.0	0.895734819145783
128	3.1578947368421053	0.4526315789473685	-2.0	0.8941668071020357
129	3.1578947368421053	0.48421052631578954	-2.0	0.8977451537985747
130	3.1578947368421053	0.5157894736842106	-2.0	0.8957292892731855
131	3.1578947368421053	0.5473684210526317	-2.0	0.8994912937335033
132	3.1578947368421053	0.5789473684210527	-2.0	0.8970328539819489
133	3.1578947368421053	0.6105263157894738	-2.0	0.9009542718712701
134	3.1578947368421053	0.6421052631578948	-2.0	0.8980551882872722
135	3.1578947368421053	0.6736842105263159	-2.0	0.9021077930606003
136	3.1578947368421053	0.705263157894737	-2.0	0.8987752396975865
137	3.1578947368421053	0.736842105263158	-2.0	0.9029382130372693
138	3.1578947368421053	0.7684210526315791	-2.0	0.8991678500189917
139	3.1578947368421053	0.8	-2.0	0.9034347135847175
140	3.6842105263157894	0.2	-2.0	0.8888728618704491
141	3.6842105263157894	0.23157894736842108	-2.0	0.8924407579571939
142	3.6842105263157894	0.26315789473684215	-2.0	0.8921397102302183
143	3.6842105263157894	0.2947368421052632	-2.0	0.8960511454802433
144	3.6842105263157894	0.3263157894736842	-2.0	0.895132034364642
145	3.6842105263157894	0.3578947368421053	-2.0	0.8993511637112069
146	3.6842105263157894	0.38947368421052636	-2.0	0.8978011970112334
147	3.6842105263157894	0.42105263157894746	-2.0	0.9022817630802926
148	3.6842105263157894	0.4526315789473685	-2.0	0.9000988942802672
149	3.6842105263157894	0.48421052631578954	-2.0	0.9047886656205637
150	3.6842105263157894	0.5157894736842106	-2.0	0.9019788679280072
151	3.6842105263157894	0.5473684210526317	-2.0	0.9068240595903296
152	3.6842105263157894	0.5789473684210527	-2.0	0.9033985356684946
153	3.6842105263157894	0.6105263157894738	-2.0	0.9083478588219596
154	3.6842105263157894	0.6421052631578948	-2.0	0.9043176029812579
155	3.6842105263157894	0.6736842105263159	-2.0	0.90932034020567
156	3.6842105263157894	0.705263157894737	-2.0	0.9046996784594311
157	3.6842105263157894	0.736842105263158	-2.0	0.9097147120026432
158	3.6842105263157894	0.7684210526315791	-2.0	0.9045076762205584
159	3.6842105263157894	0.8	-2.0	0.9095131522294817
160	4.2105263157894735	0.2	-2.0	0.8922430260167796
161	4.2105263157894735	0.23157894736842108	-2.0	0.8969353558456836
162	4.2105263157894735	0.26315789473684215	-2.0	0.8964564086317972
163	4.2105263157894735	0.2947368421052632	-2.0	0.9015515264624591
164	4.2105263157894735	0.3263157894736842	-2.0	0.9002214366297865
165	4.2105263157894735	0.3578947368421053	-2.0	0.9056333352942008
166	4.2105263157894735	0.38947368421052636	-2.0	0.9034375400301526
167	4.2105263157894735	0.42105263157894746	-2.0	0.9090832593389145
168	4.2105263157894735	0.4526315789473685	-2.0	0.9060256498754539
169	4.2105263157894735	0.48421052631578954	-2.0	0.9118161267221002
170	4.2105263157894735	0.5157894736842106	-2.0	0.9079041104157857
171	4.2105263157894735	0.5473684210526317	-2.0	0.9137479151707616
172	4.2105263157894735	0.5789473684210527	-2.0	0.9089988374574317
173	4.2105263157894735	0.6105263157894738	-2.0	0.9148045364080932
174	4.2105263157894735	0.6421052631578948	-2.0	0.9092430452034664
175	4.2105263157894735	0.6736842105263159	-2.0	0.9149243272842942
176	4.2105263157894735	0.705263157894737	-2.0	0.9085795964076221
177	4.2105263157894735	0.736842105263158	-2.0	0.914068110207131
178	4.2105263157894735	0.7684210526315791	-2.0	0.9069590441051062
179	4.2105263157894735	0.8	-2.0	0.9122130816527481
180	4.7368421052631575	0.2	-2.0	0.8958633166505398
181	4.7368421052631575	0.23157894736842108	-2.0	0.901799785972549
182	4.7368421052631575	0.26315789473684215	-2.0	0.901001370415179
183	4.7368421052631575	0.2947368421052632	-2.0	0.9073535702710743
184	4.7368421052631575	0.3263157894736842	-2.0	0.905400019397862
185	4.7368421052631575	0.3578947368421053	-2.0	0.9120298521304109
186	4.7368421052631575	0.38947368421052636	-2.0	0.9089149267293769
187	4.7368421052631575	0.42105263157894746	-2.0	0.9156771849497135
188	4.7368421052631575	0.4526315789473685	-2.0	0.9114033078311161
189	4.7368421052631575	0.48421052631578954	-2.0	0.9181460689883634
190	4.7368421052631575	0.5157894736842106	-2.0	0.9127305472903414
191	4.7368421052631575	0.5473684210526317	-2.0	0.9193039608717151
192	4.7368421052631575	0.5789473684210527	-2.0	0.9127770064025997
193	4.7368421052631575	0.6105263157894738	-2.0	0.9190403398649494
194	4.7368421052631575	0.6421052631578948	-2.0	0.911442778946503
195	4.7368421052631575	0.6736842105263159	-2.0	0.9172707100046112
196	4.7368421052631575	0.705263157894737	-2.0	0.9086550078770504
197	4.7368421052631575	0.736842105263158	-2.0	0.9139477995550016
198	4.7368421052631575	0.7684210526315791	-2.0	0.9043649558239563
199	4.7368421052631575	0.8	-2.0	0.9090652722677969
200	5.263157894736842	0.2	-2.0	0.8996502576368169
201	5.263157894736842	0.23157894736842108	-2.0	0.9069152277958502
202	5.263157894736842	0.26315789473684215	-2.0	0.905593118037166
203	5.263157894736842	0.2947368421052632	-2.0	0.9132324496161833
204	5.263157894736842	0.3263157894736842	-2.0	0.9103814857297367
205	5.263157894736842	0.3578947368421053	-2.0	0.9181657880473791
206	5.263157894736842	0.38947368421052636	-2.0	0.91377606915981
207	5.263157894736842	0.42105263157894746	-2.0	0.9214696267192699
208	5.263157894736842	0.4526315789473685	-2.0	0.9155519191210832
209	5.263157894736842	0.48421052631578954	-2.0	0.9229175407586697
210	5.263157894736842	0.5157894736842106	-2.0	0.9154977173906644
211	5.263157894736842	0.5473684210526317	-2.0	0.9223174611138487
212	5.263157894736842	0.5789473684210527	-2.0	0.9134472820837426
213	5.263157894736842	0.6105263157894738	-2.0	0.9195252149688086
214	5.263157894736842	0.6421052631578948	-2.0	0.909282262667244
215	5.263157894736842	0.6736842105263159	-2.0	0.9144594007216724
216	5.263157894736842	0.705263157894737	-2.0	0.9029431073359766
217	5.263157894736842	0.736842105263158	-2.0	0.9071082173477455
218	5.263157894736842	0.7684210526315791	-2.0	0.8944347090537427
219	5.263157894736842	0.8	-2.0	0.8975416742519734
220	5.789473684210526	0.2	-2.0	0.9034961496640419
221	5.789473684210526	0.23157894736842108	-2.0	0.9121384905343385
222	5.789473684210526	0.26315789473684215	-2.0	0.910039434028178
223	5.789473684210526	0.2947368421052632	-2.0	0.9189146887715022
224	5.789473684210526	0.3263157894736842	-2.0	0.914819709946544
225	5.789473684210526	0.3578947368421053	-2.0	0.9235719333489122
226	5.789473684210526	0.38947368421052636	-2.0	0.9174724907083547
227	5.789473684210526	0.42105263157894746	-2.0	0.9257472073292123
228	5.789473684210526	0.4526315789473685	-2.0	0.9176603865914746
229	5.789473684210526	0.48421052631578954	-2.0	0.9251263383058668
230	5.789473684210526	0.5157894736842106	-2.0	0.9151036125877098
231	5.789473684210526	0.5473684210526317	-2.0	0.9214643914115265
232	5.789473684210526	0.5789473684210527	-2.0	0.9096081214673304
233	5.789473684210526	0.6105263157894738	-2.0	0.9146359719241468
234	5.789473684210526	0.6421052631578948	-2.0	0.901094333325809
235	5.789473684210526	0.6736842105263159	-2.0	0.9046335316051543
236	5.789473684210526	0.705263157894737	-2.0	0.8896048640030796
237	5.789473684210526	0.736842105263158	-2.0	0.8915874455486429
238	5.789473684210526	0.7684210526315791	-2.0	0.8753100713205575
239	5.789473684210526	0.8	-2.0	0.8757606829603827
240	6.315789473684211	0.2	-2.0	0.9072829056469617
241	6.315789473684211	0.23157894736842108	-2.0	0.9172849186977787
242	6.315789473684211	0.26315789473684215	-2.0	0.914103554718503
243	6.315789473684211	0.2947368421052632	-2.0	0.9240656750979053
244	6.315789473684211	0.3263157894736842	-2.0	0.9183114529496774
245	6.315789473684211	0.3578947368421053	-2.0	0.9277056564845244
246	6.315789473684211	0.38947368421052636	-2.0	0.9193768456248287
247	6.315789473684211	0.42105263157894746	-2.0	0.9277087369262725
248	6.315789473684211	0.4526315789473685	-2.0	0.9168504691082481
249	6.315789473684211	0.48421052631578954	-2.0	0.9236914416797256
250	6.315789473684211	0.5157894736842106	-2.0	0.9104149158621699
251	6.315789473684211	0.5473684210526317	-2.0	0.9154360851710134
252	6.315789473684211	0.5789473684210527	-2.0	0.8999429487455523
253	6.315789473684211	0.6105263157894738	-2.0	0.9029388805173977
254	6.315789473684211	0.6421052631578948	-2.0	0.8855220623985482
255	6.315789473684211	0.6736842105263159	-2.0	0.8864224391077966
256	6.315789473684211	0.705263157894737	-2.0	0.867456685785002
257	6.315789473684211	0.736842105263158	-2.0	0.8663234288079946
258	6.315789473684211	0.7684210526315791	-2.0	0.8462398563385416
259	6.315789473684211	0.8	-2.0	0.8432542898400758
260	6.842105263157895	0.2	-2.0	0.9108724889346013
261	6.842105263157895	0.23157894736842108	-2.0	0.922161880880079
262	6.842105263157895	0.26315789473684215	-2.0	0.9175228623910997
263	6.842105263157895	0.2947368421052632	-2.0	0.9283084246498648
264	6.842105263157895	0.3263157894736842	-2.0	0.920406729042296
265	6.842105263157895	0.3578947368421053	-2.0	0.9299681375817545
266	6.842105263157895	0.38947368421052636	-2.0	0.9188208764597715
267	6.842105263157895	0.42105263157894746	-2.0	0.9265223523110524
268	6.842105263157895	0.4526315789473685	-2.0	0.9122419542634488
269	6.842105263157895	0.48421052631578954	-2.0	0.9176002917188375
270	6.842105263157895	0.5157894736842106	-2.0	0.9004328819829582
271	6.842105263157895	0.5473684210526317	-2.0	0.9031660503414125
272	6.842105263157895	0.5789473684210527	-2.0	0.883502636464369
273	6.842105263157895	0.6105263157894738	-2.0	0.8835410537829305
274	6.842105263157895	0.6421052631578948	-2.0	0.8619136938534843
275	6.842105263157895	0.6736842105263159	-2.0	0.8593905850687046
276	6.842105263157895	0.705263157894737	-2.0	0.8364366107697672
277	6.842105263157895	0.736842105263158	-2.0	0.8316438452230858
278	6.842105263157895	0.7684210526315791	-2.0	0.8080271140326011
279	6.842105263157895	0.8	-2.0	0.8013663480711618
280	7.368421052631579	0.2	-2.0	0.9141269047237878
281	7.368421052631579	0.23157894736842108	-2.0	0.926530146508436
282	7.368421052631579	0.26315789473684215	-2.0	0.9200060300677921
283	7.368421052631579	0.2947368421052632	-2.0	0.9312357964579601
284	7.368421052631579	0.3263157894736842	-2.0	0.9206326319425203
285	7.368421052631579	0.3578947368421053	-2.0	0.9297430654965549
286	7.368421052631579	0.38947368421052636	-2.0	0.9151475090212464
287	7.368421052631579	0.42105263157894746	-2.0	0.9214077066924713
288	7.368421052631579	0.4526315789473685	-2.0	0.9030792141210373
289	7.368421052631579	0.48421052631578954	-2.0	0.906053955126779
290	7.368421052631579	0.5157894736842106	-2.0	0.8844790940274799
291	7.368421052631579	0.5473684210526317	-2.0	0.8840700502330563
292	7.368421052631579	0.5789473684210527	-2.0	0.8599564732289919
293	7.368421052631579	0.6105263157894738	-2.0	0.8563767078859479
294	7.368421052631579	0.6421052631578948	-2.0	0.8305949814999045
295	7.368421052631579	0.6736842105263159	-2.0	0.8242930100473531
296	7.368421052631579	0.705263157894737	-2.0	0.7977742828000508
297	7.368421052631579	0.736842105263158	-2.0	0.7893245108384768
298	7.368421052631579	0.7684210526315791	-2.0	0.7629448039884712
299	7.368421052631579	0.8	-2.0	0.7529505390408381
300	7.894736842105263	0.2	-2.0	0.9168743142909904
301	7.894736842105263	0.23157894736842108	-2.0	0.9301444709448439
302	7.894736842105263	0.26315789473684215	-2.0	0.9212466492454542
303	7.894736842105263	0.2947368421052632	-2.0	0.9324137781266981
304	7.894736842105263	0.3263157894736842	-2.0	0.9185182666201039
305	7.894736842105263	0.3578947368421053	-2.0	0.9264474239336541
306	7.894736842105263	0.38947368421052636	-2.0	0.9077807658477094
307	7.894736842105263	0.42105263157894746	-2.0	0.9117457448905403
308	7.894736842105263	0.4526315789473685	-2.0	0.8888498281831563
309	7.894736842105263	0.48421052631578954	-2.0	0.8886267008593438
310	7.894736842105263	0.5157894736842106	-2.0	0.8623751510425577
311	7.894736842105263	0.5473684210526317	-2.0	0.8582259584016281
312	7.894736842105263	0.5789473684210527	-2.0	0.8297614113046101
313	7.894736842105263	0.6105263157894738	-2.0	0.8223188824228811
314	7.894736842105263	0.6421052631578948	-2.0	0.7928862232733621
315	7.894736842105263	0.6736842105263159	-2.0	0.7829563954987124
316	7.894736842105263	0.705263157894737	-2.0	0.7537317267727296
317	7.894736842105263	0.736842105263158	-2.0	0.7421315053095974
318	7.894736842105263	0.7684210526315791	-2.0	0.7140597636599326
319	7.894736842105263	0.8	-2.0	0.7014761866126168
320	8.421052631578947	0.2	-2.0	0.9189431816365271
321	8.421052631578947	0.23157894736842108	-2.0	0.9327354245036368
322	8.421052631578947	0.26315789473684215	-2.0	0.9209341610353508
323	8.421052631578947	0.2947368421052632	-2.0	0.9314302090805019
324	8.421052631578947	0.3263157894736842	-2.0	0.9136368403919457
325	8.421052631578947	0.3578947368421053	-2.0	0.9195894402250397
326	8.421052631578947	0.38947368421052636	-2.0	0.8963057281298024
327	8.421052631578947	0.42105263157894746	-2.0	0.8971767867728491
328	8.421052631578947	0.4526315789473685	-2.0	0.8693962435608162
329	8.421052631578947	0.48421052631578954	-2.0	0.865386217428252
330	8.421052631578947	0.5157894736842106	-2.0	0.8345259004832516
331	8.421052631578947	0.5473684210526317	-2.0	0.8264253926492748
332	8.421052631578947	0.5789473684210527	-2.0	0.7941143686127945
333	8.421052631578947	0.6105263157894738	-2.0	0.7830065346374905
334	8.421052631578947	0.6421052631578948	-2.0	0.7508200694123798
335	8.421052631578947	0.6736842105263159	-2.0	0.737848536150212
336	8.421052631578947	0.705263157894737	-2.0	0.7070009360001122
337	8.421052631578947	0.736842105263158	-2.0	0.6930404596616384
338	8.421052631578947	0.7684210526315791	-2.0	0.6643791873440555
339	8.421052631578947	0.8	-2.0	0.6500390152490018
340	8.947368421052632	0.2	-2.0	0.9201615600389388
341	8.947368421052632	0.23157894736842108	-2.0	0.9340355413163476
342	8.947368421052632	0.26315789473684215	-2.0	0.9187667429146034
343	8.947368421052632	0.2947368421052632	-2.0	0.9279038820996397
344	8.947368421052632	0.3263157894736842	-2.0	0.9056326821703398
345	8.947368421052632	0.3578947368421053	-2.0	0.9088289302770477
346	8.947368421052632	0.38947368421052636	-2.0	0.8805281147501509
347	8.947368421052632	0.42105263157894746	-2.0	0.877670313161212
348	8.947368421052632	0.4526315789473685	-2.0	0.8449749473519872
349	8.947368421052632	0.48421052631578954	-2.0	0.8369118489266483
350	8.947368421052632	0.5157894736842106	-2.0	0.8018795553734921
351	8.947368421052632	0.5473684210526317	-2.0	0.7900253312278425
352	8.947368421052632	0.5789473684210527	-2.0	0.754720916136144
353	8.947368421052632	0.6105263157894738	-2.0	0.740572886791412
354	8.947368421052632	0.6421052631578948	-2.0	0.7066728729105689
355	8.947368421052632	0.6736842105263159	-2.0	0.6914542341744148
356	8.947368421052632	0.705263157894737	-2.0	0.6600467060908588
357	8.947368421052632	0.736842105263158	-2.0	0.6445433951140666
358	8.947368421052632	0.7684210526315791	-2.0	0.6161966135025019
359	8.947368421052632	0.8	-2.0	0.6008008170545343
360	9.473684210526315	0.2	-2.0	0.9203509941532044
361	9.473684210526315	0.23157894736842108	-2.0	0.9337835834152197
362	9.473684210526315	0.26315789473684215	-2.0	0.91448445539948
363	9.473684210526315	0.2947368421052632	-2.0	0.9215270663533609
364	9.473684210526315	0.3263157894736842	-2.0	0.8942858227015017
365	9.473684210526315	0.3578947368421053	-2.0	0.8940266132896956
366	9.473684210526315	0.38947368421052636	-2.0	0.860522493163326
367	9.473684210526315	0.42105263157894746	-2.0	0.8535557790106075
368	9.473684210526315	0.4526315789473685	-2.0	0.8162373215357709
369	9.473684210526315	0.48421052631578954	-2.0	0.8042262992099406
370	9.473684210526315	0.5157894736842106	-2.0	0.765784569731611
371	9.473684210526315	0.5473684210526317	-2.0	0.7507256285197202
372	9.473684210526315	0.5789473684210527	-2.0	0.7134524433751939
373	9.473684210526315	0.6105263157894738	-2.0	0.6970233317963562
374	9.473684210526315	0.6421052631578948	-2.0	0.6624707339916543
375	9.473684210526315	0.6736842105263159	-2.0	0.6458063769344216
376	9.473684210526315	0.705263157894737	-2.0	0.6146980359705133
377	9.473684210526315	0.736842105263158	-2.0	0.5983142948060691
378	9.473684210526315	0.7684210526315791	-2.0	0.5709064607811645
379	9.473684210526315	0.8	-2.0	0.5549242967368094
380	10.0	0.2	-2.0	0.9193326251509447
381	10.0	0.23157894736842108	-2.0	0.9317389741142068
382	10.0	0.26315789473684215	-2.0	0.9078606972380442
383	10.0	0.2947368421052632	-2.0	0.9120890747253642
384	10.0	0.3263157894736842	-2.0	0.8795218969433171
385	10.0	0.3578947368421053	-2.0	0.8752687481145203
386	10.0	0.38947368421052636	-2.0	0.8366437908006011
387	10.0	0.42105263157894746	-2.0	0.8254966065177171
388	10.0	0.4526315789473685	-2.0	0.784157759934863
389	10.0	0.48421052631578954	-2.0	0.7686266061794806
390	10.0	0.5157894736842106	-2.0	0.7277407943057269
391	10.0	0.5473684210526317	-2.0	0.710214340650985
392	10.0	0.5789473684210527	-2.0	0.6720093666206621
393	10.0	0.6105263157894738	-2.0	0.6541121003516717
394	10.0	0.6421052631578948	-2.0	0.6197284467957253
395	10.0	0.6736842105263159	-2.0	0.6022659650400722
396	10.0	0.705263157894737	-2.0	0.5720508155717884
397	10.0	0.736842105263158	-2.0	0.555224521639452
398	10.0	0.7684210526315791	-2.0	0.5291326110127131
399	10.0	0.8	-2.0	0.512818735629598
400	0.0	0.2	-1.7894736842105263	0.8770141644295758
401	0.0	0.23157894736842108	-1.7894736842105263	0.8767534327136224
402	0.0	0.26315789473684215	-1.7894736842105263	0.8764555125049309
403	0.0	0.2947368421052632	-1.7894736842105263	0.876216928291689
404	0.0	0.3263157894736842	-1.7894736842105263	0.8759296211840579
405	0.0	0.3578947368421053	-1.7894736842105263	0.8757158247253048
406	0.0	0.38947368421052636	-1.7894736842105263	0.8754397271830885
407	0.0	0.42105263157894746	-1.7894736842105263	0.8752530060058417
408	0.0	0.4526315789473685	-1.7894736842105263	0.8749877821272999
409	0.0	0.48421052631578954	-1.7894736842105263	0.8748306332813189
410	0.0	0.5157894736842106	-1.7894736842105263	0.874577188801332
411	0.0	0.5473684210526317	-1.7894736842105263	0.8744524859281341
412	0.0	0.5789473684210527	-1.7894736842105263	0.874209272960887
413	0.0	0.6105263157894738	-1.7894736842105263	0.8741204716939517
414	0.0	0.6421052631578948	-1.7894736842105263	0.8738853535677992
415	0.0	0.6736842105263159	-1.7894736842105263	0.8738371434271047
416	0.0	0.705263157894737	-1.7894736842105263	0.8736056012234212
417	0.0	0.736842105263158	-1.7894736842105263	0.8736050748329938
418	0.0	0.7684210526315791	-1.7894736842105263	0.8733680379899702
419	0.0	0.8	-1.7894736842105263	0.8734274838972349
420	0.5263157894736842	0.2	-1.7894736842105263	0.8771593244735565
421	0.5263157894736842	0.23157894736842108	-1.7894736842105263	0.8770154891375799
422	0.5263157894736842	0.26315789473684215	-1.7894736842105263	0.8766788884373724
423	0.5263157894736842	0.2947368421052632	-1.7894736842105263	0.8765770855205458
424	0.5263157894736842	0.3263157894736842	-1.7894736842105263	0.8762285434945981
425	0.5263157894736842	0.3578947368421053	-1.7894736842105263	0.876170944398462
426	0.5263157894736842	0.38947368421052636	-1.7894736842105263	0.8758103713085976
427	0.5263157894736842	0.42105263157894746	-1.7894736842105263	0.8757992939998334
428	0.5263157894736842	0.4526315789473685	-1.7894736842105263	0.8754265954051106
429	0.5263157894736842	0.48421052631578954	-1.7894736842105263	0.875464202398422
