,fid,tf,y0,t1,y1
0,0.8114402458129452,0.1,1.9999999999921234,0.060146209070895754,-1.9999999289981856
1,0.8126488443631389,0.11891891891891893,1.9999999999992606,0.07158479306660925,-1.9999963904370206
2,0.8140625364431423,0.13783783783783785,1.9999999999950324,0.08308508566368056,-1.999999874569905
3,0.815679454416112,0.15675675675675677,1.9999999999776465,0.09461595195532588,-1.999999871890419
4,0.8174974334277284,0.17567567567567566,1.9999989738566026,0.1061961695137854,-1.9999999999947966
5,0.819513997468842,0.1945945945945946,1.9999995132367918,0.11783027646079797,-1.9999999999950357
6,0.8217263296550693,0.2135135135135135,1.9999999999779974,0.12952321747332565,-1.9999999527072867
7,0.8241312676459114,0.23243243243243242,1.9999996510184823,0.1412844500650381,-1.9999999999995752
8,0.8267252966485757,0.25135135135135134,1.9999999999880702,0.1531137106642339,-1.9999994482969405
9,0.8295045189801934,0.2702702702702703,1.9999999999917517,0.16502290068507172,-1.9999999532300856
10,0.8324646425823634,0.2891891891891892,1.9999999999937377,0.17701194393264527,-1.9999999451216899
11,0.8356009683322531,0.30810810810810807,1.9999999999929396,0.1890885715976345,-1.9999998769748932
12,0.8389083694990344,0.327027027027027,1.9999999999986606,0.2012562919964012,-1.9999998344151522
13,0.8423812766172368,0.3459459459459459,1.9999999999947335,0.21352247780264627,-1.9999999989271675
14,0.846013658175036,0.3648648648648648,1.9999999999924354,0.22588871233836352,-1.9999998510029289
15,0.8497990133116373,0.38378378378378375,1.999999999993112,0.23836257594680269,-1.9999999927760013
16,0.8537303487809637,0.4027027027027027,1.9999999999983393,0.25094645499703744,-1.9999999966662614
17,0.8578001735260287,0.42162162162162153,1.9999999999993494,0.26364473530297877,-1.9999999386736242
18,0.8620004868826235,0.4405405405405405,1.9999999999883162,0.2764626362374081,-1.999999991743671
19,0.8663227678795232,0.45945945945945943,1.9999999999987819,0.28940271982747084,-1.999999995830053
20,0.870757972443571,0.4783783783783784,1.9999999999930094,0.3024686567105228,-1.9999999409810443
21,0.8752965313071174,0.4972972972972972,1.999999999995386,0.31566443943134453,-1.999999993927877
22,0.8799283471284793,0.5162162162162162,1.9999999999990914,0.3289922421174671,-1.9999999990119735
23,0.884642794425658,0.5351351351351351,1.9999999999947644,0.34245133232554714,-1.9999990385728228
24,0.8894287584239828,0.554054054054054,1.9999999999989961,0.3560538402681658,-1.999999211843931
25,0.8942746020498026,0.5729729729729729,1.9999999999923612,0.3697957192266656,-1.999999997718948
26,0.8991681933685718,0.5918918918918918,1.9999999999883078,0.3836764604343935,-1.999999899210675
27,0.9035129269921801,0.6108108108108107,1.9999999999945814,0.3883267452593994,-1.9999999999945406
28,0.9090478663969956,0.6297297297297296,1.9999999479456756,0.41186955122917096,-1.999999999998167
29,0.9140074901020083,0.6486486486486486,1.9999999999942044,0.42618194314412716,-1.999999979152713
30,0.9189620121236622,0.6675675675675675,1.9999999999928084,0.4406397861784411,-1.9999998731917585
31,0.9233674085322519,0.6864864864864864,1.999999999993303,0.44666468668584786,-1.9999998827864036
32,0.928625767989194,0.7054054054054053,1.999999999995592,0.4651525221893282,-1.9999999999738018
33,0.9331432735380486,0.7243243243243243,1.999999999986574,0.47665643737954116,-1.9999999985918178
34,0.937691135143564,0.7432432432432431,1.9999999999981162,0.5097100042148401,-1.9999999999030345
35,0.9425419961348432,0.762162162162162,1.9999999999920264,0.5062712819080337,-1.9999999772457473
36,0.9472937769597294,0.781081081081081,1.9999999999907812,0.5227101733260383,-1.9999999770034222
37,0.9521703717778228,0.7999999999999999,1.9999999999952576,0.5422255967995759,-1.999999999889235
38,0.9562180664393644,0.8189189189189188,1.9999999999909155,0.5687305144672105,-1.9999999999744038
39,0.9603084642927613,0.8378378378378377,1.999999999997763,0.5855324807596125,-1.9999999999943623
40,0.9649630832481242,0.8567567567567567,1.9999999999937406,0.5953117625061509,-1.9999999999940943
41,0.9688329081701028,0.8756756756756755,1.9999999999976141,0.6123813680377256,-1.9999999999963598
42,0.9726495294896208,0.8945945945945944,1.999999999995768,0.6268355258719914,-1.9999999999979023
43,0.9762063960987348,0.9135135135135134,1.9999999999994462,0.6426319369493145,-1.9999999999814586
44,0.9793981586120464,0.9324324324324323,1.999999999989847,0.6618240571490487,-1.9999999999981166
45,0.9825230230591772,0.9513513513513512,1.9999999999974656,0.6780909352754846,-1.9999999999896858
46,0.9854831119536198,0.9702702702702701,1.9999999999947093,0.6932933511755945,-1.9999984007127423
47,0.9881676963506238,0.9891891891891891,1.9999999997151048,0.7076294276975933,-1.9999991423421821
48,0.9904853624631894,1.008108108108108,1.9999999999942346,0.7265923073309588,-1.999997663970799
49,0.9926311596092543,1.027027027027027,1.9999999999985054,0.7413679409794742,-1.9999998925421056
50,0.9944124126153173,1.045945945945946,1.999999999991967,0.7601442932138451,-1.9999999903507069
51,0.9959408860108042,1.0648648648648649,1.999999999995106,0.7771740537997834,-1.9999997971651275
52,0.9971959537490456,1.0837837837837836,1.9999999999905738,0.7933183700274151,-1.9999990422414449
53,0.9981178308798634,1.1027027027027028,1.9999999999858626,0.8105602436149973,-1.9999998388933162
54,0.9987135501165989,1.1216216216216215,1.9999999998779614,0.828466251177415,-1.9994587063458058
55,0.999017782300021,1.1405405405405404,1.9999999976948304,0.8451287322024217,-1.9999999468640774
56,0.9990490865624343,1.1594594594594594,1.953556127864937,0.8674756415213268,-1.9997147767974557
57,0.999057159886038,1.1783783783783783,1.8845003059913128,0.8930018193881465,-1.9999588637759291
