,tf,fid,A1,A2,B1,B2,nuk0,nuk1
0,0.1,0.8087245814880001,2.098140123658022,30.544057109867236,-155.14525062092073,-199.99625311849616,-0.15403338641191566,-0.08280107504899281
1,0.1191919191919192,0.8088189369923806,-54.617735769803545,-199.99541862288353,178.5671682644651,-197.63502340992517,0.3362124733915448,0.4348420017687957
2,0.1383838383838384,0.808957875688152,-68.54525619253727,72.80100177979372,199.99957111804846,176.03204606590126,0.3487062038816995,-0.2696264918059631
3,0.1575757575757576,0.8090900939173704,-83.98729037872647,-3.0826993638094127,199.9999121086078,-188.03993526831178,0.2748398752086262,0.46325567315563754
4,0.17676767676767677,0.8092989253941695,-80.93561846999297,199.99990152621086,194.06297187717539,30.252145938393824,0.23705506734121562,-0.2895630006687442
5,0.19595959595959594,0.8095773177749634,58.924191103800666,-199.99984138899868,178.77951173255587,60.979345907333226,0.44427433189708876,-0.4826298751862752
6,0.21515151515151515,0.8095357906816305,199.99948268985437,-13.384715015474212,-0.4392881915050134,0.21574577210530288,0.4296485811095343,0.3830953478024869
7,0.23434343434343433,0.8101221399758979,-198.93922015134785,199.99978033465618,-29.679352218672012,-81.51300382351172,-0.14160335933472123,-0.11164078592640547
8,0.2535353535353535,0.8106467168614312,-79.34174718738322,9.008172555378778,-199.7532677645131,199.99998153289943,-0.4118925276214026,-0.3122337525447949
9,0.2727272727272727,0.8104189650460801,0.371068591511478,199.99991063090505,-52.993937960253774,101.00784950682007,-0.0721562646666063,-0.21899964924577298
10,0.2919191919191919,0.8110926707347871,-199.99993784665776,28.371556954613848,44.09575985452943,-47.55603279021142,0.04312011726769649,0.3233409284001133
11,0.3111111111111111,0.8125054669296596,-199.99992325374,199.99311145575678,-145.25164386650653,189.6248682984923,-0.11012929237144298,-0.25938237411764864
12,0.3303030303030303,0.812231721333057,-199.9999821126092,-58.68174840469575,112.28467436646524,5.43119334370726,-0.06896064724534179,0.10047142185146951
13,0.3494949494949495,0.8131956167928381,199.70686559259536,77.6897183676437,50.84330120406288,199.99988975043865,0.43238519158003674,-0.3161539638425498
14,0.3686868686868686,0.8126356463559744,-3.92578166923038,198.47543982592262,199.9992002610276,7.199258444689917,-0.00502170095004395,-0.24996823851776362
15,0.3878787878787878,0.8145670800669945,-199.98956994989217,-132.22729039756862,150.9958220778048,-199.99901631690847,0.01710425734365628,0.13364061974532104
16,0.407070707070707,0.8169871496416135,-199.98337613026223,-47.87545681494696,63.91527199460507,199.99998734039383,0.07849795869828469,-0.34178085783815604
17,0.42626262626262623,0.8169501652024037,-12.812144119269938,-112.12881779501112,-199.99995954670334,57.14446648838678,-0.4432321661464721,-0.4245078102595763
18,0.44545454545454544,0.8176145306625393,-9.122846883840005,107.26099758008229,184.5326428800608,199.9997915758486,0.21174012614824844,-0.19918579492210875
19,0.46464646464646464,0.8183322597724759,199.99999391053032,-185.16157020218327,199.9884519118942,-162.00120245910483,0.4703397050941439,-0.06196085443286303
20,0.48383838383838385,0.819697617466925,161.39990764169943,-3.4689227150651307,199.99995596098657,197.42190892133644,0.33233401967532905,0.20037459732539842
