,tf,fid,A1,A2,A3,B1,B2,B3,nuk0,nuk1,nuk2
0,0.1,0.7628340932817547,186.3721198108135,-15.19944220822681,199.99993051669338,-169.78723752693062,199.98260727129258,-159.84203893767432,0.4278120947000511,0.12350856699828461,-0.11152567977774441
1,0.1393939393939394,0.763019286883377,-199.99659685457365,20.579800850215335,61.878083824808606,199.99935347006786,97.82314024273553,-88.83951513700885,0.07294782642728748,-0.18993012684182264,-0.11553755649500919
2,0.17878787878787877,0.7634038554405511,109.51486041586026,-199.98588823224713,-199.53043867974054,199.97789883179453,199.99342101345496,-121.89940781320668,0.18354914089511654,-0.4528807651403217,0.4051292647020126
3,0.21818181818181817,0.7636728604893652,199.999813306759,5.254884666604915,-4.130684856900731,199.99954519377323,31.905887178262773,-14.23316277972119,0.3280177366464446,0.4120466659949311,0.24249192995425728
4,0.25757575757575757,0.7641656908355439,199.9981442112078,-199.9910937318451,52.23614432387086,199.99967190596865,53.15507797875846,2.92542941651458,0.4796663269283876,0.09327252569789202,0.09371461323764962
5,0.296969696969697,0.7652066231549216,-199.9953608699791,-199.8743836766047,13.462364732671196,-111.59877601295997,-199.9992972983286,1.3078852736057838,-0.31156223016808415,-0.016045345262616695,0.4107759251100126
6,0.3363636363636363,0.766599882190892,198.01301965912467,103.97148977294043,-130.97282872262537,199.99998326548425,-199.99631703075872,-199.99941142484693,0.2443823482031957,0.10454516816232495,-0.34654983815640095
7,0.37575757575757573,0.7678026557133969,180.878175096745,-172.94880077712676,156.29840248333272,199.99996120469754,-5.534077923802268,110.72912026798423,0.24790650934741898,0.24569160571026216,0.1891183394071958
8,0.41515151515151516,0.7705032676629477,-184.71636918873062,173.36069637822985,-36.18311486318746,-199.9999980499336,-162.48987571343278,-70.70136937917141,-0.45887802319586746,-0.08249267788201897,0.345712172696908
9,0.4545454545454545,0.7762847959011789,84.3641320746964,-110.2090638208167,196.86760556682304,199.9993329923172,-199.99976052219247,199.99510824115504,0.2572761585057002,0.3970040720773912,-0.4847592327384781
