,tf,fid,A1,A2,B1,B2,nuk0,nuk1
0,0.1,0.8087453284007357,-199.98219281928525,-199.9831377477423,199.99546838346276,199.98889009315488,0.15541864081334478,-0.3776581574593397
1,0.1191919191919192,0.8088282869901497,199.97618734327816,199.98922630946063,199.97718895320202,-199.91917196520438,0.4244902574640905,0.3707525292229137
2,0.1383838383838384,0.8089660920715283,-199.99919092968534,-199.98446897407985,199.98230518319144,-199.9960458732813,-0.02107065622789306,0.002347411443877845
3,0.1575757575757576,0.8091581760501932,-199.99246574195348,199.97717298585638,-199.99072445508733,-199.9909436636514,-0.1911427903596209,-0.12394264292133517
4,0.17676767676767677,0.8093329805305465,199.99451607952525,199.99105464747217,199.9949509404878,199.9952573227414,0.40030705296157354,-0.2145857364730409
5,0.19595959595959594,0.8095454773559427,-199.97538122071157,199.9710500710151,-199.99758847272705,199.97504436703178,-0.11025771329336498,0.2299381051234105
6,0.21515151515151515,0.8097408413925518,-199.99457063219398,199.9802394165957,199.9955761640905,-199.9886949899532,0.2715519170630133,0.4120057385538016
7,0.23434343434343433,0.810135336975554,-199.99733054831896,-199.98689609762906,199.9764823350772,199.98022814842255,0.19780020427023537,0.0856269531016528
8,0.2535353535353535,0.8107044736355836,-199.99935327410745,199.96837216514214,-199.99160741599883,-199.95289248487032,-0.2768149462288372,-0.0828055784020687
9,0.2727272727272727,0.8108194779938949,-99.48402093621263,-199.99561131506562,-199.9999982168471,-199.9994253313273,-0.44015244556755406,-0.032279092062354686
10,0.2919191919191919,0.8112881158643215,-199.99739157215552,-199.99831504653037,199.98969236189527,-199.9944440667153,0.26394403319366433,0.015317325637439816
11,0.3111111111111111,0.8124404013157536,-199.99972478543674,199.99982470565988,-199.99991984198576,-199.99999908902805,-0.23033657911366778,-0.10537107721676198
12,0.3303030303030303,0.813519434002144,-95.74172277393713,-199.99904689418318,-199.9999729519482,199.9999612745425,-0.47677363116499905,-0.40114822753806645
13,0.3494949494949495,0.8137585203553577,-199.99998969996992,199.99923036773825,199.99997186036396,199.99995713349546,0.05356331621054611,0.24746283419342052
14,0.3686868686868686,0.8142527490847017,-199.99992452240335,199.99993633420837,199.99985406477714,199.99900184176258,0.1994093954992192,0.2558189013528084
15,0.3878787878787878,0.8149723655582021,-199.9997536237926,199.9993045460887,-143.31420879124173,-199.99931573274665,-0.16521813854370992,0.36419425381875403
16,0.407070707070707,0.8159226981860619,-199.99928610108117,-199.9986975875927,-160.7494821164634,-199.99999754367803,-0.18782339401395953,0.49820101708566655
17,0.42626262626262623,0.8176226949314485,-199.9998299356379,-199.99999796521632,199.99996432405067,-199.99999735210852,0.1743074875054036,0.009639504465196569
18,0.44545454545454544,0.8195760829344453,-199.99804794459308,-199.9996716528034,-199.99987514803038,-199.99993736063078,-0.36129034044497754,-0.018128200180276055
19,0.46464646464646464,0.817938065543202,199.9999971086159,199.9886094240078,199.99986024822059,-199.99938932284715,0.49885792700547804,0.46968409665749056
20,0.48383838383838385,0.8212735301683348,-199.9801040238467,-199.9999699082994,-199.99998262151894,-199.999874038929,-0.3977738552378569,0.4950722702311465
21,0.503030303030303,0.8206099454480783,-26.85566144433785,199.9997481678055,199.99995616552303,-199.99974366110484,0.2817667570125276,0.4462900402718981
22,0.5222222222222221,0.8330851291142468,-199.99621522041642,-199.99995138393345,-199.99845216435426,199.99996628998468,-0.3535129665477399,-0.4079216922562855
23,0.5414141414141413,0.8344362155384495,-199.99998886155765,69.79535865932965,199.99998323010195,199.99998518639148,-0.0019449467810586096,-0.35067692252722005
24,0.5606060606060606,0.8275124492912592,-84.19015611880232,199.99991193418427,199.9466056248658,-199.2026304409443,0.23656348469677135,-0.06079785085410472
25,0.5797979797979798,0.8380077341358259,-199.99988283442164,199.99740025618925,-12.124525295931132,199.9998522219197,-0.11676941510195848,-0.35582275679616737
26,0.598989898989899,0.8324242303950558,-199.99999123722372,-199.9999375010623,-78.81066380238003,-199.99962167414805,-0.2079466570828149,0.49348886840654116
27,0.6181818181818182,0.8376860460898949,-198.0918409521639,198.5015321689414,101.61508385671159,0.04139117073726617,-0.03641189845374082,-0.11433688770682215
28,0.6373737373737373,0.8359482777698511,11.30834866739507,199.1464970888463,159.88576540364716,5.760614621334376,0.31530295633639205,-0.27090277694652065
29,0.6565656565656565,0.8450064820128843,-199.98910152047537,198.08366095100655,137.4994452396955,4.861520432290388,0.11561910769030759,-0.2314496883182232
30,0.6757575757575757,0.8507545246329903,-199.99896761908704,145.81074176712656,199.1336679700691,72.1181072829207,0.14548833674612482,-0.3712571287982722
31,0.6949494949494949,0.8498653042583793,-190.41009193887982,-198.04517838745682,199.995555684944,-159.19484280385691,0.12599960574388835,-0.05571297813973475
32,0.7141414141414141,0.8343662826078857,-79.25541006831489,197.3717916417063,133.2335594798648,-3.468090968665836,0.28438035944772266,-0.05894679600596131
33,0.7333333333333333,0.8431022021058708,-162.40136226125702,191.22204528595321,5.3468835874885166,-196.36733835096325,0.08265242128414474,-0.18399672227208352
34,0.7525252525252525,0.860957385671623,-192.67949942342517,198.7069155233274,141.44550048610472,66.81250001595787,0.05079739938775474,0.2813682205302097
35,0.7717171717171717,0.8547814532328979,-18.31395122004804,198.66552665423083,-123.90366139037012,59.43553801352977,-0.44931437288300446,-0.24707271304820955
36,0.7909090909090909,0.8714110849810827,-199.46373586274026,38.253895211510326,182.35099080289368,0.7606819388833463,0.056999066990596314,-0.3944126947419698
37,0.81010101010101,0.8628291563262211,-75.6190438921013,199.99997309791564,163.77350588560063,-59.88975605311441,0.1697436090767822,0.3452716354084937
38,0.8292929292929292,0.8466762820673797,167.0385697802526,-102.80281515806163,6.623009724271304,-125.15003729675631,0.483127608435026,0.49050790500021735
39,0.8484848484848484,0.86958321901527,-145.25295352222076,-199.99999682909709,124.63317455914382,-1.155896815874711,0.08753543861520108,-0.015451933837946075
40,0.8676767676767676,0.8624830602898522,-146.4091543320789,199.99652575684289,24.018223500959476,91.29903273909642,-0.0018044672161595665,0.25492473395230997
41,0.8868686868686868,0.8916128704660643,-198.26140866381036,112.58956027119174,8.921617506164536,70.69306410222194,-0.1784044983328974,0.28119557653060645
42,0.906060606060606,0.8840035067569051,-121.59353479810417,11.877284749887814,144.205742967464,2.6402413402194784,0.03307315161111046,-0.4543223913699235
43,0.9252525252525252,0.845084842047501,5.61783294754423,173.0342478560192,-6.439445260164319,-0.8345931880432955,-0.4553003402589575,-0.1228001835746022
44,0.9444444444444443,0.8693235871786839,-72.46044249849413,-72.94560255839312,-72.1413864753702,-95.13174079789253,-0.31874918435888533,-0.013840837690814123
45,0.9636363636363635,0.8446008090016196,-77.98142641524532,-177.63905844495443,2.2374512983454875,7.9805874001982176,0.16392590672128382,0.050139100056647345
46,0.9828282828282827,0.8807268088650178,-66.77995823894182,141.1509027006229,110.99760574978642,118.20971747963634,0.19973736187622304,0.21722766917207892
47,1.002020202020202,0.8739817113531184,-19.057597749653066,-100.86020801314366,-132.99856508480423,112.14618801843531,-0.48041549069998546,0.022145546674394945
48,1.0212121212121212,0.9100148183429395,-131.80402999912138,1.5365679365782097,53.19885620557727,22.007220604619146,-0.06978294023775722,-0.41931952812683837
