,tf,fid,A1,A2,A3,B1,B2,B3,nuk0,nuk1,nuk2
0,0.1,0.7627221904333727,-0.4046308981373228,-0.44944158259201683,-0.6905636140112976,0.5424142639226572,0.940323755746723,0.09537393114749104,0.07993948492249847,-0.3569373460567796,0.018149152426888193
1,0.1393939393939394,0.7629265654090068,-0.6222582649832428,-0.337906545072746,-0.331608288276684,-0.08443325242508962,-0.1709227423250782,0.5670566485374489,-0.27267274178402034,0.2002227913138125,0.09738170592730089
2,0.17878787878787877,0.7631272901816345,0.5547108287243525,-0.31840226244859715,-0.7418621124546629,0.3270029075989027,0.46431303860484063,0.253680644678445,0.23037604417586355,-0.36540744181223483,0.4479753728672441
3,0.21818181818181817,0.7633248168886201,-0.9561635701397343,0.4260279098841718,-0.22684534053317412,0.03735471811759411,-0.9092067472104485,0.6139781109466101,-0.020450015667338728,0.24233655266080012,0.2657286211289742
4,0.25757575757575757,0.7636047418397501,0.9425194890359272,0.7642176146009592,0.40143759883864183,-0.03164876549015627,-0.6810937710069191,0.7168731509846931,0.46872421163723477,-0.3738887144811771,-0.40183213687313424
5,0.296969696969697,0.763905894755896,-0.35152839177255174,0.296104444166751,0.8429994126537449,0.07618320855102632,-0.7474929153324615,0.14883285251009115,0.1790288267941348,0.043950858522500136,0.25233789243728233
6,0.3363636363636363,0.7642552723558637,-0.7601713892862302,0.5468481224369361,-0.8658326918341918,-0.5152158109373778,0.831532531760348,0.3459302113384903,-0.15019986505138916,-0.2595240969213418,0.3632293034149514
7,0.37575757575757573,0.7646428017880695,-0.3593813731938747,-0.8826341374133934,0.5141012690944528,0.1488137791716747,-0.4876460563320968,0.32016725707157484,-0.172047217430093,-0.10864093435154931,0.011464759648101785
8,0.41515151515151516,0.7650669895320028,0.1444968175816903,-0.13336911395004258,-0.7771553861264033,0.01786320007743747,-0.19980245343671688,-0.6249873539012185,0.4386107361639512,0.17038503187320186,0.03411932008613949
9,0.4545454545454545,0.7655275377671946,0.8124734374196235,0.7973056492144552,0.21074419095184413,-0.39202603574580747,-0.2137856322344203,0.6811441898301942,-0.478084350628057,-4.1236879171346885e-06,0.32130063292241895
10,0.4939393939393939,0.7660280947718088,0.8681214151581764,0.6805623122067691,0.9341924211937586,0.4617686018678178,-0.24687049046564102,-0.43680063989706414,-0.24978903004854214,0.4574440440894457,-0.3995215396084122
11,0.5333333333333333,0.7665946501358879,-0.7045734282081414,0.1316122499015678,-0.2312472999036623,-0.478436340546659,0.7795934565187782,-0.7872113846947212,0.08337261707626409,0.48727150510864203,-0.41775413169114617
12,0.5727272727272726,0.7671582225324712,0.22161221378466944,-0.7764974738643315,-0.5289577373764005,-0.9507696019952129,-0.7513605696269827,-0.5294538114820404,-0.1724316770846982,0.22460972143245383,0.012038555233480963
13,0.6121212121212121,0.7677518242975226,-0.9603744619820656,-0.1982366174739892,-0.25801207288345407,-0.1596175890128554,0.01060339131866728,-0.43084549854729387,0.4254717839377583,0.16287135602583158,-0.156698420168503
14,0.6515151515151515,0.7684387872788296,0.4425055017444651,-0.968062595775083,-0.4432918343228718,-0.12998550262867453,0.5816227325868427,0.6341394125444831,-0.35964656912003223,-0.00778112720544577,-0.3889613932811876
15,0.6909090909090908,0.7693247393004614,-0.8233430013142303,-0.598425950479894,-0.25492763069975866,0.29467288918152307,0.9270195781888592,-0.7475484889007638,-0.20786360196304754,0.10074449471828717,0.190550945475645
16,0.7303030303030302,0.77004952872374,-0.797541791217,-0.8964798385600525,-0.7696126584815342,0.02861205090924679,0.7427113098450854,-0.40480017576786786,-0.4124951291442659,0.0026179402139542285,0.014049600486173097
17,0.7696969696969697,0.7706843266457982,-0.3792523146943676,0.8160248615635521,-0.9890142003946609,0.3212743690927038,-0.4096357934591224,0.5909403072072097,0.45343966789042656,-0.17067755003692986,-0.4208399218129085
18,0.809090909090909,0.7714688844793032,-0.742594356936421,0.8554512256599,-0.6064285874556582,-0.829723724147365,0.4165063531687299,0.9952888212455477,0.3645971559687101,-0.3475642523004262,0.2684139381967029
19,0.8484848484848484,0.7722549779803727,0.7320055769734242,-0.8612039245108338,-0.6833427334658775,0.8341697807997623,-0.4091194186705722,0.8365483672349341,0.026800981455202044,-0.24979971503715037,0.2723837164211931
20,0.8878787878787878,0.7732340384349847,-0.4145518484895818,-0.5843589613177856,-0.6213109044668602,0.9066738711199317,-0.9490267205873918,0.7133696489225813,0.038367026027237294,-0.46083709483537116,-0.41651840244457417
21,0.9272727272727271,0.7745826246263802,0.7605136447348858,-0.33068025089282177,-0.9185390863063464,0.9168676459290674,0.029808733454321296,-0.38784466535000495,0.3676409782842992,0.18507104045144784,-0.19906664375292016
22,0.9666666666666666,0.7753522871003704,-0.3537075421449275,0.363714527415518,0.8006029656485223,0.24805484966674346,0.6972462524855119,-0.22459435691405086,0.0002106342929732996,0.42840260970492705,-0.3758179096314911
23,1.006060606060606,0.7758247203984883,0.561608968013447,0.7241225783557592,-0.9813403346704418,0.5480239797685127,-0.5645027631696111,0.33839402844494015,-0.1507853772226171,-0.13657404580645494,-0.47223806181113837
24,1.0454545454545454,0.7774073033782684,-0.5831711837419269,-0.3964216984537989,0.47014928647084286,-0.8572941963758903,0.16169737294475764,0.07826219158160133,-0.16307440919432659,-0.03953447821339773,0.06785013015455077
25,1.0848484848484847,0.7774769126848362,-0.0383212391707561,0.7336022164490423,0.010604833043659214,-0.7523736598939628,0.5886199245354172,0.3506473385412601,0.2131178981119064,0.005795666499797014,0.19990863903298473
26,1.1242424242424243,0.7797307790780962,0.014519275094675321,-0.07925612796411781,-0.2004273627823637,0.6603945803261441,-0.46897660941002395,-0.9170132950912904,0.02270133258816487,0.23641924316162666,0.21958592955287604
27,1.1636363636363636,0.7815631562782267,0.8945411035162292,-0.9685426968950079,0.086033834666019,0.3611878015878356,0.7241196647207386,-0.956306992499095,0.38637957263526534,0.08708797700954085,0.4275369549405148
28,1.2030303030303031,0.7824346581754915,0.9176573022685822,0.6608556822098892,1.2503680107140764,-0.3996868914703788,0.0569326578785771,0.27851226294623066,0.3952007525260295,0.31454607603459295,0.2506447234956757
29,1.2424242424242424,0.7820666999436496,-0.16077128197643398,0.7807356762897022,-0.9453825676834369,-0.5779804469203884,0.31110771228929757,0.8304039902460612,0.3423245602778966,-0.4455540867102705,-0.0914474984900363
30,1.2818181818181817,0.7830216322862518,-0.18691850133535046,0.16566243812098583,-0.38049815293766415,-0.5961980545427379,-0.19147399538259022,0.7887255858358421,0.16116881174603448,-0.3377362477402218,-0.12659639651920152
31,1.3212121212121213,0.786722584486254,0.331478874565188,0.7435919215862357,1.0253875800587997,0.14261427336418225,0.4196503086504062,0.5469565756167536,0.35487779917445106,-0.29283356653330006,0.06958278842261645
32,1.3606060606060606,0.7865960169256812,0.4932817035688932,0.009531353256423417,0.9365008558490785,0.03044809896348111,0.44892353750864195,0.3737579598308846,0.0020059657012686527,0.14243659080700588,-0.1702561265210839
33,1.4,0.7856239537588191,-0.7554015765218995,-0.8767242823554322,0.2423768386944336,-0.4036061593417444,-0.3268539499634211,-0.3258496902722763,0.13285505719076152,-0.24042993399470014,-0.29498596486146234
34,1.4393939393939394,0.7890223963583454,-0.3390827659864303,-0.311226586337077,0.05933133719557114,0.39641209968120283,-0.606548839937954,-0.4486456210149439,-0.23187035361802,-0.2607026446600281,0.4941848624033496
35,1.4787878787878788,0.7896464386543698,-0.22471302471851257,0.8961894665816144,0.0012818484835453903,-0.1763042479787489,0.45936423376809066,-0.8262514239784319,0.03030781766476187,-0.07016899688872247,0.24116626419733667
36,1.518181818181818,0.7996891847549228,-1.9558592435760895,-0.20088183117192307,-0.41391719985629255,-1.3583341538360993,-1.8857133042507304,0.36671195019436537,-0.4164433152249344,-0.1188274986010397,0.24249647552573206
37,1.5575757575757576,0.791085045170916,-0.9329441823465255,-0.07062420876891612,-0.49216374677388824,-0.9777787962141896,0.04772459442856197,0.05787338711769913,0.0755471307380603,-0.012843193269430841,0.4880018381331731
38,1.596969696969697,0.7973697978644693,-0.7179725537149678,0.5198144198000992,-0.8516024494031225,-0.5368946795208628,-0.8033712164662273,-0.3829379101935434,-0.3763737433216041,-0.10578048773780557,-0.46359851296181254
39,1.6363636363636362,0.794225333628515,0.6380396381416562,-0.6729450782349433,-0.18404122595875783,0.17068597843729072,-0.6525312376294272,-0.7160638150337932,-0.36540156967180093,0.07625462547313555,0.17867433831728463
40,1.6757575757575758,0.794221952383618,-0.8559604428238019,0.6433234362984083,0.15629756385361085,-0.43216872504161663,0.8404054411337033,-0.09805903164611383,0.2887125807038915,0.3669313896646734,0.017007055439025365
41,1.715151515151515,0.8010172335796372,0.330683450099263,-0.40979240867757905,0.7432730129079627,-0.4667550289607495,0.6773375938830087,0.8195806735798625,-0.1028532887526672,-0.4983052068194579,-0.1770607712573693
42,1.7545454545454544,0.7930075024383653,0.7615282702473073,-0.5204982277507563,0.6938531209455933,0.7543459895784198,-0.08246268663242212,0.8658936598290672,-0.3753806776513937,-0.25001001412648627,-0.0026552116603011378
43,1.793939393939394,0.803334680263132,0.1407457979300744,-0.7254055819002719,0.4130675467822694,0.1862075865290243,0.20002068986025065,-0.904397875854769,-0.21572210413484827,-0.06842788908484854,-0.48470475394513046
44,1.8333333333333333,0.8063314315802393,-0.6375260566695637,0.9161877279653334,0.013305258872293831,0.10665760114617714,-0.5241426883058543,-0.19558684097518894,0.22159388491905452,-0.25923486603766255,-0.11846107793340943
45,1.8727272727272726,0.8076595479568792,0.2871256616987783,0.9722174749042971,-0.48835679569625545,0.2511798620882465,-0.41498782509811843,-0.04003665926334877,-0.4782219390795366,-0.16978401942894616,-0.3551315289894622
46,1.912121212121212,0.8013312093854197,0.7679122153872124,-0.17792533383064035,0.1735974741801205,-0.7722282906752589,0.9046840441775372,0.9381395581889929,-0.17073051375232573,0.13277715590090544,0.03725833316045635
47,1.9515151515151514,0.8157222263198121,-0.08493114739124549,-0.3767751215509243,-0.9630372946462529,0.5469562370946349,0.9213579631353225,0.8325965234625213,-0.13401188463770974,-0.39007760466391783,0.12125146845064594
48,1.9909090909090907,0.8129264104392022,-0.20166088123523895,0.6939813106255879,0.4756777364106952,-0.04077308439946736,-0.2713343110861193,0.43599347314594716,-0.22182496015475028,-0.1183320913667576,0.21345332532759476
49,2.0303030303030303,0.8226367446019524,0.815855625634728,0.38720410517904036,-1.0204979327039063,1.0312600907152638,-0.012321737587194403,-0.6629518582581354,0.22846233344538902,-0.17193088800236678,0.28920148264336176
50,2.0696969696969694,0.8216544190928001,-0.8812787808778008,0.986453386908032,0.13016215189591113,0.640238104066689,-0.29804236374270787,0.13612409171919077,-0.024046328710616183,-0.08786998766951049,0.3542129730078668
51,2.109090909090909,0.8204263979231502,-0.8346615828465604,0.27007188749793776,-0.5867015500366555,0.5901437609568283,-0.31716828676794484,-0.965890825154291,0.17484087183675445,0.49309287499369137,-0.3431452188121078
52,2.1484848484848484,0.8666741498149291,-4.538966603051946,0.8308016142760843,-1.3091174715323792,-1.5238604535780782,1.4495846300614383,2.784594226123005,-0.39400145583579016,0.19768449702543744,-0.2512744028947118
53,2.187878787878788,0.8168387942782059,0.3881775081030783,0.17648297587844097,-0.48037615021101576,-0.9719035199461559,-0.7955180115461,0.14527162924052917,0.37416037263444746,0.024720316492659822,0.38203738010863775
54,2.227272727272727,0.8173862161979257,-0.8443128319910299,-0.5598086864539371,0.7578952596924424,0.84224780982428,0.47490640094503406,0.23701047918134902,0.2663367286873949,-0.08488721883431516,0.2631385288596422
55,2.2666666666666666,0.8285320481579279,0.19780312628499858,-0.8136180343772464,-0.10971395656319162,0.1422720169784778,0.8298353792564308,0.7215461274882953,-0.25369176828486006,-0.4778403849461995,0.27222457490315877
56,2.306060606060606,0.8236093242838236,0.1866279819449173,0.9814672809747631,0.16863122854393003,-0.713065280988465,0.8228144648292162,0.7239432165475022,-0.4623138352383336,0.3882798307558599,-0.12208933225314711
57,2.3454545454545452,0.8200337799831505,-0.33915848469097426,-0.59420515910984,-0.1362748694402213,-0.08919887990479664,-0.7909677580838836,0.1442628949035454,0.016744601294287564,0.21091896520992037,-0.3432528833976809
58,2.3848484848484848,0.8161173522567906,-0.7032666907247456,-0.563400645826199,-0.34832537943025493,0.9728314510966574,0.48944871275061774,0.7445642685152553,-0.39856649541029876,-0.13094334891924242,0.09251149540476777
59,2.4242424242424243,0.8241415638043579,-0.17824179881625066,0.2638987492140453,-0.3809172363489882,0.24358496703116614,0.07673285454341748,-0.10633468519721205,0.4767247315170712,0.2858634334180513,-0.05898269787329724
60,2.4636363636363634,0.8249992373941749,-0.31656553259713416,0.31580273043304197,-0.6952994225325305,-0.4686994977007007,-0.41519368799321243,-0.7174381370641861,0.17171689217730857,-0.1890053014897063,0.43864766713240766
