,tf,fid,y0,t1,y1
0,0.1,0.8112190489211893,1.9999639233564785,0.054936790453117626,-1.4858954465852512
1,0.1191919191919192,0.8124749445699687,1.8539910775241284,0.07258483055127807,-1.9999911592141806
2,0.1383838383838384,0.8141072014985499,1.9998676302810776,0.08280111092423607,-1.999862138327214
3,0.1575757575757576,0.8128040232783154,1.9999354069617885,0.05633193972446554,-0.09431812714985094
4,0.17676767676767677,0.8135088875986051,1.9999950170570102,0.06040738645010767,0.025830742441197554
5,0.19595959595959594,0.8196368314881767,1.999963518288196,0.1182261865550942,-1.9773832615102616
6,0.21515151515151515,0.8212843638378529,1.8486450072975575,0.13263365460392695,-1.9997591423018506
7,0.23434343434343433,0.8243886319048211,1.9999497185261665,0.14275950629644607,-1.999891547784208
8,0.2535353535353535,0.8270210523511492,1.9998987844060077,0.15248015945700566,-1.9999840142141752
9,0.2727272727272727,0.8296314359086381,1.9627103121946379,0.16908948532682633,-1.9999822158200238
10,0.2919191919191919,0.8329097850074058,1.999994636464544,0.17851155209562375,-1.9998665447893722
11,0.3111111111111111,0.8360719294566381,1.9999874131983688,0.1939095229843435,-1.9999470298507118
12,0.3303030303030303,0.8395035431035043,1.9999820536010682,0.2033110554147865,-1.9999387267844453
13,0.3494949494949495,0.8427898364910441,1.9999854692902455,0.2147318022818796,-1.938389676297569
14,0.3686868686868686,0.8467722270652492,1.9999754429008156,0.22805019754120348,-1.9999982027281618
15,0.3878787878787878,0.8318654166099669,1.9999425258704782,0.12876161623229554,0.054635529011476475
16,0.407070707070707,0.8543098339601553,1.999999606724157,0.26176142385532597,-1.9999072881906854
17,0.42626262626262623,0.858824710161163,1.9999973860998366,0.2667257684707235,-1.999983722128953
18,0.44545454545454544,0.8533097834942109,1.4993734614562377,0.2954608010467505,-1.9999347815667599
19,0.46464646464646464,0.8674830683845997,1.9999970953723176,0.290160531236623,-1.999996713572172
20,0.48383838383838385,0.8720607046382106,1.9999850358266849,0.3056040562774308,-1.9999998271898476
21,0.503030303030303,0.8756833489873312,1.9998863151733532,0.33187458498809996,-1.9920124524240292
22,0.5222222222222221,0.8814225246613432,1.9999517081138367,0.33321250966466925,-1.9999907393437923
23,0.5414141414141413,0.8859008902746917,1.9999896611657644,0.34294406127964083,-1.9641745325378808
24,0.5606060606060606,0.8911042756895846,1.9999975516080448,0.3611978938150213,-1.9998884020818566
25,0.5797979797979798,0.894206620630142,1.9999884504493606,0.3624870665688231,-1.8056096202340326
26,0.598989898989899,0.9010149277796766,1.9999045077521296,0.3893958552758218,-1.9999909185575773
27,0.6181818181818182,0.8311781879809473,0.05997115377005336,1.4239359994080698e-06,0.5190850785040988
28,0.6373737373737373,0.9087358558179119,1.9999810750181597,0.40503765872320735,-1.7720939073908002
29,0.6565656565656565,0.9160922949147672,1.999998478699371,0.43221113568211533,-1.9999370641331904
30,0.6757575757575757,0.9194035490947885,1.9458088637685318,0.4525270605947097,-1.999999603121874
31,0.6949494949494949,0.9016743271228601,1.3549030190909557,0.5170950603118074,-1.999997691180735
32,0.7141414141414141,0.9310414324568704,1.9999751891419884,0.4781802614393946,-1.9998701812278938
33,0.7333333333333333,0.9359152450427418,1.9999818879250246,0.49067319029818546,-1.9998736824525358
34,0.7525252525252525,0.9406068774792989,1.999889775598843,0.5119121946859223,-1.9999685625748973
35,0.7717171717171717,0.9454554726256548,1.9998864399221858,0.5253370007676876,-1.9999516567983227
36,0.7909090909090909,0.9501371866772512,1.9999915775834083,0.5381624452506203,-1.9999672572741212
37,0.81010101010101,0.9545831413207553,1.999872704585717,0.5569380088487395,-1.9998794858133002
38,0.8292929292929292,0.9590232932782947,1.9999863515470868,0.5701303845055918,-1.9999457445677278
39,0.8484848484848484,0.9631889262659852,1.999990733390967,0.5856711444784668,-1.9935169214626418
40,0.8676767676767676,0.9672890212100578,1.999983287996339,0.602491684636032,-1.9982252019453934
41,0.8868686868686868,0.9711571894852118,1.9999982507703846,0.6200342260393057,-1.9995389040017697
42,0.906060606060606,0.9723551786631435,1.99998965106614,0.6129406067477181,-1.7301564592727723
43,0.9252525252525252,0.9783239929768704,1.9999945337251144,0.65103136254091,-1.9999775807033586
44,0.9444444444444443,0.9815618688268437,1.999986042000419,0.6690941077403874,-1.9999506036148242
45,0.9636363636363635,0.9423856009363333,1.9999935105895918,0.4026765764628453,-0.05773667629270757
46,0.9828282828282827,0.9711370354064103,1.566824650410326,0.7411580305861927,-1.9999788108596244
47,1.002020202020202,0.9896680574934403,1.9999999924849095,0.7176139117919911,-1.9750869494737198
48,1.0212121212121212,0.9920262197949639,1.999924362480433,0.7359426069733581,-1.9998173021224859
49,1.0404040404040404,0.9938260004495042,1.9999947940785097,0.7548027131830886,-1.9862932834699087
50,1.0595959595959596,0.9955883186434916,1.9999818316374698,0.7704839346126426,-1.9998972861357163
51,1.0787878787878789,0.9853899755526524,1.9999976441398464,0.6122432374079398,-0.6481396770135115
52,1.097979797979798,0.9979313613995667,1.9997832083543672,0.8054741517749906,-1.9999184759530215
53,1.1171717171717173,0.8766543726588478,0.20970526158335237,1.5396623665342083e-06,0.5523863195698493
54,1.1363636363636365,0.9989910648410776,1.999997360071513,0.8406268257619189,-1.9929165556526387
55,1.1555555555555557,0.9990615906185075,1.9912494842573023,0.8498130786366329,-1.8893693926023198
56,1.1747474747474747,0.8828313888514185,0.21712200802291332,2.2365586456643217e-07,0.552407386270573
57,1.1939393939393939,0.9990757059589489,1.8477075873149076,0.9036219907235249,-1.9037932319393276
58,1.213131313131313,0.9990693375861764,1.9779789501917593,0.8112151697037071,-1.1195336380002985
59,1.2323232323232323,0.999078061672007,1.8846736048985235,0.8488897254942547,-1.1663882726052988
60,1.2515151515151515,0.9990911625804166,1.7423093235129712,0.9251635774912667,-1.4500034311413774
61,1.2707070707070707,0.9990925316162684,1.7619803254307573,0.8980834868045567,-1.136549876391078
62,1.2898989898989899,0.9991022630264622,1.6646883148618237,0.9526627915099534,-1.286565410685593
63,1.309090909090909,0.8975577452270022,0.21135397003596018,4.108168967276418e-06,0.56804934517494
64,1.3282828282828283,0.9990914810832804,1.9205281222543857,0.7568679162371189,-0.39100016809990096
65,1.3474747474747475,0.9991310542862925,1.4439514972030945,1.1091838603065534,-1.9343165611438624
66,1.3666666666666667,0.9991097774957344,1.683683480968993,0.876593205197266,-0.5277606845849058
