,fid,tf,nuk1,nuk2,nuk3,nuk4,A1,A2,A3,A4,B1,B2,B3,B4,y0,y1
0,0.8120399729156149,0.1,0.33986616438764405,0.0932028648273201,0.000953151055520074,-0.09533813958261761,-56.55772499161399,3.425938330549556,-75.73561408826663,199.99999483058502,-66.51141638575942,10.555449406001602,-2.2393623166139585,24.46830733482039,3.9973243471495965,-3.3074399267499297
1,0.8134825527900196,0.1191919191919192,-0.07983755173397844,0.2593878990234004,-0.19366145651307942,-0.4531081481268351,70.6091079220736,14.478559775027803,18.057115181794252,0.7534132962614275,-15.695266594513923,27.91003568610736,12.162045382035863,1.0996998430517375,3.9999999982617793,-3.2656912606593647
2,0.8153175556238033,0.1383838383838384,-0.39541511753240144,-0.2333066042511983,0.1883772174646784,0.3942739633719353,5.9810411750236625,-92.73576706395362,16.363167213075545,6.500574282959336,-58.68344726276564,19.82703637242732,22.980742304190308,8.846386884739944,3.99999999934907,-3.3243106473050887
3,0.8171831380060233,0.1575757575757576,0.3444217002877695,-0.313404141451058,-0.3443478599919907,0.09641035247489671,-0.9808511399742792,10.487454936188374,-1.9649616207775926,-3.1974279748681127,-19.737171530622746,23.88719386692949,2.6540813066334445,3.5803428039647605,3.999999999478824,-3.274104711722943
4,0.8193155267118882,0.17676767676767677,0.3986429613690873,0.40518181784459306,0.4384693333330386,-0.392004463061953,36.132867085314146,-4.793886469898657,-25.33871503502034,12.311194653096585,-27.280938726736036,1.4358854505959364,-18.237876757624072,4.720344700888663,3.999999999225739,-3.242330329042462
5,0.8217128481490643,0.19595959595959594,-0.36836851870895093,-0.2924933008453672,-0.1882683994256238,0.44580855257104346,2.813262251899178,37.99952265416795,-4.183185395733889,15.068126406467364,26.091545847297063,51.781187303290054,-2.716059870793818,-5.282636728425079,3.9999995993872908,-3.254967382082414
6,0.8247588889150882,0.21515151515151515,-0.19348623326531034,0.25694585680420445,0.22747094870978046,0.1789228427758649,-21.03560456484439,-2.3451289129318775,-35.996798895094386,22.497687491610094,-114.33599953087224,-199.99999988869376,159.85420606826375,28.87277718968172,3.987533440828819,-3.2851822733736142
7,0.8279964872233078,0.23434343434343433,0.06621136096635516,-0.19474990256275082,0.3435512089175742,-0.2001314484457034,2.5130021037293533,-80.40054861095697,-23.299983524716616,-149.67924870006044,-177.30423852235344,-12.306183118511578,24.674456201256113,-47.008010329765206,3.990171714937377,-3.142735757215336
8,0.8313839578765928,0.2535353535353535,0.42494690049967454,-0.13752797804248307,-0.28314247794321024,0.19155887469160482,-109.19589305145345,2.40005097906169,-43.45402303298569,18.864939945649038,0.3562826929220848,-14.408714277697381,7.635189374549627,-3.1463704184432943,3.999999999188323,-3.238726721933149
9,0.8341932575677484,0.2727272727272727,0.3452064882828687,-0.4360128632677972,0.45917767219074523,-0.24591312953205946,-22.49919416910567,-4.99763197330916,-199.99993017332946,23.040352494112334,-44.43695384608783,2.2716387777934197,16.495834629908995,60.542047072993846,3.981378092067826,-3.150718796529813
10,0.8374363773133474,0.2919191919191919,0.46478195871230743,0.3961589130483715,-0.2505079365171995,-0.009298462855212297,0.3785100933080999,2.6769697952545504,-18.593821905402386,-8.949608862804457,-29.187157863660214,15.624686142598229,34.874731112103504,2.110715277983329,3.9999999993494813,-3.142836191151273
11,0.8429687260478151,0.3111111111111111,-0.061880853132013414,0.42673072699314984,-0.3896870652576805,-0.36469795915603287,-194.1794071367575,-143.40459834576706,-143.07410114793961,199.99998518396973,143.73706925352013,10.931877193066162,-1.5877260070589605,75.35625892798284,3.994778413026615,-3.7068153566243187
12,0.8480726330467323,0.3303030303030303,-0.14262796192015703,0.3172024736413551,-0.45112233759783693,-0.14638868328388632,-198.53475218080388,-20.489020756751284,-58.77417992070989,-54.68694557426175,126.47781793959976,116.876331209961,-36.87645491871664,-123.97893493363051,3.9999595383235196,-3.5807304552606545
13,0.8493785454968061,0.3494949494949495,-0.34952618165001603,-0.08207839187126231,0.04800902173557409,0.2020387326379528,-29.474897329176674,-0.9058063606056949,34.06750189657973,-88.47129354464124,0.20161947352179915,-0.3170829498441966,-42.22847566633645,-120.80816618792521,3.978200627810895,-3.1170284141164615
14,0.8558961202045096,0.3686868686868686,-0.0028155334535274745,-0.4956728359307946,0.17010571581397638,-0.2536790176987841,-70.13295618096973,-0.23320837570119235,-1.2327168905992707,-3.4363829918414,-21.760209410256323,31.790710216845355,112.57747797690303,65.29990563849057,3.981270858623919,-3.4447735160980564
15,0.8584041777472164,0.3878787878787878,0.37299967359639097,0.23088956696996266,-0.2504336030475921,-0.36610227625796354,20.516080179743966,-46.10819524555107,1.489518141175315,-51.054263252597266,-65.8022262515948,110.00472407053704,142.75699004952327,-49.548400259973434,3.9999989555098305,-2.998693735539514
16,0.8702541504389995,0.407070707070707,-0.37228515164719234,-0.07511587432022315,-0.4759109750871169,0.22510947538584913,-87.56078062510068,7.352086748585368,-83.24192356542511,45.0053673428326,-25.220688268921528,-5.163040802529969,34.89124210097475,-1.8103692240938654,3.981129774517422,-3.4191880697482637
17,0.8616711495642961,0.42626262626262623,-0.2737895132776439,-0.33335260670210043,-0.1914413014200077,-0.4185811525025317,113.1627795003666,0.9976473000822551,11.427790254871319,11.048277656111868,-23.34697641829353,71.41278404036014,18.561961924519636,-13.90423178535885,3.9999999964505224,-2.7291462047911157
18,0.8735568931770279,0.44545454545454544,-0.47202429754091024,0.42738786466197975,-0.48070363469692823,-0.24104300657306943,7.4297836103383155,1.8418847090885293,-29.051416665527917,-2.36681368976017,-6.214033785065493,74.48567743087716,6.840048360212284,61.925628579708196,3.860587298340123,-2.8676546468609794
19,0.879047273028058,0.46464646464646464,0.13126831672397188,0.32637658101513256,0.20429938232221634,-0.2627488357715475,-4.418943345755602,-163.97950851459132,0.447243124954332,65.42978383159682,13.714608449855612,5.377393440562505,19.863617792529805,17.571023310896585,3.9481308347755477,-2.892456440307694
20,0.8848721915330815,0.48383838383838385,0.44144001549729794,-0.48464903055286146,-0.32183321029620005,-0.0679197967839128,19.536128190829622,-57.23631261355146,128.21660177687755,36.27357853795897,59.56580469127337,-15.442427390668271,0.7764754375334344,-88.71675191106299,3.999994487831294,-3.4290691069027854
21,0.8958424727190011,0.503030303030303,-0.1164326548953053,0.3099337537336121,-0.4750354203353806,0.34214473328036643,-7.716819713655816,4.293028981695786,-65.83552528960973,-37.95578242501344,-9.135541773250946,19.41496756870054,48.728895040439966,2.7686852257950774,3.9993827764809238,-3.0128266957409195
22,0.8919592967077284,0.5222222222222221,-0.20653505530239058,0.23467979107506998,0.01685458990375266,-0.3494306573789544,-50.189572948573215,1.0291001598164384,-12.929219297864424,1.7999074673239326,106.52718918891415,30.243703242839786,-32.41921259900066,12.848522908950088,3.9999999844646954,-2.9022491163636106
23,0.8934239695115249,0.5414141414141413,0.09431230767687282,-0.2742221978607823,0.39332162602665166,0.1627618048721695,0.07612544849080596,3.0782534808516866,2.5393019096925284,104.87190919914477,-9.217694541206868,4.040300825071469,-5.525746059532728,-39.37720195603156,3.8310441874541636,-2.662756589886325
24,0.8992624995372106,0.5606060606060606,-0.004359711056064142,-0.02298672544339042,0.13177638449339302,0.13988779778905536,12.931094841768848,-0.5284192823819894,-15.559757931757778,-3.995053818250432,-20.86114127638639,-46.239565296009374,54.929412812888145,1.7191370072277241,3.996455987566761,-2.673789291250734
25,0.9172921375595847,0.5797979797979798,-0.2551993788846473,0.3906233074851667,-0.27063727279881244,0.35374349140843975,-84.2764869470198,-50.28296385890822,5.985785890256864,-12.881554072497401,20.364052446944257,1.5911592382676805,-25.417228947585826,0.6359397882494247,3.94599992023058,-3.2038846438122572
26,0.9215752782975408,0.598989898989899,-0.07178730799871735,-0.11374695456570083,-0.2544753882633265,-0.4805058503759939,-68.598874959255,-34.85171248005269,16.198357063255383,-28.427431073044055,2.048828327725508,10.260841557579397,-46.08314511858626,-7.788402464749196,3.8436436198355657,-3.2448189249715464
27,0.9172974930471751,0.6181818181818182,0.261447492524858,0.48405179145680843,0.33161308021694824,0.48240056093850003,8.887923900595926,21.77800021268737,35.935715691544054,-0.46997758920170807,27.545574229468627,26.04127060533751,-6.356686835228454,66.56685338638232,3.943143530163584,-2.772104147915647
28,0.9169968972789144,0.6373737373737373,0.45109274131663324,-0.34249938841923544,0.33636607829024834,-0.24379533651106156,11.96115334281316,-1.5265359192893344,-10.134598272468171,-23.805857237585357,33.90050505847458,-78.63467091087557,-11.925617528120675,0.16138632484416768,3.8259073353668414,-2.200759506918864
29,0.9104300042165755,0.6565656565656565,0.4284516860934703,0.2751613241433377,0.22122991714560625,0.47469191663314436,30.50267295159296,-2.3909093842018714,39.602592125284026,-1.8688138238260903,-108.61241455116004,34.7952603611454,14.86227023799101,-14.036004525635175,3.921547348458527,-2.077481827879206
30,0.9313115585399665,0.6757575757575757,0.2062898091219698,-0.43015713005101186,-0.12314381075539882,-0.41712161417249627,-0.9995346353802652,-55.454849568112444,-1.1693493045507868,-2.6342723909590955,4.295400147481319,-80.69544267522342,19.065396084420392,1.9081750882126878,3.2599156402255387,-1.970056658597239
