,tf,fid,y0,t1,y1,y2
0,0.1,0.7244852709408407,1.9999903871696405,0.06025581787612205,-1.9999997866105823,-1.9999241680737052
1,0.1191919191919192,0.7257831062742792,1.9999963262772682,0.07148052341600485,-1.9999997056950554,-1.9999365848691582
2,0.1383838383838384,0.7271241207138911,1.9999999997749767,0.07924782276992501,-1.3373355194283456,-1.9999916880833415
3,0.1575757575757576,0.7290473780711457,1.9999999628489984,0.0952270809974736,-1.9999991303670233,-1.9999991085307185
4,0.17676767676767677,0.7310171835903013,1.9999999653278426,0.10685730582770084,-1.999343283114761,-1.9999980242948532
5,0.19595959595959594,0.7332057691653703,1.9999999649943065,0.11873232690639149,-1.999999870721562,-1.999999463601865
6,0.21515151515151515,0.7356137609243528,1.9999999248474754,0.13055507904351407,-1.996811511565913,-1.999999944005706
7,0.23434343434343433,0.7382456722688656,1.999999426487362,0.1427126334030936,-1.9999999539720696,-1.9999996839631649
8,0.2535353535353535,0.741087198474042,1.9999981440172758,0.15405743380748982,-1.9999998250190592,-1.9999998380200632
9,0.2727272727272727,0.7441450004366738,1.9999999980962757,0.1663874151079978,-1.9999990421529348,-1.9999997194809884
10,0.2919191919191919,0.7474173961895169,1.999999990965171,0.17890991585978117,-1.9999994447248,-1.999999392608525
11,0.3111111111111111,0.750894090932217,1.9999995225125469,0.19129249304441281,-1.9999999466092746,-1.9999998184779293
12,0.3303030303030303,0.754575407974583,1.999999999788247,0.20297454564246462,-1.9999997628282054,-1.9999999982410506
13,0.3494949494949495,0.7584653009927246,1.9999999391576049,0.2162842974815215,-1.99999994769606,-1.9999999699480104
14,0.3686868686868686,0.7625453484474706,1.9999987311039615,0.22825747620863734,-1.9999999808405478,-1.9999999979431446
15,0.3878787878787878,0.766821265816238,1.9999999983178915,0.24151990679266783,-1.9989614723200522,-1.9999999848797319
16,0.407070707070707,0.771290957440734,1.99999980675706,0.2542460695595963,-1.9999997105264509,-1.9999999942123192
17,0.42626262626262623,0.7759368901916706,1.9999993401234095,0.267321759554714,-1.9999996581770665,-1.9999997856027574
18,0.44545454545454544,0.7807649480944161,1.9999968903884888,0.28021609383386553,-1.9999999934996024,-1.999999881802559
19,0.46464646464646464,0.7857624051413873,1.9999999670695003,0.29356726883203993,-1.9999998031941744,-1.999999845204469
20,0.48383838383838385,0.7909238872568187,1.999999884345164,0.3070664378259907,-1.9999999815097296,-1.9999999506928985
21,0.503030303030303,0.7962470015964745,1.9999932294019558,0.32049396048447903,-1.999999969549037,-1.9999994275425534
22,0.5222222222222221,0.8017149950897077,1.9999997717266562,0.3339713392802752,-1.999999833583449,-1.9999999083905933
23,0.5414141414141413,0.8069580015284098,1.9999999731829081,0.34067444007817443,-1.999999710086106,-1.9999998482740187
24,0.5606060606060606,0.81307095478717,1.999998974063441,0.3614593876616391,-1.9999998476100027,-1.9999997533437668
25,0.5797979797979798,0.8189414810212913,1.999999994951574,0.3757636265816327,-1.9999997734603276,-1.9999997314435651
26,0.598989898989899,0.8249191350816915,1.99999998667642,0.3898462227243907,-1.9999999488377813,-1.9999999985300059
27,0.6181818181818182,0.8309547511106278,1.9999999557020613,0.4019426419020393,-1.9999996949165149,-1.9999999390802643
28,0.6373737373737373,0.8371744249054596,1.9999999975883667,0.41875506297467385,-1.999999663997812,-1.9999999960097476
29,0.6565656565656565,0.8434299281939552,1.999999454346434,0.43359839564590374,-1.999998978548854,-1.9999998398707053
30,0.6757575757575757,0.8497240224542413,1.9999998289509942,0.45024148848847984,-1.9999996148491486,-1.9999997908664058
31,0.6949494949494949,0.8561208125114783,1.9999999828827892,0.46355156072184267,-1.9999998732767323,-1.999999950278365
32,0.7141414141414141,0.8594175555629289,1.9999999661359669,0.45197505726507403,-1.4318306793703501,-1.9999990511263965
33,0.7333333333333333,0.8602566650118155,1.9999999918177904,0.4197870593930045,-0.33073382044448163,-1.9999996957258517
34,0.7525252525252525,0.8739650210017467,1.9999999349557882,0.49538458309143735,-1.7906798638895942,-1.9999924573027748
35,0.7717171717171717,0.881875959190644,1.9999999449806505,0.525153340717864,-1.9999998847466698,-1.9999999236659887
36,0.7909090909090909,0.8883061271198043,1.9999999418175636,0.540964545390804,-1.999999571535262,-1.9999998700995851
37,0.81010101010101,0.8947033642551445,1.999999968570664,0.5567904218073373,-1.9999999637019494,-1.999999697069854
38,0.8292929292929292,0.9005106400506264,1.9999999909024915,0.5658485978470269,-1.9719601996064662,-1.9999999988790238
39,0.8484848484848484,0.904113273685733,1.9999999874877696,0.5611426973806666,-1.4232901166102951,-1.9999996519929588
40,0.8676767676767676,0.9135344197695127,1.9999999463335119,0.6053245282064232,-1.999999815102444,-1.999999980785663
41,0.8868686868686868,0.9196363856777638,1.9999999707159715,0.6217622551882062,-1.999999553712824,-1.999909162901712
42,0.906060606060606,0.9255746887097526,1.9999994828943528,0.63735940134931,-1.9999999898830436,-1.999999938389507
43,0.9252525252525252,0.9314825825257191,1.9999999971201599,0.6552266694194016,-1.9999994307655755,-1.9999999117922347
44,0.9444444444444443,0.9371939833527935,1.9999993890570185,0.6719511482374952,-1.999999994644948,-1.9999999812717582
45,0.9636363636363635,0.9325911192210994,1.9999999064310177,0.5844627853609813,-0.021864652667264596,-1.9999912199483663
46,0.9828282828282827,0.9481078967247065,1.9999998379694826,0.706022242653263,-1.9999998671857444,-1.9999985849096937
47,1.002020202020202,0.9532753334159523,1.9999999250418807,0.7231028308224372,-1.9999991150133933,-1.9999997489219432
48,1.0212121212121212,0.950101805959169,1.8575207456522882,0.7550854797453417,-1.9999999991422468,-1.999578165709444
49,1.0404040404040404,0.9629808815480441,1.999999809696897,0.7578712263909411,-1.9999977759768084,-1.9999998785244444
50,1.0595959595959596,0.966722541185045,1.9999998671487935,0.7657586461935774,-1.8292236938359905,-1.9999978110814214
51,1.0787878787878789,0.9717251276883587,1.9999999318742587,0.7932781771792654,-1.9999986445668878,-1.9999991659773204
52,1.097979797979798,0.9738263897634359,1.999999970799856,0.785445888679032,-1.4658668503648555,-1.999999711909776
53,1.1171717171717173,0.9794021900968902,1.999999856910426,0.8284832036595914,-1.9999990727423946,-1.9999998385658284
54,1.1363636363636365,0.9828069841000012,1.9999999308431589,0.846894831639055,-1.9999963784183947,-1.9999563702241943
55,1.1555555555555557,0.9739587900591762,1.9999999747262862,0.5358168835294148,1.9996664399718662,-1.9999998485821366
56,1.1747474747474747,0.988706630939779,1.9999998582784921,0.8823746716003621,-1.9999989877257855,-1.9999968610107997
57,1.1939393939393939,0.9911702608612201,1.9999998453578824,0.900747756532463,-1.9999967458055525,-1.999967540316653
58,1.213131313131313,0.9886222521052601,1.8628397096854619,0.9327187515029148,-1.9999998751770438,-1.9999987194114337
59,1.2323232323232323,0.9951028992566711,1.9999995015747534,0.9370348333508974,-1.9999977454271205,-1.999993861985334
60,1.2515151515151515,0.9965527514056294,1.9999999939360185,0.9551301061670749,-1.999985945604778,-1.9999995475507086
61,1.2707070707070707,0.9966029307933686,1.999999681290675,0.9216691216877796,-0.9575335638263075,-1.9999993857777383
62,1.2898989898989899,0.9981529904067318,1.9999998383611561,0.9725757114603413,-1.5779805514050194,-1.9999995441335907
63,1.309090909090909,0.9987597144857602,1.9999987784722426,1.0103120058408162,-1.9999599467678724,-1.9999664039374794
64,1.3282828282828283,0.9973716687425446,1.9999548062320125,0.7755244481070943,1.351224299646271,-1.999987061287868
65,1.3474747474747475,0.9988124287163395,1.9595914895689721,1.0313194628440132,-1.999300112018346,-1.5827681711240176
66,1.3666666666666667,0.9988175266335041,1.948947449098352,0.9809508128975477,-0.42913813147059404,-1.9259696321489528
67,1.385858585858586,0.9988195771466427,1.9641085411411532,0.9431568862013382,-0.018935677223315735,-1.6904848665312298
68,1.405050505050505,0.9988179567032265,1.97996359491681,0.9394557615722058,-0.39001557558986566,-1.1851761433304182
69,1.4242424242424243,0.998819953569904,1.999785180619049,0.9035645883039042,-0.10416956802609605,-1.0358019248278023
70,1.4434343434343435,0.9988172533713628,1.9109410987375455,1.0292525729310853,-1.999968792002578,-0.14889278334025796
71,1.4626262626262627,0.9891879701471153,1.3209931308483887,1.250968430543709,-1.9999999830823163,-1.999999082482171
72,1.481818181818182,0.9988305950377074,1.980535734005179,0.8249341533343023,0.5892580298286638,-0.8739260667787938
73,1.501010101010101,0.9988515983690585,1.5736263025242285,1.2443557253509787,-1.999947902497834,-1.8276939792553082
74,1.52020202020202,0.9988270559247681,1.8250059665326994,1.0624523259918048,-1.9999318960717332,0.36963347996654117
75,1.5393939393939393,0.9988209427631332,1.9999571333438302,0.9292911364104622,-1.1205359640683699,0.33641743380114875
76,1.5585858585858585,0.9988394680561161,1.9911563058285964,0.776891252183794,0.5177846330797834,-0.39262075258161566
77,1.5777777777777777,0.9988664105474658,1.4600641527451506,1.319885764633519,-1.7349696618488537,-1.6558086963257075
78,1.596969696969697,0.9988694780545736,1.4338009130391478,1.3470851371180466,-1.9993938162101836,-1.4768072482544723
79,1.6161616161616161,0.996721625938239,1.2663331423186515,1.4156684506798654,-1.999999999719223,-1.9999874389203869
80,1.6353535353535353,0.9988525360174048,1.9936892841231975,0.7209698662337922,0.6205364978047325,-0.15459677291192347
81,1.6545454545454545,0.9988591086152103,1.9952468981379747,0.6603047061266755,0.8770029778897722,-0.19529235425727925
82,1.6737373737373737,0.9988457097624953,1.9800637498820999,0.8025693623239948,0.025271018070503894,0.22423080973114765
83,1.692929292929293,0.9883762875935458,1.0598199317165988,1.5324998535499794,-1.9999999997961737,-1.999996367771813
84,1.7121212121212122,0.9988963607791556,1.2754502766903035,1.507959994701658,-1.99907916755236,-1.888809645999764
85,1.7313131313131314,0.9989007408055123,1.255214234011146,1.5346684554046308,-1.9998579697300725,-1.9841963244545737
86,1.7505050505050506,0.9988687144142956,1.994980347022867,0.6764766489529663,0.5718021764300445,0.15188093004754463
87,1.7696969696969698,0.9989017773330786,1.2392601101246776,1.490516022001994,-0.2487397828981607,-1.8333569430676575
88,1.7888888888888888,0.9989130653753392,1.2010073350106345,1.602245552886604,-1.9993422084613954,-1.9347891740928063
89,1.808080808080808,0.9963187520669117,1.1529131686119776,1.521696874773836,-1.9999999875625443,0.3362634306200044
90,1.8272727272727272,0.998844814300578,1.9998793856125376,0.8204088629652145,-0.34085958618498813,0.767177541200629
91,1.8464646464646464,0.9988505128105055,1.9982832422277055,0.8032046297701416,-0.2377718457792214,0.7384786297652945
92,1.8656565656565656,0.9989222654380545,1.1663946123259956,1.5133925925566267,0.9602709476614595,-1.8760958710337967
93,1.8848484848484848,0.9988711343608767,1.3980426788389184,1.3449390953670586,-1.8326597318862605,1.3808188304929063
94,1.904040404040404,0.9989394166074143,1.1135443862167986,1.7390385948616878,-1.997819432880658,-1.9531204075971886
95,1.9232323232323232,0.9989245846394306,1.999890831607087,0.25284871262697284,1.4594968813656832,0.08681380950657284
96,1.9424242424242424,0.9989454068549586,1.0887312980186878,1.7850482068575093,-1.9998609220107304,-1.9839476758654762
97,1.9616161616161616,0.9989501698321641,1.0768115234466065,1.804235543153892,-1.9809177597570453,-1.8804139463329081
98,1.9808080808080808,0.9989248228184132,1.683812369854155,0.5977271973163524,0.9737172984612082,0.23294952168745767
99,2.0,0.9989171751916724,1.9984215168532196,0.602019817300503,0.5293172798324652,0.5192139438535198
