,tf,fid,y1,y2,y3,t1,t2
0,0.1,0.8138470889077046,3.9999891949983573,-0.9424099981718796,-3.9202380186757155,0.051706642409260505,0.061902716530994925
1,0.1191919191919192,0.816190185154213,3.9967717247038994,2.8081678230809364,-3.9999314635120866,0.06636783894258816,0.06665749087090951
2,0.1383838383838384,0.8188215189396638,3.9999799412996517,1.2372515008378473,-3.985174515634655,0.07450734695769234,0.07913230075177587
3,0.1575757575757576,0.8192968769667817,2.800294857658173,0.025163197037024347,-3.999769093400847,0.10257211399521057,0.1025736675014439
4,0.17676767676767677,0.8201125479559555,3.9998688984012247,0.49814830332599414,-3.9998878235488853,0.03767307269025211,0.13972478295146673
5,0.19595959595959594,0.8131883820748915,-3.9988332979911476,0.7240415705988565,-1.7338002519263676,3.2112916189920907e-06,0.17309936933690456
6,0.21515151515151515,0.8210991730008846,3.9453335760157797,3.9995276975506457,-0.5515958700607229,0.01588693284004509,0.061631751983728444
7,0.23434343434343433,0.8197729404061913,0.07668661768419269,1.0332283933562556,-3.998685692035335,3.658648116594055e-07,0.19527331756577332
8,0.2535353535353535,0.8078157400745077,-0.3236121227420244,-3.999999008097705,-0.04314260868131673,0.00014350897118958606,0.00014754792410921622
9,0.2727272727272727,0.8074001925336145,-0.47768646211507515,-1.0290374101492745,0.6167879006720128,0.09363345054271574,0.09364507339107753
10,0.2919191919191919,0.835647073790363,3.999994077330785,0.054474613665727076,-0.9690369835668325,0.09700851955469243,0.10064628194386674
11,0.3111111111111111,0.8370514332848217,-0.11062340257070863,3.9999263535721,-0.7587279739115471,3.931349531250976e-07,0.0968118827445507
12,0.3303030303030303,0.8606790598990709,3.999903185055981,-0.5787657514595148,-3.227130640508146,0.1784984768953255,0.18150979487793456
13,0.3494949494949495,0.8573487894511085,2.887817114801628,-3.272667240299234,-3.0365876457220713,0.2151787984795649,0.34949057017498764
14,0.3686868686868686,0.8321955763227977,2.122486021056562,-0.6722147628867523,-0.09836000412079227,0.12192058413588626,0.12192951403604338
15,0.3878787878787878,0.8176124026270231,-0.5196495401734689,0.5029067856709065,0.5958136479023427,1.1012954143761309e-05,0.38784629254444253
16,0.407070707070707,0.8474120752954577,3.999987091349275,-0.4548829818124141,-0.01185585581693644,0.08930409459432323,0.40700604045836186
17,0.42626262626262623,0.818934982166955,0.3445481878451825,1.0333011177515394,0.39472293716508566,0.0002699029893232014,0.0005096961686285406
18,0.44545454545454544,0.9044521025921607,3.9992041762496946,0.5527049173433161,-3.999993581246124,0.2655670253317587,0.26631160804576837
19,0.46464646464646464,0.877562190427614,-2.023412403956664,3.999982840895909,-1.089426541383897,7.929285223192461e-07,0.16983070892572577
20,0.48383838383838385,0.8752626042716928,3.999856619805387,-0.3173788041297335,-0.7467731799702688,0.15647174002618347,0.15648693960789772
21,0.503030303030303,0.8657933925190426,3.9999629027935706,1.1164575655090454,-0.26291690277157453,0.1134224624866035,0.15971798242304036
22,0.5222222222222221,0.9220673778844867,-0.569931516707991,3.99997040084051,-3.9999699700912825,0.02522646222166846,0.3281443462607855
23,0.5414141414141413,0.9070086348790103,2.364598808330404,-3.9999944835027317,-0.664660548752489,0.39367556083546573,0.5410330222765858
24,0.5606060606060606,0.8593207406822104,3.999940337703114,0.1889857145702917,1.3991941132000463,0.09871986019750173,0.5606019929697532
25,0.5797979797979798,0.8285297087763462,-0.09991959705727446,-2.646722815397833,0.5103020476161984,2.53462757022515e-05,2.6819296340304162e-05
26,0.598989898989899,0.8869381199158941,2.0534800539537788,-0.934689741350194,3.9997661123953683,0.33755391515033384,0.5989699120781842
27,0.6181818181818182,0.9648601970582391,3.9999928628497345,-1.8425424741302014,-3.999990292439881,0.37693822917620534,0.42444907086364264
28,0.6373737373737373,0.8907410408032568,0.30342774985879273,3.999853279525377,-0.10907319231200818,1.0131380552543943e-05,0.14998315888266114
29,0.6565656565656565,0.8997159314341322,3.9999487602040134,-0.1904866779594675,1.9599507742178153,0.16655159523311813,0.65655517743867
30,0.6757575757575757,0.9760131600889453,0.5331803152305954,3.9999677326428746,-3.999990048836751,0.02335759239705431,0.43882344297868375
31,0.6949494949494949,0.8355895624286981,-0.846100884778391,-0.828381921224796,0.6233237093099094,2.6776252061689743e-06,3.5628936458131863e-06
32,0.7141414141414141,0.9840181557714769,3.999996908010095,3.4077235538780837,-3.998414825603676,0.08565898288244687,0.48427821292602075
33,0.7333333333333333,0.839815104542495,0.005397865941937682,0.469717616060098,0.5199500784738851,0.0018924340967320184,0.0021158181215956617
34,0.7525252525252525,0.9948642212732097,3.9975572420282823,-3.9998988007525087,0.22673446059328384,0.4939330041466087,0.7501635883696594
35,0.7717171717171717,0.9683220588876887,3.9999864814974435,-0.15280292336868834,-1.0958183704144253,0.3149121454587954,0.3207539104397559
36,0.7909090909090909,0.9981449983001701,-0.13287577099899162,3.999899290768022,-3.893810718962929,0.00010959498977001431,0.523209744405744
37,0.81010101010101,0.9987337556970743,3.999687043855279,-0.250115031581677,-3.992750942965718,0.4996034855354797,0.5880119310135667
38,0.8292929292929292,0.9951474302311967,-2.4644422917094824,3.999976803944823,-2.050845194196068,2.561435185952192e-06,0.44532473056812505
39,0.8484848484848484,0.9058445568653999,-0.2819987318751793,1.833239475724086,0.10102703336202205,1.6894388806646516e-06,0.3187506507778731
40,0.8676767676767676,0.9761693359998463,3.9999888865155295,-0.029131500896600587,-0.632859306698525,0.3066620746320452,0.30788620562667607
41,0.8868686868686868,0.9988783307667306,3.999937463032025,-1.6228941393971963,-2.1396867788120453,0.494822280657757,0.5021410893119604
42,0.906060606060606,0.9989097586324247,3.0611574937062827,-0.8880201289456424,-3.8179322630966483,0.6323766362326941,0.6985979262317492
43,0.9252525252525252,0.9989159741491519,3.614124573791283,-1.9865318847595592,0.7606606577150927,0.5309248299316729,0.9238716179596876
44,0.9444444444444443,0.9093926262263969,1.3000010167468745,-1.0330818903715584,0.13086188239437468,0.40692608030705946,0.40696232804522436
45,0.9636363636363635,0.9890866778576476,-1.309709061293005,3.9999442240933516,-0.4912597366898328,6.560055596284913e-07,0.3315921421134782
46,0.9828282828282827,0.992872584894048,-1.2865190250729772,3.9999769565056367,-0.5287418656828861,4.0064648057505095e-07,0.3480636480400049
47,1.002020202020202,0.8646742352745104,-0.3136946515439083,0.5392998067603862,1.2104613191251483,1.0641529264750913e-06,1.0018320734440846
48,1.0212121212121212,0.9764006791940045,3.999233511684508,-0.04373177414925833,0.5797962029649393,0.2462797714441719,1.0211881645828242
49,1.0404040404040404,0.9989850212281758,-0.08437282564345674,3.196711908863688,-1.1379771922095352,0.007088925461052909,0.54806400331495
50,1.0595959595959596,0.9990127078737858,-0.5808467442260855,2.4338556629187442,-1.9839257234620558,6.929578092756172e-05,0.7275334642821472
51,1.0787878787878789,0.9989976029818198,3.9681147751700827,-0.5282901578534891,1.5894595251964145,0.4012852604217237,1.078134723794152
52,1.097979797979798,0.9989655289117351,0.19824869163124692,3.9985203921395733,-0.8902549515415505,0.09676575751259595,0.5196595092645631
53,1.1171717171717173,0.939604075297385,-0.48472345646212783,3.9998347566142787,0.3022497547955629,0.03229656219954045,0.15624441488813134
54,1.1363636363636365,0.9916046981368073,2.601206153465001,-0.22207002052315433,3.9991552644664723,0.46995232857142377,1.1363614047314565
55,1.1555555555555557,0.9905221480271207,2.093222704466199,-0.3542582521128802,3.9820839254368963,0.5839552237189676,1.1555546307990896
56,1.1747474747474747,0.999021291041247,3.145351885111244,-0.5771090585467309,0.8628520862470868,0.5001181360086944,1.1166332381961677
57,1.1939393939393939,0.9950205312918899,3.999993312507388,0.06557078529093588,2.3116409901358006,0.29016209829488177,1.1939237367375957
58,1.213131313131313,0.9990279533970237,3.999967205352082,0.9084966803885383,-0.06661873506538285,0.3364992780896603,0.3518838495928246
59,1.2323232323232323,0.999084842255136,1.7321160037982168,2.7673865255428085,-1.6705692151889426,0.7776328714765826,0.8995905992025116
60,1.2515151515151515,0.9989296507688791,3.9282108034098595,0.031777045996880915,0.677003651144109,0.3262926076025619,1.2515115827620062
61,1.2707070707070707,0.9990708857528481,3.232983783348737,0.013486085387165978,-0.3031059636672251,0.4071029911974454,1.1906118492350997
62,1.2898989898989899,0.835970647661455,3.999993756137377,0.06618671599963206,0.47288110233020425,0.013768126551437818,1.0324831731246076
63,1.309090909090909,0.9990764608736711,2.9390267163104493,0.9642245798877902,-0.004680971492144987,0.4277046293377511,0.49213902628698225
64,1.3282828282828283,0.9990778425015027,0.48898742549409835,2.322317735626091,-0.18098978972273883,0.024266981575319,0.620236275180575
65,1.3474747474747475,0.7943428621517493,-0.4567239945371994,-1.2508186260749343,-0.06108714982959504,1.1907436509511154e-05,1.824666826407258e-05
66,1.3666666666666667,0.999135345728058,2.0283127298012964,0.5073166222997836,-1.3209103608984296,0.5311269558190155,1.2183281275348934
67,1.385858585858586,0.9991205845638703,1.552069774351954,1.48747926818273,-0.7266312662182731,0.8644797189535826,0.972882434995369
68,1.405050505050505,0.9080228534098547,-0.07813795685393715,-0.41750695541339533,0.5823333771069337,0.0010416786060633454,0.001067744232762053
69,1.4242424242424243,0.9990526747978352,2.6879586063789676,-0.3169852729071754,0.8930456482334223,0.5421927025107509,1.2059508276220385
70,1.4434343434343435,0.9123233502437313,-0.4880236655054286,-1.7023635677449669,0.5840096076923287,1.1621812123192073e-05,0.00016255887439635465
71,1.4626262626262627,0.9990974324483456,-0.14877092362722344,2.20657412648239,-0.00037301873583579835,0.06874005539023828,0.6676470235287109
72,1.481818181818182,0.9990953079218674,2.523642618831338,-0.15928638083280083,0.447225036192637,0.5322834998323565,1.070799231875072
73,1.501010101010101,0.9991270221127915,0.06137161964772542,1.6170940859653287,-0.08877383689359279,0.01930575261220378,0.8538736780018953
74,1.52020202020202,0.99918860921565,0.5629580132250069,1.1654950645812354,-3.9914184813041205,0.04260759671824731,1.4082022373634528
75,1.5393939393939393,0.9992046262591768,1.627308029757152,0.7917009577579571,-1.6886395513877541,0.4714942042424891,1.4033675892883966
76,1.5585858585858585,0.9991755323788376,-1.2075694321497927,1.1963136262668297,-0.9496374235524632,0.0006306411126796756,1.2651758300598228
77,1.5777777777777777,0.9989548929059509,-0.08711132394259594,2.06445904168053,0.3286374885234308,2.5491644731186015e-05,0.5158741191917742
78,1.596969696969697,0.9991828280371566,1.3861982741289678,0.6357485865091088,-0.4099269667321752,0.7641413348092508,1.3324316977726565
79,1.6161616161616161,0.9992067460335408,1.0854825843959919,1.9062841367890055,-1.4475973250766394,1.2242766239334597,1.3670472829664577
80,1.6353535353535353,0.9991722566825922,0.954801548618957,1.2805774988424896,-0.05452603161726739,0.013892441764003893,1.0668017216615095
81,1.6545454545454545,0.9991658402847668,1.679677549860508,-1.657086534197823,0.31152277499038694,0.7100339427430233,0.7337398368492297
82,1.6737373737373737,0.9991495653248372,-0.36352647081232525,1.817842339268777,0.25005080929150203,0.07331969043585373,0.7317486175855096
83,1.692929292929293,0.999172016477121,0.31678425241692726,1.2744519479086212,-0.14762319362923432,0.10431520306296142,1.1711306424163013
84,1.7121212121212122,0.9402667553067094,-0.4891865989618863,-1.3299635853915046,0.6093587137605552,0.0026953412178256715,0.0026959401285546504
85,1.7313131313131314,0.9991622365077615,0.8541257899385359,1.603114864240865,0.17103955230591075,0.3215400925873695,0.9283545954398893
86,1.7505050505050506,0.9991374744257772,0.10844078664140319,1.4976501496529342,-0.2101353148338747,0.27696373741535985,1.19038599865882
87,1.7696969696969698,0.9992278099600167,-0.790111755072716,1.0327109293687724,-0.4031985829395574,0.001090643180627321,1.4355999775228592
88,1.7888888888888888,0.9992099975516208,1.9228226517287845,-3.9457948637750935,0.4995388847322749,0.5998248145732684,0.6377210403069247
89,1.808080808080808,0.9992276507542778,0.8989690551546505,1.0912062539850802,-0.4626312803237377,0.5661100347854056,1.4726598832817763
90,1.8272727272727272,0.9992142929089147,1.206004117096417,1.1446417769310246,0.2553810477883999,0.012912985287825866,1.1064747176162295
