,tf,fid,A1,A2,B1,B2
0,0.1,0.7627841237199086,-161.77312057435617,199.99939840081908,192.69350087130692,-199.99401716530687
1,0.1393939393939394,0.7629605097168971,-55.19132030425135,-12.946556005477262,138.36905295652628,26.39272091836021
2,0.17878787878787877,0.7632031395701903,199.9771066071041,57.99579313194356,-20.084862944056603,31.90572690182765
3,0.21818181818181817,0.7636575472040038,199.97967327299682,14.098670636768858,199.9939288712817,38.878222126152096
4,0.25757575757575757,0.7643828279634014,-199.98717951127003,123.89375356736849,199.9666301380913,187.53531062484743
5,0.296969696969697,0.7648562487689763,194.18806470936386,51.787633582389496,199.99984636430344,15.556261032032353
6,0.3363636363636363,0.7665092305768149,-199.99949317751674,-199.9920705401101,199.9968966491475,-199.99741824654734
7,0.37575757575757573,0.7683813328245163,153.63721086210583,199.8336392374269,199.97101516346703,-133.16183582322418
8,0.41515151515151516,0.7695633208180936,199.99989609824954,89.94681348835785,199.99956357697013,-86.91503542370366
9,0.4545454545454545,0.7736078071631574,-199.99992281419446,158.0819304777748,199.99999992527825,-11.458085807144228
10,0.4939393939393939,0.7782955429541585,-88.75099089433759,-199.1585108097412,197.4081104597822,82.90864027558395
11,0.5333333333333333,0.7786848582598573,153.85847378987464,-8.311597029399579,199.9999739398884,-169.49991860364003
12,0.5727272727272726,0.7848401158949921,-199.99999009744744,111.79151986668326,-199.99999988533955,-3.724657212121006
13,0.6121212121212121,0.7919613208847779,-199.99999530742647,138.41716375775292,-199.99994389835146,148.5459229550054
14,0.6515151515151515,0.7951744618904428,-199.99999604337899,129.4058297896279,-154.15973610423654,-119.13318301164276
15,0.6909090909090908,0.7981352150767039,-199.99992378273646,-107.64035534781695,199.99996511425337,-114.98826432671812
16,0.7303030303030302,0.802891003414759,-116.2157973558086,-56.885520253687,161.93649328263518,-86.63375989121505
17,0.7696969696969697,0.8105289869822895,-199.9999972416167,-125.7338105973023,96.51594052705669,-31.700130671451525
18,0.809090909090909,0.8064206207469015,-74.04804951368473,-60.94864133827541,199.9999932230135,-67.9356938035513
19,0.8484848484848484,0.8164481366969751,-43.21056704392138,-103.25557989645735,199.9999974397616,4.383587397178657
20,0.8878787878787878,0.8261657633837295,57.97566473550908,111.42465538220374,145.5488956465552,-29.99366335683544
21,0.9272727272727271,0.8428792876756027,-132.27145529510483,71.06546516059355,-120.03096553367554,-5.373069589931045
22,0.9666666666666666,0.8493104214468317,-199.99999737934746,-57.01973185074995,-34.94805290052963,-87.30708937943207
23,1.006060606060606,0.8458692398591937,-110.91286856997014,6.946423318073978,36.43632285609114,-56.999006777220096
24,1.0454545454545454,0.875863909856398,-141.65687499115742,-5.539117675945648,-76.63309252511056,83.9106540967106
25,1.0848484848484847,0.8717018314880342,162.698880232613,-116.88763756676705,158.90421192097,146.60970493544846
26,1.1242424242424243,0.8763086819428241,-105.85492152193163,-110.5349377810414,-130.04742494023645,199.7553322848474
27,1.1636363636363636,0.8758532440541922,-41.98381567114789,52.61830845247351,76.09475314818455,-28.246925032498083
28,1.2030303030303031,0.9031131224781411,-10.032889308721726,-65.09702658287081,138.69220728150626,89.99647047552365
29,1.2424242424242424,0.8891684227204322,-80.99995830461295,-9.001287039501488,-31.36794962459811,-29.35689246693641
30,1.2818181818181817,0.8949317144674266,-55.21227497254878,-19.858830197891322,-77.18157666056777,-2.7415587490740565
31,1.3212121212121213,0.9317233888281626,-45.94569356608988,-72.3822313286605,112.75371130792621,44.90256687663668
32,1.3606060606060606,0.9327238030725958,-79.78568414152713,34.15282148524994,-28.341597222196338,20.606051272810365
33,1.4,0.9061961213897362,-33.709562117711364,-18.635886136540392,44.43437105254554,-26.394445442842795
34,1.4393939393939394,0.9175114666434783,2.4259932955782193,14.50526704781428,54.4699064081426,-29.686643745935548
35,1.4787878787878788,0.9386220261368553,-31.632157046397307,28.64094737742216,47.03844592019587,-9.89972853485135
36,1.518181818181818,0.9395961457920947,-44.553237039030215,-15.315450701030466,-49.882066494907114,-1.7919860996204837
37,1.5575757575757576,0.9654633520139472,-59.266374297732305,12.248515036875284,24.354105580746136,47.28654055794589
38,1.596969696969697,0.9600417020861411,-49.18707744133475,10.541655234639387,2.6188193537006796,-21.033444994257252
39,1.6363636363636362,0.9897891943394768,-47.75038999795007,2.892601862208028,-56.75242443729973,28.595929077873926
40,1.6757575757575758,0.9947479962983791,-49.462230054352204,-105.85916655736673,-182.02987806340678,199.9999062600649
41,1.715151515151515,0.9511156961903776,14.66584330605887,-1.269424042851365,29.087267701899876,-23.059455266072582
