,tf,fid,A1,A2,B1,B2
0,0.1,0.8087324458858284,-156.51219965138466,1.001057902911987,-199.99897157765756,-7.304486474041168
1,0.1191919191919192,0.8088070158088496,-3.7002339283459786,10.19788523209543,-1.6102225735303666,-199.9890820365099
2,0.1383838383838384,0.8089647563150952,-199.9999535088335,176.5489812905174,-166.48320182062258,-191.92198531869948
3,0.1575757575757576,0.8090728638331196,-160.67154542871063,22.8781961469771,199.99969699497547,-199.99218234897745
4,0.17676767676767677,0.8092460895373574,-198.9576973075686,199.99993012181864,7.188114867315717,-110.41057795059191
5,0.19595959595959594,0.8094378718188979,122.31336606222716,-42.56224567956122,199.99978591083624,24.828591078487587
6,0.21515151515151515,0.8097773495844915,-166.44426664575474,-105.59312223966452,174.98593978306155,199.99933845875057
7,0.23434343434343433,0.8097834880264095,147.11145809429257,199.9979832087054,-4.227693378196571,-199.55852217235977
8,0.2535353535353535,0.8100958842103484,-199.16808645460597,-5.919138837906649,40.73822398622251,199.99990597192414
9,0.2727272727272727,0.8106503744000392,-40.906082493564256,194.77153975114757,199.9998743331729,-18.664635292415873
10,0.2919191919191919,0.8115299723348022,135.59372546653867,-199.99981438601122,86.2237924020934,184.61728600516113
11,0.3111111111111111,0.8115548600451583,-28.32522353693306,118.5284866817988,-196.96845945134936,-199.99982789444653
12,0.3303030303030303,0.8120185786634945,-199.9999998001186,140.38862394024036,-199.89361339051447,5.666196785544779
13,0.3494949494949495,0.8141018654859231,-91.21346755140516,-47.470594322970044,-199.99993053102492,199.99809771633085
14,0.3686868686868686,0.8138022256004839,-173.7944403214093,199.99999395301458,182.1301886783586,102.68984174295358
15,0.3878787878787878,0.813561507211657,79.59255850283179,-187.25997412292287,199.99983160836825,79.0399493911932
16,0.407070707070707,0.8165770850387143,-199.99997870500698,-17.469056038134315,-199.30575811594457,20.681110210199016
17,0.42626262626262623,0.8151340260230512,199.99996085246903,176.2153727934048,199.99981827185889,41.11487593707271
18,0.44545454545454544,0.8180470526840232,-64.00644639696253,-3.575967167775983,83.99240875708718,199.99999761030108
19,0.46464646464646464,0.8203799591089801,-199.99993023915368,69.70736663412009,-199.99897981525984,-64.5208934032251
20,0.48383838383838385,0.8192242538107234,-57.556706316083165,144.2455308141387,-199.9999846277233,61.829463752062495
21,0.503030303030303,0.8213045809083647,-199.9999950693582,12.803623521898004,14.78994060497378,-78.63595264784814
22,0.5222222222222221,0.8222118282665244,199.9999340467803,13.431629558798267,199.79070702040292,146.83529167271115
23,0.5414141414141413,0.8247989225959864,189.26930005711685,-183.16318061860488,191.28412934301548,-75.56392101678655
24,0.5606060606060606,0.8247464123485855,-199.45803339150063,35.123175179254815,69.78504315142018,199.99998920047778
25,0.5797979797979798,0.8288205556698331,-146.61682870735996,-159.70328592338205,199.99999759556405,199.99989091257135
26,0.598989898989899,0.8338044129164957,-4.002706893763131,-199.9999497855885,-9.166491065744548,199.99994217455793
27,0.6181818181818182,0.8332608283536586,-199.9999864149015,-197.94608903220148,130.3645871366351,138.95661609870422
28,0.6373737373737373,0.835099412378003,-3.6291934907714882,63.10511567861222,199.99999146516024,199.36656914584623
29,0.6565656565656565,0.826247436309877,-22.569715839541608,-199.97295064027224,-140.08607685550436,195.001121284029
30,0.6757575757575757,0.8409762795280363,-199.99998891333794,3.634599495039207,2.8242827884582913,108.40706070059932
31,0.6949494949494949,0.8451409061202516,-131.61243873804483,-18.063347301387324,-123.23696497145802,199.9999990341115
32,0.7141414141414141,0.8398117293194264,-21.586416701252322,41.550465961392156,141.6439590157936,199.99986708255187
33,0.7333333333333333,0.8239200491691234,161.0191131738532,-18.24064018955899,5.45075263290531,-82.2483431809206
34,0.7525252525252525,0.8569922296292076,-199.9999975725646,-75.41133643385322,73.67759913955953,-140.7012968924127
35,0.7717171717171717,0.8351950322168787,-43.268773587061816,199.99999770352517,-35.597412088184996,-8.96623481393954
36,0.7909090909090909,0.8602600496576708,-199.99999947091806,-12.27500781563091,-7.645637665236331,59.88209117618595
37,0.81010101010101,0.8338206225760825,62.567580767208256,28.36031871678521,37.56044947721878,-172.1891275311931
38,0.8292929292929292,0.8738372562778476,51.79917339457295,-147.67868703208637,8.043994300990523,135.55090005594212
39,0.8484848484848484,0.8581161744745905,-18.824040930287634,162.04725341445,-169.84752964050094,-103.20899938032943
40,0.8676767676767676,0.895393582285579,-199.99997283447675,-66.3060246550891,199.9947407923077,3.0346552312409782
41,0.8868686868686868,0.8780801367519587,-157.44958008860476,81.55698826187358,-32.33218417209878,-119.57243579957054
42,0.906060606060606,0.897595008621963,-199.99470706533967,66.97638592613605,-60.11644686617869,14.159920306946372
43,0.9252525252525252,0.9088199812138319,-198.75923492344174,-21.790673361752113,118.08418211211722,54.76478265442542
44,0.9444444444444443,0.8831489436637873,-100.87913964012509,-199.99502431363933,-58.24298047765732,2.8057939480289322
45,0.9636363636363635,0.8920481963492324,-54.52779556093154,-14.636133432629602,5.445383172750781,120.67223524919547
46,0.9828282828282827,0.9180513451828313,-183.26126075721197,-3.385042984321757,-143.58614010992414,43.25781632682438
47,1.002020202020202,0.9033115496590485,-35.2820657037923,-121.8506019631917,-66.42456289886088,199.970244462699
48,1.0212121212121212,0.8725913621115251,-34.584976400629444,-27.175974455127275,133.05935148456598,-17.613159683329748
49,1.0404040404040404,0.9129189775859268,-29.9957706375018,104.79267850850441,-199.99998230999492,93.87167030510318
50,1.0595959595959596,0.8668518416441457,-8.515447040373644,-85.6328354041262,74.59889807773493,67.27746378632322
51,1.0787878787878789,0.9074813395662086,60.06153886770107,-87.71328288623758,194.4119950307517,14.67635712810414
52,1.097979797979798,0.9075993974523832,-8.719862846839593,-21.622726071264992,199.99998658084138,-79.22033918704865
53,1.1171717171717173,0.9184083679694169,-23.63179927381759,-55.42895512340137,-3.4523443610257605,99.93206060731686
54,1.1363636363636365,0.927142686096547,-20.660013674525395,-80.74693917410134,-87.59473072898683,195.4204467250635
55,1.1555555555555557,0.925035701151495,-104.31508969956988,9.062350655156308,55.982799928293744,30.598270282342636
56,1.1747474747474747,0.9084237211424893,-54.77968815360548,-60.238616193221624,64.33540221222793,-1.2790346233915528
57,1.1939393939393939,0.8747530821116479,0.9859625419671,0.7128110257327633,46.47977531639,42.59554376768567
58,1.213131313131313,0.9262814455611963,62.019829048384366,-65.6912338802996,144.63015639059716,170.2850892511593
59,1.2323232323232323,0.9008450411646061,-0.3595302752729356,44.81301166906398,81.98667545019285,19.058030116947315
60,1.2515151515151515,0.9237284124311362,-67.98384600978441,20.24434509098179,42.81749612521181,-30.025808812477177
61,1.2707070707070707,0.8883665435162453,-24.73128101655302,-25.517461764602178,-18.754666938738758,55.855182013313836
62,1.2898989898989899,0.927793864159929,15.954016202597167,1.5517964733888496,86.65997375805024,5.429282189527402
63,1.309090909090909,0.9396604656480098,-15.167809783196468,-23.149017447112715,97.79631068800104,1.2148921905586416
64,1.3282828282828283,0.9364485618776672,7.796670936857257,-22.046912901152353,100.70485355766806,-11.089902631828156
65,1.3474747474747475,0.8743548194959553,-1.119130747686646,14.029392835690226,-5.023982294259032,-65.2957429683606
