,tf,fid,y1,y2,y3,t1,t2
0,0.5,0.006253596083348141,1.9999999992209003,1.6076710786582544,-1.999996995483254,0.3364208233875589,0.3364882582838623
1,0.5238095238095238,0.006733473527073074,1.9999979778678212,1.9983818313221287,-1.999995977398265,0.3432675308696386,0.3539892460422833
2,0.5476190476190477,0.007269499548028667,1.9999999822074004,1.3741867994412744,-1.9999779268988553,0.3650041723879303,0.37280869900799607
3,0.5714285714285714,0.007868055139823037,1.9999999995378082,1.820365742378276,-1.9992395338157118,0.38469332543552603,0.39151530135291795
4,0.5952380952380952,0.00853898440345545,1.9999995885298603,1.8953482680416203,-1.999949740079327,0.4072383271873114,0.4078212963216224
5,0.6190476190476191,0.009286629599978691,1.9999999935249557,1.6776433695362418,-1.9999826051727245,0.4210836951103186,0.4269803668308382
6,0.6428571428571428,0.010121475055110983,1.9999999985271841,1.8446423096339903,-1.9999774889249335,0.4426656554738053,0.4451006231596879
7,0.6666666666666666,0.01104838107288397,1.9999999850613566,1.1160386026180722,-1.9999999353492737,0.45191561462213165,0.46678765329281835
8,0.6904761904761905,0.012091078098843376,1.999999999818641,1.998454849043836,-1.9999996994691722,0.47966506793625635,0.4831073864466095
9,0.7142857142857143,0.013248286064469542,1.9999999754077737,1.9990126094821516,-1.9999508019072043,0.48215479196024724,0.5021700292039878
10,0.7380952380952381,0.014535938321432225,1.9999999807145963,1.7420938654104277,-1.9999789341216778,0.5124515335798786,0.5225845941593587
11,0.7619047619047619,0.015970239183800642,1.99999999868331,1.9950694186892008,-1.9999761393230417,0.5163135963587416,0.5411794098665015
12,0.7857142857142857,0.01756343894931741,1.9999999994116264,1.999959354961549,-1.9999999762504792,0.5311345322129712,0.5608395210387302
13,0.8095238095238095,0.019331923744331188,1.9999999986580688,1.9906374353928,-1.999999670771861,0.5749206852937354,0.5806773466515426
14,0.8333333333333333,0.021292417742545672,1.9999999964872697,1.9950406404549945,-1.9999478993165338,0.5946342717966835,0.6009582475738158
15,0.8571428571428571,0.023462868068927497,1.9999999965497293,1.979312002096819,-1.9999912336418455,0.6187113876439937,0.6211687202684142
16,0.8809523809523809,0.02586080867972786,1.9999999984789056,1.2307633357508903,-1.9998941656985456,0.6416497894594391,0.641775041397527
17,0.9047619047619048,0.02850787315679123,1.9999999977956902,1.9935076775218181,-1.9999997693778173,0.6558738474598507,0.6620858324821609
18,0.9285714285714286,0.03142253066667752,1.9999999946765015,1.9999959346356608,-1.999993186735692,0.6694229234735165,0.6827284653069562
19,0.9523809523809523,0.034625666597886885,1.9999999984928862,1.9996565100644825,-1.999994814325334,0.6981530450912199,0.7039021397923643
20,0.9761904761904762,0.038138997357141574,1.999999994631043,1.9999905319160378,-1.9999977855175048,0.6548058030179146,0.724700188306748
21,1.0,0.0419833152455738,1.9999809319907536,1.9999999983207994,-1.999993474546417,0.0004006975804001099,0.7456648632506583
22,1.0238095238095237,0.04618027609015211,1.9999999974276763,1.9942667850323288,-1.9999956912190635,0.7628162862315815,0.7670330375097438
23,1.0476190476190474,0.05075006090952535,1.9999999799660297,1.9971234244764373,-1.9999963283130435,0.7773911674631585,0.7885152562865542
24,1.0714285714285714,0.05571304335229219,1.9999999954204462,1.9998476868020958,-1.9999967225548614,0.7897564966632472,0.8099068966006777
25,1.0952380952380953,0.061089124928458395,1.9999349739676753,1.9999999849602943,-1.9999961103563122,0.0039389313480340075,0.8313926915857222
26,1.119047619047619,0.06689551931765642,1.9999999991725739,1.999977384731754,-1.9999684696250448,0.7516799841790154,0.8531796893465141
27,1.1428571428571428,0.07314961426336096,1.9999995817318375,1.9999880948569742,-1.9999982068371376,0.8456547468086643,0.874998806293264
28,1.1666666666666665,0.07986038419514771,1.9999999998430913,1.3949777330856126,-1.999999945273021,0.8920700802298628,0.8983386469925841
29,1.1904761904761905,0.08704317377584413,1.99999999820705,1.2066263500987937,-1.999999740064201,0.9127412536759928,0.9212071966665821
30,1.2142857142857142,0.09470889735410801,1.9999999963326147,-0.5009614652757557,-1.9999983592803836,0.9373920662147522,0.9473167160149655
31,1.2380952380952381,0.10281075726397516,1.9999999970423095,0.11690785517380614,-1.9999999857114596,0.9530081726721998,0.9736704919832023
32,1.2619047619047619,0.11151572065340556,1.9999999906207748,1.697837821814048,-1.999999437763614,0.9669053607365339,0.9870707650747255
33,1.2857142857142856,0.12067659313874471,1.999949298219385,1.9999999948001648,-1.9999990524399591,0.0021898648952434563,1.0075841295250108
34,1.3095238095238095,0.13028362901623236,1.999999992300713,-0.24397328601059093,-1.999999917462706,1.025590708724806,1.0362728312458083
35,1.3333333333333333,0.14040793561414927,1.9999999857593505,-1.9999996976179995,-1.6708704295802543,1.0520863752139427,1.3332820279707296
36,1.3571428571428572,0.15098092306040434,1.999999998449386,1.9950470282099297,-1.999989836181294,1.0519973845573258,1.0749741408895406
37,1.380952380952381,0.16193437832929503,1.9999999952225958,0.12193266892928928,-1.9999952621334656,1.0875087981718259,1.1051698930022935
38,1.4047619047619047,0.17344499925550755,1.9999999923920386,-1.999996532438739,-1.703086967528601,1.1201314175285615,1.4047570546298922
39,1.4285714285714284,0.18526107792410562,1.9999999945259628,-0.35387269665269966,-1.9999999728795996,1.137611192599064,1.1494628966812652
40,1.4523809523809523,0.15783643350450896,1.9999999983088355,0.6876179109879714,-0.6903109037296558,1.0193227292865363,1.019323428329803
41,1.4761904761904763,0.2100519620579935,1.9999999932108206,0.9132594577684464,-1.9999960513770907,1.1834663559484722,1.190679242558065
42,1.5,0.22291726325146805,1.9999999890675015,-1.999995093744323,-1.6528230336617307,1.2111915928720622,1.4999682501951024
43,1.5238095238095237,0.23603332660837315,1.9999487868288524,1.9999999959869332,-1.999946240077091,0.002669004698299136,1.23400811257503
44,1.5476190476190474,0.2493472789187352,1.9999999593074491,-1.0796465678070215,-1.999990540581429,1.2547216667849719,1.2653188508227569
45,1.5714285714285714,0.2458087330189736,1.2395626351156448,1.9999999860862354,-1.3770149802310443,8.389858227659929e-10,1.222837238840467
46,1.5952380952380951,0.2764870543557664,1.999999989308585,-1.9999388338295787,-1.7747548818098067,1.3026962064448595,1.595163837308966
47,1.619047619047619,0.29018094420488844,1.9964641075757357,1.9999999788026368,-1.9997831412535014,3.3257875904042563e-06,1.3259305420891905
48,1.6428571428571428,0.3038992935214046,1.9999724342763767,1.9999999903823795,-1.9999950920893177,0.00539070722210005,1.3490861282736784
49,1.6666666666666665,0.3175692053633017,1.9999808649045536,0.3219982044271581,-1.9997833014494537,1.3716705803418632,1.3727941391989038
50,1.6904761904761905,0.3311761952309528,1.9999999864595062,-1.9999990737795441,-1.7424038442202878,1.3953212628281848,1.6904595443427586
51,1.7142857142857142,0.3073013235288437,1.9999999731067284,-0.9219580106808892,-0.14124354388910143,1.2872634379529482,1.7142856102373574
52,1.7380952380952381,0.3579043553119373,1.999999958868461,-1.9999936401958427,-1.3459883103645716,1.441637878932661,1.7380918051089993
53,1.7619047619047619,0.3709317860971747,1.9999999742725976,0.5331630789523609,-1.9999507707431405,1.464464646202867,1.4645681767468888
54,1.7857142857142856,0.3836770981554729,1.9999995728002788,-1.9999652834822097,-0.9881985267390718,1.488130982460268,1.785713496893754
55,1.8095238095238095,0.3759396440492047,1.9943950698576844,1.9999999999999531,-1.2542615096550649,1.967073453074846e-06,1.4370466378592832
56,1.8333333333333333,0.30890882877468445,1.9999999996856133,0.04649939598677817,-0.006416811908914273,1.19608645096805,1.2072597953722382
57,1.857142857142857,0.4193392350001937,1.9994985757836028,1.9999999990381179,-1.9999924815591525,2.604011068716215e-05,1.561262759137963
58,1.880952380952381,0.43039553308981826,1.997394745446744,1.999999303028053,-1.9999913616775837,4.684862522196017e-06,1.5849163230947259
59,1.9047619047619047,0.44114953283468905,1.9865221539614082,1.999998294224461,-1.999782264142203,1.9583757942712198e-06,1.6078157763603296
60,1.9285714285714284,0.43382919773413037,1.9994536295515173,1.9999999999999925,-1.214981778247985,1.5793744267222416e-05,1.547073091379432
61,1.9523809523809523,0.4608477360292118,1.999214847104771,1.9999999671088595,-1.999999172258296,1.5089366080537085e-05,1.654577094645313
62,1.976190476190476,0.4702542178201224,1.9999980802695387,-1.99999896141314,-1.9705213303969364,1.6748267397289143,1.9761396294770524
63,2.0,0.4784913275164105,1.9999728987331207,1.9999999886607884,-1.999996358516664,0.005188077863547256,1.7002337773414269
64,2.0238095238095237,0.4852900052935631,1.9999985267467297,-1.9999999536805626,-0.8854741806260804,1.7262587995539216,2.022692316594456
65,2.0476190476190474,0.4373971906076136,1.9999999857523767,-1.9999999505028376,-0.1745344228259304,1.4664225323014526,1.4868372318579828
66,2.071428571428571,0.4943381926203428,1.9999986330022461,-1.5456279812614795,-0.8432267560498365,1.7259383227360028,2.071428056511252
67,2.095238095238095,0.4842955514138313,1.9999944166028467,1.9999999999831903,-0.7659822522025044,0.007427189953146079,1.6348139839439275
