,tf,fid,A1,A2,A3,A4,B1,B2,B3,B4,nuk0,nuk1,nuk2,nuk3
0,0.5,0.0035400735023649907,-199.9999966235177,4.739104347503139,-20.842815236889763,-5.373354185564161,10.408991547581323,44.1867062996329,97.60345867791935,135.03019477505876,-0.08242401563515611,-0.307905653705985,0.3427218189491006,-0.4178066208921264
1,0.5477386934673367,0.0036903570024028032,-89.80279992983924,-107.8304696034798,-78.36600546021745,-60.18311579036215,199.99936779352066,-41.75154118551721,-15.01628107904116,199.98033183938543,0.2254895442325675,0.49200680818460973,0.008488836579561121,-0.36296357832613446
2,0.5954773869346733,0.003648468706721253,-5.916484026082738,-12.28882551535147,-42.415419282596545,23.08792996859998,199.99999183313025,-199.99990885327884,153.36375667516694,-59.58548044809845,0.4521041628604503,0.4185688015278701,-0.2921193940772212,0.4743045555174257
3,0.6432160804020101,0.0038754832167265706,-56.75864706409635,102.94514204717107,-20.15260471605708,172.0185410235896,-123.14292230009985,-121.83215557776143,199.76941931337507,61.249906912600736,-0.2808483775322965,0.3403089846928994,-0.2921555629247844,0.4377067775157981
4,0.6909547738693467,0.005355966764335551,-199.99999885092168,21.979308597781227,-85.05904550518497,-40.502673198338705,-44.649429814857605,-60.79488180118637,-194.05887581990606,-75.07382102826776,-0.22009905775405747,0.31422241221784586,-0.37231738351450994,-0.14515649941933295
5,0.7386934673366834,0.005363898457807725,199.75940191923775,7.969219226611468,63.709853978474385,-122.94324061625824,199.99779333344065,50.789464355785455,45.66661130062846,2.7793155560648035,0.47016548240947287,0.4349578812040814,-0.1698824095819529,-0.41444362047188343
6,0.7864321608040201,0.005825466567646911,4.985930999784401,-198.45546897876432,-2.8398071079864646,34.65804445354374,199.99991567079212,-180.1439695655322,-44.12447922246099,125.18458824108711,0.3755241498046181,0.00927561169919755,0.35972748875593974,-0.4403864778769021
7,0.8341708542713568,0.008547532506815883,-199.9973503398026,76.1788452299283,150.72436182717337,-88.79011363755558,69.77618569703358,33.18268646423641,26.228257330116648,-109.96764573452407,-0.055236746816527904,0.48679205400431536,-0.08301734682738193,0.04427103062383475
8,0.8819095477386935,0.012090438426530459,-199.99999944968113,62.29776941816204,20.93084729341434,126.44090832958315,-76.26915080081727,14.555572164377914,65.22403190669581,-19.55119787043234,-0.2832345173635682,0.29583171030557376,-0.47964506970402554,0.4538116924278518
9,0.9296482412060301,0.010628174972119573,4.19691985562483,-183.0529147166423,-11.429400811543106,-17.468019580545842,199.47327295767866,75.27786983472826,-15.12481414445044,52.717299706918325,0.2667126895368903,0.02246519429517968,0.21632796010115674,0.2832871053357342
