,fid,tf,y1,y2,y3,t1,t2
0,0.7591888206555537,8.0,-3.9993983063613263,1.2323871228874728,-0.9416169386902263,1.3734689123329913,5.43315297560831
1,0.856973258952745,8.030075187969924,1.0926621011702253,1.5369693126476778,-0.6411842252292563,3.7649900621354204,5.184977301763131
2,0.785705744783838,8.06015037593985,1.237911568253777,-2.1936375520608413,0.8883193417280922,2.198182336511664,4.603075675478392
3,0.8618802989761368,8.090225563909774,1.0779984076959719,1.4503810047585135,-0.6821564189001507,3.5560967130261396,5.298824191766143
4,0.7232543767211385,8.1203007518797,-3.999870869847654,1.1417368873851703,-0.8199830718092658,1.8236677784610082,5.508346248773196
5,0.6658350449018311,8.150375939849624,-3.9999999751026794,-1.5811222893867465,1.1442663973342428,2.7306406988805536,3.6485347223043214
6,0.787852419229691,8.180451127819548,1.1281292544440285,-2.3770895818140545,0.8581889194268046,2.529223013729147,4.838787737512894
7,0.8710981437859256,8.210526315789474,1.074422222269445,1.4686888493203702,-0.6618017551831813,3.6719250999102635,5.400678953700774
8,0.5290208917888812,8.240601503759398,2.2375580508384636,-1.4204399244192736,-0.15677386195112292,1.5836020330718514,1.5836054396531587
9,0.6971258594324703,8.270676691729323,1.8471457107863398,0.02314766928611832,-1.1687864465979914,2.642795061330785,4.473580123377858
10,0.79921418653296,8.300751879699249,1.40460070083621,-1.7582718780398043,0.9187484647357709,2.003369357740291,4.620510491378045
11,0.7161621150196442,8.330827067669173,-3.9999877806580066,1.1639058688306239,-0.6873729364811988,1.774900424404,5.632729499787325
12,0.6238053621620934,8.360902255639097,-3.9999999996304205,-0.39614712631733473,1.080449862576583,1.9970675346719597,4.309743225904496
13,0.6964503180956372,8.390977443609023,1.741520324666626,-0.017219520109060967,-1.107286282803131,2.789864749260612,4.557156574854444
14,0.7967137544134988,8.421052631578947,1.0763492631550962,-2.49931381286452,0.8228028462433683,2.9214433921869762,5.166811614366022
15,0.622838632795181,8.451127819548873,3.999999575286657,-0.7379892104808125,0.7739841679371896,2.929340046182542,5.240401568761931
16,0.8380248643277618,8.481203007518797,1.6210090358099605,1.1257569254960478,-0.5570624531847138,5.08046589812571,8.09069834266836
17,0.7065628842113154,8.511278195488721,2.3188425676679043,3.767222860260712,-0.05598584595693435,3.445888943059204,5.96060779461718
18,0.6823337181200995,8.541353383458647,-3.9999969697650832,-1.0021199630954514,1.1613806809024565,2.767246641346776,3.8110380814412435
19,0.8286626188756225,8.571428571428571,1.5066934140525736,2.070590744867825,-1.5117582746024583,4.5155035521974805,6.196497316295323
20,0.7311520739067454,8.601503759398497,-3.0043011537689823,1.1749773570515474,-0.9701219941625198,1.9983982829278266,6.0711160110950955
21,0.9083562661231723,8.631578947368421,1.0538985165168324,1.4376215265692347,-0.6856300887360058,3.782911667415154,5.84833477003667
22,0.7623816460063175,8.661654135338345,-3.999999996287596,-0.5697254624803463,1.2023210661389967,2.4504312381705438,3.348410708264767
23,0.7025948079448672,8.691729323308271,1.5415287960916497,-0.1142928366525981,-0.9459438246539386,3.12867457927789,4.663833304901002
24,0.8177101955278218,8.721804511278195,1.2500209293956681,-1.7209546406994314,0.8962432183463885,2.475209458110552,5.05536882636518
25,0.7705855124675479,8.75187969924812,-3.9518970222913796,1.2254901578467277,-0.8338158953925364,1.4773736698378044,6.155207601748274
26,0.6948853292872089,8.781954887218046,-3.9999999760799496,-0.6415841323189512,1.1706467237493443,2.808357393326359,3.940915944577895
27,0.8170116178616016,8.81203007518797,1.1189454871364373,-2.136061495617578,0.834030580341196,3.0452475257344545,5.409187212858587
28,0.9292040244916395,8.842105263157894,1.0512008243015456,1.4230579844899531,-0.7222024819915636,3.871737129445093,6.089086360361663
29,0.8136667180752961,8.87218045112782,1.0826492100531335,-2.3827416332413365,0.7731359822082201,3.395843004580043,5.660368299606801
30,0.8277621864369068,8.902255639097744,1.2213830936621974,-1.7267096804869195,0.8854531734508415,2.6731099401479557,5.2320338676550655
31,0.7503129835360242,8.93233082706767,-3.999999995723029,-0.8307220008237222,1.2282006320724514,0.7011606696147654,4.13236669626382
32,0.9340781419424693,8.962406015037594,-3.9999997425404312,0.8467970503782851,1.2985778843287004,1.7925001960061147,4.793813007652111
